"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"f-86f-35/faa_gamma";"""Cruz del Sur"" camouflage";"Camouflage ""Cruz del Sur""";"Livrea ""Cruz del Sur""";"""Cruz del Sur"" Tarnanstrich";"Camuflaje ""Cruz del Sur""";"Камуфляж ""Cruz del Sur""";"Kamuflaż ""Cruz del Sur""";"Kamufláž ""Cruz del Sur""";"""Cruz del Sur"" kamuflajı";"“南\t十\t字\t星”\t飞\t行\t表\t演\t队\t涂\t装";"""Cruz del Sur"" camouflage";"""Cruz del Sur"" camouflage";"Камуфляж «Cruz del Sur»";"""Cruz del Sur"" camouflage";"""Cruz del Sur"" camouflage";"""Cruz del Sur"" 위장도색";"Камуфляж ""Cruz del Sur""";"""Cruz del Sur"" camouflage";"“南\t十\t字\t星”\t飛\t行\t表\t演\t隊\t塗\t裝";"""Cruz del Sur"" camouflage";"Ngụy trang ""Cruz del Sur""";;
"f-86f-35/faa_gamma/desc";"Aerobatic camouflage of the group ""Cruz del Sur"", Argentine Air Force, 1962";"Camouflage aérobatique du groupe « Cruz del Sur », armée de l'air argentine, 1962";"Livrea acrobatica del gruppo ""Cruz del Sur"", Aeronautica Argentina, 1962";"Kunstflug-Tarnanstrich der ""Cruz del Sur"" Gruppe, argentinische Luftwaffe, 1962";"Camuflaje acrobático del grupo ""Cruz del Sur"", Fuerza Aérea Argentina, 1962";"Схема окраски пилотажной группы ""Cruz del Sur"" ВВС Аргентины, 1962";"Kamuflaż akrobacyjny grupy ""Cruz del Sur"", Argentyńskie Siły Powietrzne, 1962";"Akrobatická kamufláž skupiny ""Cruz del Sur"", argentinské letectvo, 1962";"“Cruz del Sur” grubunun akrobasi kamuflajı, Arjantin Hava Kuvvetleri, 1962";"1962 年，\t阿\t根\t廷\t空\t军\t“南\t十\t字\t星”\t飞\t行\t表\t演\t队\t涂\t装";"Aerobatic camouflage of the group ""Cruz del Sur"", Argentine Air Force, 1962";"Aerobatic camouflage of the group ""Cruz del Sur"", Argentine Air Force, 1962";"Пілотажний камуфляж групи «Cruz del Sur», ВПС Аргентини, 1962 р.";"Aerobatic camouflage of the group ""Cruz del Sur"", Argentine Air Force, 1962";"Aerobatic camouflage of the group ""Cruz del Sur"", Argentine Air Force, 1962";"""Cruz del Sur"" 공중곡예 비행단 공중곡예도색, 아르헨티나 공군, 1962";"Схема окраски пилотажной группы ""Cruz del Sur"" ВВС Аргентины, 1962";"Aerobatic camouflage of the group ""Cruz del Sur"", Argentine Air Force, 1962";"1962 年，\t阿\t根\t廷\t空\t軍\t“南\t十\t字\t星”\t飛\t行\t表\t演\t隊\t塗\t裝";"Aerobatic camouflage of the group ""Cruz del Sur"", Argentine Air Force, 1962";"Ngụy trang nhào lộn của nhóm 'Cruz del Sur', Không quân Argentina, 1962";;
"a_109_eoa2/folkland";"Unicolor camouflage";"Camouflage unicolore";"Livrea Monocromatica";"Einfarbiger Tarnanstrich";"Camuflaje unicolor";"Однотонный";"Kamuflaż jednobarwny";"Unicolor camouflage";"Tek renkli kamuflaj";"单\t色\t涂\t装";"Unicolor camouflage";"Unicolor camouflage";"Одноколірний камуфляж";"Unicolor camouflage";"Unicolor camouflage";"단색 위장도색";"Однотонный";"Unicolor camouflage";"單\t色\t塗\t裝";"Unicolor camouflage";"Ngụy trang một màu";;
"a_109_eoa2/folkland/desc";"Standard unicolor camouflage with insignia of the Argentine Air Force";"Camouflage unicolore standard avec les insignes de l'Armée de l'Air argentine";"Livrea standard monocromatica con insegne dell'Aeronautica Argentina";"Einfarbiger Standard-Tarnanstrich mit Abzeichen der argentinischen Luftwaffe";"Camuflaje unicolor estándar con insignias de la Fuerza Aérea Argentina";"Стандартный однотонный камуфляж с опознавательными знаками ВВС Аргентины";"Standardowy kamuflaż jednobarwny z oznaczeniami Argentyńskich Sił Powietrznych";"Standard unicolor camouflage with insignia of the Argentine Air Force";"Arjantin Hava Kuvvetleri işaretine sahip standart tek renkli kamuflaj";"阿\t根\t廷\t空\t军\t标\t准\t单\t色\t涂\t装";"Standard unicolor camouflage with insignia of the Argentine Air Force";"Standard unicolor camouflage with insignia of the Argentine Air Force";"Стандартний одноколірний камуфляж із розпізнавальними знаками ВПС Аргентини";"Standard unicolor camouflage with insignia of the Argentine Air Force";"Standard unicolor camouflage with insignia of the Argentine Air Force";"아르헨티나 공군의 식별표지가 그려진 표준 단색 위장도색";"Стандартный однотонный камуфляж с опознавательными знаками ВВС Аргентины";"Standard unicolor camouflage with insignia of the Argentine Air Force";"阿\t根\t廷\t空\t軍\t標\t準\t單\t色\t塗\t裝";"Standard unicolor camouflage with insignia of the Argentine Air Force";"Ngụy trang một màu tiêu chuẩn với huy hiệu của Không quân Argentine.";;
"mirage_5f/folkland2";"Bicolor camouflage";"Camouflage bicolore";"Mimetica Bicolore";"Zweifarbiger Tarnanstrich";"Camuflaje bicolor";"Двухцветный";"Kamuflaż dwubarwny";"Bicolor camouflage";"Çift renkli kamuflaj";"双\t色\t涂\t装";"Bicolor camouflage";"Bicolor camouflage";"Двоколірний камуфляж";"Bicolor camouflage";"Bicolor camouflage";"2색 위장도색";"Двухцветный";"Bicolor camouflage";"雙\t色\t塗\t裝";"Bicolor camouflage";"Ngụy trang hai màu";;
"mirage_5f/folkland2/desc";"Bicolor pattern with insignia of 10th Air Brigade of the Argentine Air Force";"Motif bicolore avec l'insigne de la 10e brigade aérienne de l'Armée de l'Air argentine";"Mimetica bicolore con insegne della 10^ Brigata Aerea dell'Aeronautica Argentina";"Zweifarbiger Tarnanstrich mit Abzeichen der 10. Luftbrigade der argentinischen Luftwaffe. Falklandinseln, 1982";"Patrón bicolor con insignias de la 10ª Brigada Aérea de la Fuerza Aérea Argentina";"Двухцветная схема окраски с опознавательными знаками 10-й авиабригады ВВС Аргентины";"Dwubarwny wzór z insygniami 10 Brygady Lotniczej Argentyńskich Sił Powietrznych";"Bicolor pattern with insignia of 10th Air Brigade of the Argentine Air Force";"Arjantin Hava Kuvvetleri, 10. Hava Taburu işaretine sahip çift renkli düzen";"阿\t根\t廷\t空\t军\t第 10 航\t空\t旅，\t双\t色\t涂\t装";"Bicolor pattern with insignia of 10th Air Brigade of the Argentine Air Force";"Bicolor pattern with insignia of 10th Air Brigade of the Argentine Air Force";"Двоколірний візерунок із розпізнавальними знаками 10-ї авіабригади ВПС Аргентини";"Bicolor pattern with insignia of 10th Air Brigade of the Argentine Air Force";"Bicolor pattern with insignia of 10th Air Brigade of the Argentine Air Force";"아르헨티나 공군 제10항공여단의 식별표지가 그려진 2색 위장도색 ";"Двухцветная схема окраски с опознавательными знаками 10-й авиабригады ВВС Аргентины";"Bicolor pattern with insignia of 10th Air Brigade of the Argentine Air Force";"阿\t根\t廷\t空\t軍\t第 10 航\t空\t旅，\t雙\t色\t塗\t裝";"Bicolor pattern with insignia of 10th Air Brigade of the Argentine Air Force";"Hoa văn hai màu với phù hiệu của Lữ đoàn Không quân số 10 của Không quân Argentina";;
"a_4b/folkland";"4th Air Brigade camouflage";"Camouflage de la 4e Brigade Aérienne";"Mimetica 4^ Brigata Aerea";"4. Luftbrigade Tarnanstrich";"Camuflaje de la 4ª Brigada Aérea";"Камуфляж 4 авиабригады";"Kamuflaż 4 Brygady Lotniczej";"4th Air Brigade camouflage";"4. Hava Taburu kamuflajı";"阿\t根\t廷\t空\t军\t第 4 航\t空\t旅\t涂\t装";"4th Air Brigade camouflage";"4th Air Brigade camouflage";"Камуфляж 4-ї авіабригади";"4th Air Brigade camouflage";"4th Air Brigade camouflage";"제4항공여단 위장도색";"Камуфляж 4 авиабригады";"4th Air Brigade camouflage";"阿\t根\t廷\t空\t軍\t第 4 航\t空\t旅\t塗\t裝";"4th Air Brigade camouflage";"Ngụy trang của Lữ đoàn Không quân số 4";;
"a_4b/folkland/desc";"Bicolor pattern with insignia of 4th Air Brigade of the Argentine Air Force";"Motif bicolore avec l'insigne de la 4e Brigade Aérienne de l'Armée de l'Air argentine";"Mimetica bicolore con insegne della 4^ Brigata Aerea dell'Aeronautica Argentina";"Zweifarbiger Tarnanstrich mit Abzeichen der 4. Luftbrigade der argentinischen Luftwaffe.";"Patrón bicolor con insignias de la 4ª Brigada Aérea de la Fuerza Aérea Argentina";"Двухцветная схема окраски с опознавательными знаками 4-й авиабригады ВВС Аргентины";"Dwubarwny wzór z insygniami 4 Brygady Lotniczej Argentyńskich Sił Powietrznych";"Bicolor pattern with insignia of 4th Air Brigade of the Argentine Air Force";"Arjantin Hava Kuvvetleri, 4. Hava Taburu işaretine sahip çift renkli düzen";"阿\t根\t廷\t空\t军\t第 4 航\t空\t旅，\t双\t色\t涂\t装";"Bicolor pattern with insignia of 4th Air Brigade of the Argentine Air Force";"Bicolor pattern with insignia of 4th Air Brigade of the Argentine Air Force";"Двоколірний візерунок із розпізнавальними знаками 4-ї авіабригади ВПС Аргентини";"Bicolor pattern with insignia of 4th Air Brigade of the Argentine Air Force";"Bicolor pattern with insignia of 4th Air Brigade of the Argentine Air Force";"아르헨티나 공군 제4항공여단의 식별표지가 그려진 2색 위장도색 ";"Двухцветная схема окраски с опознавательными знаками 4-й авиабригады ВВС Аргентины";"Bicolor pattern with insignia of 4th Air Brigade of the Argentine Air Force";"阿\t根\t廷\t空\t軍\t第 4 航\t空\t旅，\t雙\t色\t塗\t裝";"Bicolor pattern with insignia of 4th Air Brigade of the Argentine Air Force";"Hoa văn hai màu với phù hiệu của Lữ đoàn Không quân số 4 của Không quân Argentina";;
"a_4b/folkland2";"5th Air Group camouflage";"Camouflage du 5e Groupe Aérien";"5° Gruppo Aereo";"5. Luftgruppe Tarnanstrich";"Camuflaje del 5º Grupo Aéreo";"Камуфляж 5 авиагруппы";"Kamuflaż 5 Grupy Lotniczej";"5th Air Group camouflage";"5. Hava Grubu kamuflajı";"阿\t根\t廷\t空\t军\t第 5 飞\t行\t大\t队\t涂\t装";"5th Air Group camouflage";"5th Air Group camouflage";"Камуфляж 5-ї авіагрупи";"5th Air Group camouflage";"5th Air Group camouflage";"제5항공단 위장도색";"Камуфляж 5 авиагруппы";"5th Air Group camouflage";"阿\t根\t廷\t空\t軍\t第 5 飛\t行\t大\t隊\t塗\t裝";"5th Air Group camouflage";"Ngụy trang của Không đoàn 5";;
"a_4b/folkland2/desc";"Bicolor pattern with insignia of 5th Air Group of the Argentine Air Force";"Motif bicolore avec l'insigne du 5e Groupe Aérien de l'Armée de l'Air argentine";"Mimetica bicolore con insegne del 5° Gruppo Aereo dell'Aeronautica Argentina";"Zweifarbiger Tarnanstrich mit Abzeichen der 5. Luftgruppe der argentinischen Luftwaffe.";"Patrón bicolor con insignias del 5º Grupo Aéreo de la Fuerza Aérea Argentina";"Двухцветная схема окраски с опознавательными знаками 5-й авиагруппы ВВС Аргентины";"Dwubarwny wzór z insygniami 5 Brygady Lotniczej Argentyńskich Sił Powietrznych";"Bicolor pattern with insignia of 5th Air Group of the Argentine Air Force";"Arjantin Hava Kuvvetleri, 5. Hava Grubu işaretine sahip çift renkli düzen";"阿\t根\t廷\t空\t军\t第 5 飞\t行\t大\t队，\t双\t色\t涂\t装";"Bicolor pattern with insignia of 5th Air Group of the Argentine Air Force";"Bicolor pattern with insignia of 5th Air Group of the Argentine Air Force";"Двоколірний візерунок із розпізнавальними знаками 5-ї авіагрупи ВПС Аргентини";"Bicolor pattern with insignia of 5th Air Group of the Argentine Air Force";"Bicolor pattern with insignia of 5th Air Group of the Argentine Air Force";"아르헨티나 공군 제5항공단의 식별표지가 그려진 2색 위장도색 ";"Двухцветная схема окраски с опознавательными знаками 5-й авиагруппы ВВС Аргентины";"Bicolor pattern with insignia of 5th Air Group of the Argentine Air Force";"阿\t根\t廷\t空\t軍\t第 5 飛\t行\t大\t隊，\t雙\t色\t塗\t裝";"Bicolor pattern with insignia of 5th Air Group of the Argentine Air Force";"Hoa văn hai màu với phù hiệu của Nhóm Không quân số 5 của Không quân Argentina";;
"super_etendard_97/folkland";"Navy camouflage";"Camouflage naval";"Mimetica navale";"Marine-Tarnanstrich";"Camuflaje de la Marina";"Морской камуфляж";"Kamuflaż Marynarki";"Navy camouflage";"Donanma kamuflajı";"阿\t根\t廷\t空\t军\t海\t洋\t涂\t装";"Navy camouflage";"Navy camouflage";"Морський камуфляж";"Navy camouflage";"Navy camouflage";"해군 위장도색";"Морской камуфляж";"Navy camouflage";"阿\t根\t廷\t空\t軍\t海\t洋\t塗\t裝";"Navy camouflage";"Ngụy trang hải quân";;
"super_etendard_97/folkland/desc";"Standard unicolor camouflage with insignia of the Argentine Air Force";"Camouflage unicolore standard avec les insignes de l'Armée de l'Air argentine";"Livrea standard monocromatica con insegne dell'Aeronautica Argentina";"Einfarbiger Standard-Tarnanstrich mit Abzeichen der argentinischen Luftwaffe";"Camuflaje unicolor estándar con insignias de la Fuerza Aérea Argentina";"Стандартный однотонный камуфляж с опознавательными знаками ВВС Аргентины";"Standardowy kamuflaż jednobarwny z oznaczeniami Argentyńskich Sił Powietrznych";"Standard unicolor camouflage with insignia of the Argentine Air Force";"Arjantin Hava Kuvvetleri işaretine sahip standart tek renkli kamuflaj";"阿\t根\t廷\t空\t军\t标\t准\t单\t色\t海\t上\t涂\t装";"Standard unicolor camouflage with insignia of the Argentine Air Force";"Standard unicolor camouflage with insignia of the Argentine Air Force";"Стандартний одноколірний камуфляж із розпізнавальними знаками ВПС Аргентини";"Standard unicolor camouflage with insignia of the Argentine Air Force";"Standard unicolor camouflage with insignia of the Argentine Air Force";"아르헨티나 공군의 식별표지가 그려진 표준 단색 위장도색";"Стандартный однотонный камуфляж с опознавательными знаками ВВС Аргентины";"Standard unicolor camouflage with insignia of the Argentine Air Force";"阿\t根\t廷\t空\t軍\t標\t準\t單\t色\t海\t上\t塗\t裝";"Standard unicolor camouflage with insignia of the Argentine Air Force";"Ngụy trang một màu tiêu chuẩn với huy hiệu của Không quân Argentine.";;
"us_m1a2_abrams/td";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 艾\t布\t拉\t姆\t斯\t“重\t装\t竞\t技\t场”";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams «Armored Apex»";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 艾\t布\t蘭\t“重\t裝\t競\t技\t場”";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";;
"us_m1a2_abrams/td/desc";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 艾\t布\t拉\t姆\t斯\t“重\t装\t竞\t技\t场”";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams «Armored Apex»";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";"M1A2 艾\t布\t蘭\t“重\t裝\t競\t技\t場”";"M1A2 Abrams ""Armored Apex""";"M1A2 Abrams ""Armored Apex""";;
"ussr_t_80bvm/td";"T-80BVM ""Armored Apex""";"T-80BVM ""Armored Apex""";"T-80BVM ""Armored Apex""";"T-80BVM ""Armored Apex""";"T-80BVM ""Armored Apex""";"Т-80БВМ ""Armored Apex""";"T-80BWM ""Armored Apex""";"T-80BVM ""Armored Apex""";"T-80BVM ""Armored Apex""";"T-80BVM\t“重\t装\t竞\t技\t场”";"T-80BVM ""Armored Apex""";"T-80BVM ""Armored Apex""";"Т-80БВМ «Armored Apex»";"T-80BVM ""Armored Apex""";"T-80BVM ""Armored Apex""";"T-80BVM ""Armored Apex""";"Т-80БВМ ""Armored Apex""";"T-80BVM ""Armored Apex""";"T-80BVM\t“重\t裝\t競\t技\t場”";"T-80BVM ""Armored Apex""";"T-80BVM ""Armored Apex""";;
"ussr_t_80bvm/td/desc";"T-80BVM ""Armored Apex""";"T-80BVM ""Armored Apex""";"T-80BVM ""Armored Apex""";"T-80BVM ""Armored Apex""";"T-80BVM ""Armored Apex""";"Т-80БВМ ""Armored Apex""";"T-80BWM ""Armored Apex""";"T-80BVM ""Armored Apex""";"T-80BVM ""Armored Apex""";"T-80BVM\t“重\t装\t竞\t技\t场”";"T-80BVM ""Armored Apex""";"T-80BVM ""Armored Apex""";"Т-80БВМ «Armored Apex»";"T-80BVM ""Armored Apex""";"T-80BVM ""Armored Apex""";"T-80BVM ""Armored Apex""";"Т-80БВМ ""Armored Apex""";"T-80BVM ""Armored Apex""";"T-80BVM\t“重\t裝\t競\t技\t場”";"T-80BVM ""Armored Apex""";"T-80BVM ""Armored Apex""";;
"meteor_fmk8_reaper/fab_prates";"Meteor F Mk 8 G.41K ""1st Fighter Squadron camouflage""";"Meteor F Mk 8 G.41K ""Camouflage du 1er Escadron de Chasse""";"Mimetica del Meteor F Mk.8 G.41K ""1^ Squadriglia Caccia""";"Meteor F Mk 8 G.41K ""1st Fighter Squadron camouflage""";"Meteor F Mk 8 G.41K ""Camuflaje del 1º Escuadrón de Cazas""";"Meteor F Mk 8 G.41K ""Камуфляж 1-й истребительной эскадрильи""";"Meteor F Mk 8 G.41K ""1 Brazylijska Eskadra Myśliwska""";"Meteor F Mk 8 G.41K ""1st Fighter Squadron camouflage""";"Meteor F Mk 8 G.41K ""1. Avcı Filosu Kamuflajı""";"巴\t西\t空\t军\t第 1 战\t斗\t机\t大\t队\t涂\t装";"Meteor F Mk 8 G.41K ""1st Fighter Squadron camouflage""";"Meteor F Mk 8 G.41K camuflagem do ""1º Esquadrão do 1º Grupo de Caça""";"Камуфляж для Meteor F Mk 8 G.41K «1-а винищувальна ескадрилья»";"Meteor F Mk 8 G.41K ""1st Fighter Squadron camouflage""";"Meteor F Mk 8 G.41K ""1st Fighter Squadron camouflage""";"Meteor F Mk 8 G.41K ""1st Fighter Squadron camouflage""";"Meteor F Mk 8 G.41K ""Камуфляж 1-й истребительной эскадрильи""";"Meteor F Mk 8 G.41K ""1st Fighter Squadron camouflage""";"巴\t西\t空\t軍\t第 1 戰\t鬥\t機\t大\t隊\t塗\t裝";"Meteor F Mk 8 G.41K ""1st Fighter Squadron camouflage""";"Meteor F Mk 8 G.41K ""Ngụy trang Phi đội Tiêm kích số 1""";;
"meteor_fmk8_reaper/fab_prates/desc";"Meteor F Mk 8 G.41K, 1st Brazilian Fighter Squadron, 1964";"Meteor F Mk 8 G.41K, 1er Escadron de Chasse brésilien, 1964";"Meteor F Mk 8 G.41K, 1^ Squadriglia Caccia Brasiliana, 1964";"Meteor F Mk 8 G.41K, 1st Brazilian Fighter Squadron, 1964";"Meteor F Mk 8 G.41K, 1º Escuadrón Brasileño de Cazas, 1964";"Meteor F Mk 8 G.41K, 1-я бразильская истребительная эскадрилья, 1964";"Meteor F Mk 8 G.41K, 1 Brazylijska Eskadra Myśliwska, 1964";"Meteor F Mk 8 G.41K, 1st Brazilian Fighter Squadron, 1964";"Meteor F Mk 8 G.41K, 1. Brezilya Avcı Filosu, 1964";"1964 年，\t巴\t西\t空\t军\t第 1 战\t斗\t机\t大\t队\t流\t星 F Mk.8 G.41K 涂\t装";"Meteor F Mk 8 G.41K, 1st Brazilian Fighter Squadron, 1964";"Meteor F Mk 8 G.41K, 1º Esquadrão do 1º Grupo de Caça, Força Aérea Brasileira, 1964";"Meteor F Mk 8 G.41K, 1-а бразильська винищувальна ескадрилья, 1964";"Meteor F Mk 8 G.41K, 1st Brazilian Fighter Squadron, 1964";"Meteor F Mk 8 G.41K, 1st Brazilian Fighter Squadron, 1964";"Meteor F Mk 8 G.41K, 1st Brazilian Fighter Squadron, 1964";"Meteor F Mk 8 G.41K, 1-я бразильская истребительная эскадрилья, 1964";"Meteor F Mk 8 G.41K, 1st Brazilian Fighter Squadron, 1964";"1964 年，\t巴\t西\t空\t軍\t第 1 戰\t鬥\t機\t大\t隊\t流\t星 F Mk.8 G.41K 塗\t裝";"Meteor F Mk 8 G.41K, 1st Brazilian Fighter Squadron, 1964";"Meteor F Mk 8 G.41K, Phi đội Tiêm kích số 1 Brazil, 1964";;
"p-47d-28/fab_c5_lima_mendes";"P-47D-28 ""1st Fighter Squadron camouflage""";"P-47D-28 ""Camouflage du 1er Escadron de Chasse""";"Mimetica del P-47D-28 ""1^ Squadriglia Caccia""";"P-47D-28 ""1st Fighter Squadron camouflage""";"P-47D-28 ""Camuflaje del 1º Escuadrón de Cazas""";"P-47D-28 ""Камуфляж 1-й истребительной эскадрильи""";"P-47D-28 ""1 Brazylijska Eskadra Myśliwska""";"P-47D-28 ""1st Fighter Squadron camouflage""";"P-47D-28 ""1. Avcı Filosu Kamuflajı""";"巴\t西\t远\t征\t军\t第 1 战\t斗\t机\t大\t队\t涂\t装";"P-47D-28 ""1st Fighter Squadron camouflage""";"P-47D-28 ""1º Grupo de Aviação de Caça""";"Камуфляж для P-47D-28 «1-а винищувальна ескадрилья»";"P-47D-28 ""1st Fighter Squadron camouflage""";"P-47D-28 ""1st Fighter Squadron camouflage""";"P-47D-28 ""1st Fighter Squadron camouflage""";"P-47D-28 ""Камуфляж 1-й истребительной эскадрильи""";"P-47D-28 ""1st Fighter Squadron camouflage""";"巴\t西\t遠\t徵\t軍\t第 1 戰\t鬥\t機\t大\t隊\t塗\t裝";"P-47D-28 ""1st Fighter Squadron camouflage""";"P-47D-28 ""Ngụy trang Phi đội Tiêm kích số 1""";;
"p-47d-28/fab_c5_lima_mendes/desc";"P-47D-28, 1st Brazilian Fighter Squadron, Italian campaign, 1944";"P-47D-28, 1er Escadron de Chasse brésilien, Campagne d'Italie, 1944";"P-47D-28, 1^ Squadriglia Caccia Brasiliana, Campagna d'Italia, 1944";"P-47D-28, 1st Brazilian Fighter Squadron, italienische Kampagne, 1944";"P-47D-28, 1º Escuadrón Brasileño de Cazas, campaña de Italia, 1944";"P-47D-28, 1-я бразильская истребительная эскадрилья, Итальянская компания, 1944";"P-47D-28, 1 Brazylijska Eskadra Myśliwska, Kampania Włoska, 1944";"P-47D-28, 1st Brazilian Fighter Squadron, Italian campaign, 1944";"P-47D-28, 1. Brezilya Avcı Filosu, İtalya seferi, 1944";"1944 年，\t意\t大\t利\t战\t役，\t巴\t西\t远\t征\t军\t第 1 战\t斗\t机\t大\t队 P-47D-28 涂\t装";"P-47D-28, 1st Brazilian Fighter Squadron, Italian campaign, 1944";"P-347D-28, 1º Grupo de Aviação de Caça, Força Aérea Brasileira, Campanha da Itália, 1944";"P-47D-28, 1-а бразильська винищувальна ескадрилья, італійська кампанія, 1944";"P-47D-28, 1st Brazilian Fighter Squadron, Italian campaign, 1944";"P-47D-28, 1st Brazilian Fighter Squadron, Italian campaign, 1944";"P-47D-28, 1st Brazilian Fighter Squadron, Italian campaign, 1944";"P-47D-28, 1-я бразильская истребительная эскадрилья, Итальянская компания, 1944";"P-47D-28, 1st Brazilian Fighter Squadron, Italian campaign, 1944";"1944 年，\t義\t大\t利\t戰\t役，\t巴\t西\t遠\t徵\t軍\t第 1 戰\t鬥\t機\t大\t隊 P-47D-28 塗\t裝";"P-47D-28, 1st Brazilian Fighter Squadron, Italian campaign, 1944";"P-47D-28, Phi đội Tiêm kích số 1 Brazil, chiến dịch Ý, 1944";;
"germ_leopard_1a5/brazil";"Leopard 1A5 ""Encouraçado""";"Leopard 1A5 ""Encouraçado""";"Leopard 1A5 ""Encouraçado""";"Leopard 1A5 ""Encouraçado""";"Leopard 1A5 ""Encouraçado""";"Leopard 1A5 ""Encouraçado""";"Leopard 1A5 ""Encouraçado""";"Leopard 1A5 ""Encouraçado""";"Leopard 1A5 ""Encouraçado""";"巴\t西\t装\t甲\t兵\t学\t校\t训\t练\t涂\t装";"Leopard 1A5 ""Encouraçado""";"Leopard 1A5 ""Encouraçado""";"Leopard 1A5 «Encouraçado»";"Leopard 1A5 ""Encouraçado""";"Leopard 1A5 ""Encouraçado""";"Leopard 1A5 ""Encouraçado""";"Leopard 1A5 ""Encouraçado""";"Leopard 1A5 ""Encouraçado""";"巴\t西\t裝\t甲\t兵\t學\t校\t訓\t練\t塗\t裝";"Leopard 1A5 ""Encouraçado""";"Leopard 1A5 ""Encouraçado""";;
"germ_leopard_1a5/brazil/desc";"Leopard 1A5 'Encouraçado' of the Brazilian Armed Forces during military exercises";"Leopard 1A5 ""Encouraçado"" des forces armées brésiliennes lors d'exercices militaires";"Leopard 1A5 ""Encouraçado"" dell'esercito Brasiliano durante le esercitazioni militari";"Leopard 1A5 'Encouraçado' der brasilianischen Streitkräfte während militärischen Übungen";"Leopard 1A5 'Encouraçado' de las Fuerzas Armadas Brasileñas durante ejercicios militares";"Leopard 1A5 'Encouraçado' вооружённых сил Бразилии во время военных учений";"Leopard 1A5 'Encouraçado' Brazylijskich Sił Zbrojnych podczas ćwiczeń";"Leopard 1A5 'Encouraçado' of the Brazilian Armed Forces during military exercises";"Brezilya Silahlı Kuvvetlerine ait Leopard 1A5 'Encouraçado' askeri tatbikat sırasında";"巴\t西\t陆\t军\t豹 1A5 演\t习\t涂\t装";"Leopard 1A5 'Encouraçado' of the Brazilian Armed Forces during military exercises";"Leopard 1A5 'Encouraçado' do Exército Brasileiro durante exercícios militares";"Leopard 1A5 «Encouraçado» бразильських ЗС під час військових навчань";"Leopard 1A5 'Encouraçado' of the Brazilian Armed Forces during military exercises";"Leopard 1A5 'Encouraçado' of the Brazilian Armed Forces during military exercises";"Leopard 1A5 'Encouraçado' of the Brazilian Armed Forces during military exercises";"Leopard 1A5 'Encouraçado' вооружённых сил Бразилии во время военных учений";"Leopard 1A5 'Encouraçado' of the Brazilian Armed Forces during military exercises";"巴\t西\t陸\t軍\t豹 1A5 演\t習\t塗\t裝";"Leopard 1A5 'Encouraçado' of the Brazilian Armed Forces during military exercises";"Leopard 1A5 'Encouraçado' của Lực lượng Vũ trang Brazil trong các cuộc diễn tập quân sự";;
