"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"worldwar/wwDaily3wins";"Three victories in battles";"Trois victoires en bataille";"Tre vittorie nelle battaglie";"Drei Siege in Schlachten";"Tres victorias en batallas";"Три победы в битвах";"Trzy zwycięstwa w bitwach";"Tři vítězství v bitvě";"Çarpışmalarda üç zafer";"三\t胜";"バトルで\t3勝";"Três vitórias em batalha";"Три перемоги в битвах";"Three victories in battles";"Három győzelem csatákban";"3번 전투에서 승리";"Тры перамогі ў бітвах";"Trei victorii în lupte";"三\t勝";"  ";"Ba trận thắng";;
"worldwar/wwDaily3wins/desc";"The award is given for three victories in World War battles in each of which you played more than 1 minute against 6 or more opponents with an activity of more than 50%. Progress is reset daily at {time}";"La récompense est donnée à la troisième victoire dans le mode Guerre Mondiale pour lesquelles vous avez joué plus d'une minute contre au moins 6 adversaires avec une activité en bataille de plus de 50%. La progression est réinitialisée quotidiennement à {time}";"Il premio viene assegnato dopo tre vittorie nelle battaglie Guerra Mondiale in cui hai giocato in ciascuna per più di un minuto contro 6 o più avversari con un'attività superiore al 50%. I progressi vengono azzerati giornalmente alle {time}";"Die Auszeichnung wird vergeben für drei Siege im Weltkriegsmodus indem du mehr als eine Minute gegen 6 Gegnern und einer Aktivität von mehr als 50% spielst. Fortschritt wird täglich zrückgesetzt in {time}";"El premio es entregado por tres victorias en batallas de Guerra Mundial en las que jugaste más de 1 minuto contra 6 o más oponentes con una actividad mayor a 50%. El progreso se reinicia diariamente a las {time}";"Награда выдаётся за три победы в битвах Мировой войны, в каждой из которых вы сыграли более 1 минуты против 6 и более противников с активностью более 50%. Прогресс сбрасывается ежедневно в {time}";"Nagroda jest przyznawana za trzy zwycięstwa w bitwach Wojny Światowej, w których zagrano dłużej niż 1 minutę przeciwko 6 lub więcej przeciwników z aktywnością wyższą niż 50%. Postęp jest resetowany codziennie o {time}";"Toto ocenění se uděluje za tři vítězství v režimu Světové války, ve které jste hráli déle než 1 minutu proti 6 nebo více soupeřům s aktivitou vyšší než 50 %. Postup se resetuje denně v {time}";"Ödül, her üç Dünya Savaşı çarpışması zaferi için verilir. Her zaferde 1 dakikadan uzun bir süre için en az 6 düşmana karşı %50 ve üzeri aktivite ile çarpışmış olmalısınız. İlerleyiş her gün aynı saatte sıfırlanır: {time}";"在\t世\t界\t大\t战\t中\t赢\t得\t三\t场\t战\t斗，\t且\t满\t足\t所\t需\t条\t件\t（作\t战\t至\t少 1 分\t钟、\t敌\t人\t超\t过 6 名、\t活\t跃\t度\t高\t于 50%），\t就\t能\t获\t得\t此\t奖\t励。\t每\t日\t进\t度\t重\t置\t时\t间：\t{time}";"この\t賞は、\t世界大戦\tモードで\t3勝し、\tそれぞれについて、\t1分間を\t超えて、\t50%を\t超える\tアクティビティーで\t6以上の\t敵を\t相手に\tプレイすると\t贈られます。\t進行状況は、\t毎日 {time} に\tリセットされます";"O prêmio é concedido por três vitórias nas batalhas da Guerra Mundial em cada uma das quais você jogou mais de 1 minuto contra 6 ou mais oponentes com uma atividade de mais de 50%. O progresso é redefinido diariamente às {time}";"Нагорода видається за три перемоги в битвах Світової війни, в кожній з яких ви зіграли більше 1 хвилини проти 6 і більше противників з активністю більше 50%. Прогрес скидається щодня в {time}";"The award is given for three victories in World War battles in each of which you played more than 1 minute against 6 or more opponents with an activity of more than 50%. Progress is reset daily at {time}";"A díjat a világháborús módban három győztes csatáért ítélik oda, amelyben több mint 1 percet játszottál 6 vagy több ellenfél ellen 50%-nál nagyobb aktivitással. A folyamat visszaállítása naponta ekkor: {time}";"1분 이상의 시간동안 6명이상의 적을 상대로 50% 이상의 활동량을 유지하며 세계대전 전투에서 3번 승리하면 지급됩니다. 진행도는 매일 {time} 에 초기화됩니다";"Узнагарода выдаецца за тры перамогі ў бітвах Сусветнай вайны, у кожнай з якіх вы згулялі больш за 1 хвіліну супраць 6 і больш супраціўнікаў з актыўнасцю больш за 50%. Прагрэс скідаецца штодня ў {time}";"Titlul este acordat pentru trei victorii în luptele din modul Război Mondial în care ai jucat mai mult de 1 minut împotriva a 6 sau mai mulți adversari cu o activitate de peste 50%. Progresul este resetat zilnic la {time}.";"在\t世\t界\t大\t戰\t中\t贏\t得\t三\t場\t戰\t鬥，\t且\t滿\t足\t所\t需\t條\t件\t（作\t戰\t至\t少 1 分\t鐘、\t敵\t人\t超\t過 6 名、\t活\t躍\t度\t高\t於 50%），\t就\t能\t獲\t得\t此\t獎\t勵。\t每\t日\t進\t度\t重\t置\t時\t間：\t{time}";"  ";"Giải thưởng được trao cho chuối ba trận thắng của chế độ thế chiến với mỗi trận bạn tham gia hơn 1 phút đấu lại 6 đối thủ trở lên với hoạt động hơn 50%. Qua trình sẽ được tính lại hàng ngày lúc {time}";;
"trophy/wwDaily1battle";"World War trophy (first battle)";"Trophée ""Guerre Mondiale"" (première bataille)";"Trofeo Guerra Mondiale (prima battaglia)";"Weltkriegstrophäe (erste Schlacht)";"Trofeo de Guerra Mundial (primera batalla)";"Трофей Мировой войны (первая битва)";"Trofeum Wojny Światowej (pierwsza bitwa)";"Trofej Světové války (první bitva)";"Dünya Savaşı Ganimeti (ilk çarpışma)";"世\t界\t大\t战\t作\t战\t物\t资\t（首\t战）";"世界大戦\tトロフィー (緒戦)";"World War trophy (primeira batalha)";"Трофей Світової війни (перша битва)";"World War trophy (first battle)";"Világháborús trófea (első csata)";"세계 대전 전리품 상자 (첫 전투)";"Трафей Сусветнай вайны (першая бітва)";"Trofeu Război Mondial (prima bătălie)";"世\t界\t大\t戰\t作\t戰\t物\t資\t（首\t勝）";"  ";"Chiến lợi phẩm thế chiến (trận chiến đầu tiên)";;
"trophy/wwDaily3wins";"World War trophy (three victories)";"Trophée ""Guerre Mondiale"" (trois victoires)";"Trofeo Guerra Mondiale (tre vittorie)";"Weltkriegstrophäe (drei Siege)";"Trofeo de Guerra Mundial (tres victorias)";"Трофей Мировой войны (три победы)";"Trofeum Wojny Światowej (trzy zwycięstwa)";"Trofej Světové války (tři vítězství)";"Dünya Savaşı Ganimeti (üç zafer)";"世\t界\t大\t战\t作\t战\t物\t资\t（三\t胜）";"世界大戦\tトロフィー (3勝)";"World War trophy (terceira vitória)";"Трофей Світової війни (три перемоги)";"World War trophy (three victories)";"Világháborús trófea (három győzelem)";"세계 대전 전리품 상자 (3승)";"Трафей Сусветнай вайны (тры перамогі)";"Trofeu Război Mondial (trei victorii)";"世\t界\t大\t戰\t作\t戰\t物\t資\t（三\t勝）";"  ";"Chiến lợi phẩm thế chiến (trận thắng thứ ba)";;
"worldwar/personal/award";"<color=@userlogColoredText>Award</color> for personal achievements in World War";"<color=@userlogColoredText>Récompense</color> pour les accomplissements personnels pendant la Guerre Mondiale";"<color=@userlogColoredText>Ricompensa</color> per i risultati personali nella Guerra Mondiale";"<color=@userlogColoredText>Belohnung</color>für persönliche Errungenschaften im Weltkrieg";"<color=@userlogColoredText>Recompensa</color> por logros personales en Guerra Mundial";"<color=@userlogColoredText>Награда</color> за личные достижения в Мировой войне";"<color=@userlogColoredText>Nagroda</color> za osobiste osiągnięcia podczas Wojny Światowej";"<color=@userlogColoredText>Odměna</color> za osobní úspěchy ve Světové válce";"Dünya Savaşında kişiseş başarılar için <color=@userlogColoredText>ödül</color>";"参\t与\t世\t界\t大\t战\t的\t个\t人\t<color=@userlogColoredText>\t奖\t励\t</color>";"世界大戦における\t個人実績への<color=@userlogColoredText>賞</color>";"<color=@userlogColoredText>Prêmio</color> por conquistas pessoais na guerra mundial";"<color=@userlogColoredText>Нагорода</color> за особисті досягнення в Світовій війні";"<color=@userlogColoredText>Award</color> for personal achievements in World War";"<color=@userlogColoredText>Jutalom</color> a Világháborúben elért személyes eredményekért";"세계 대전의 개별 활동에 대한 <color=@userlogColoredText>보상</color>";"<color=@userlogColoredText>Узнагарода</color> за асабістыя дасягненні ў Сусветнай вайне";"<color=@userlogColoredText>Recompensă</color> pentru realizări personale în Războiul Mondial";"參\t與\t世\t界\t大\t戰\t的\t個\t人\t<color=@userlogColoredText>\t獎\t勵\t</color>";"  ";"<color=@userlogColoredText>Giải thưởng</color> cho thành tích cá nhân trong thế chiến";;
"worldwar/clan/award";"<color=@userlogColoredText>Award</color> for squadron achievements in World War";"<color=@userlogColoredText>Récompense</color> pour les accomplissements de l'escadron pendant la Guerre Mondiale";"<color=@userlogColoredText>Ricompensa</color> per i risultati della squadriglia nella Guerra Mondiale";"<color=@userlogColoredText>Belohnung</color>für Kampfgruppen Errungenschaften im Weltkrieg";"<color=@userlogColoredText>Recompensa</color> por logros de escuadrón en Guerra Mundial";"<color=@userlogColoredText>Награда</color> за достижения полка в Мировой войне";"<color=@userlogColoredText>Nagroda</color> za osiągnięcia dywizjonu podczas Wojny Światowej";"<color=@userlogColoredText>Odměna</color> za svazové úspěchy ve Světové válce";"Dünya savaşında filo başarıları için <color=@userlogColoredText>ödül</color>";"参\t与\t世\t界\t大\t战\t的\t联\t队\t<color=@userlogColoredText>\t奖\t励\t</color>";"世界大戦における\t編隊実績への<color=@userlogColoredText>賞</color>";"<color=@userlogColoredText>Prêmio</color> para conquistas de squad na guerra mundial";"<color=@userlogColoredText>Нагорода</color>за досягнення полку в Світовій війні";"<color=@userlogColoredText>Award</color> for squadron achievements in World War";"<color=@userlogColoredText>Jutalom</color> a Világháborúben elért századeredményekért";"세계 대전의 비행대 활동에 대한 <color=@userlogColoredText>보상</color>";"<color=@userlogColoredText>Узнагарода</color> за дасягненні палка ў Сусветнай вайне";"<color=@userlogColoredText>Recompensă</color> pentru realizările companiei în Războiul Mondial";"參\t與\t世\t界\t大\t戰\t的\t聯\t隊\t<color=@userlogColoredText>\t獎\t勵\t</color>";"  ";"<color=@userlogColoredText>Giải thưởng</color> cho thành tích quân đoàn trong thế chiến";;
"worldwar/top/ww_users/daily";"The best players today";"Meilleurs joueurs d'aujourd'hui";"Migliori giocatori della giornata";"Die besten Spieler des Tages";"Mejores jugadores del día";"Лучшие игроки дня";"Najlepsi gracze dziś";"Dnešní nejlepší hráči";"Bugünün en iyi oyuncuları";"本\t日\t最\t佳\t玩\t家";"この\t日の\tベストプレイヤー";"Melhores jogadores do dia";"Кращі гравці дня";"Best players this day";"A mai legjobb játékosok";"오늘의 베스트 플레이어";"Лепшыя гульцы дня";"Cei mai buni jucători azi";"本\t日\t最\t佳\t玩\t家";"  ";"Người chơi xuất sắc hôm nay";;
"worldwar/top/ww_users/season";"The best players this season";"Meilleurs joueurs cette saison";"Migliori giocatori della stagione";"Die besten Spieler dieser Saison";"Mejores jugadores de la temporada";"Лучшие игроки сезона";"Najlepsi gracze w tym sezonie";"Nejlepší hráči v této sezóně";"Bu sezonun en iyi oyuncuları";"本\t季\t最\t佳\t玩\t家";"今\tシーズンの\tベストプレイヤー";"Melhores jogadores da seção";"Кращі гравці сезону";"Najbolji igrač u ovoj sezoni ";"A szezon legjobb játékosai";"이번 시즌 최고의 플레이어";"Лепшыя гульцы сезона";"Cei mai buni jucători ai sezonului";"本\t季\t最\t佳\t玩\t家";"  ";"Người chơi xuất sắc trong mùa";;
"worldwar/top/ww_users_manager/season";"The best commanders this season";"Meilleurs commandants cette saison";"Migliori comandanti in questa stagione";"Die besten Anführer dieser Saison";"Los mejores comandantes de esta temporada";"Лучшие командиры сезона";"Najlepsi dowódcy w tym sezonie";"Nejlepší v této sezóně";"Bu sezonun en iyi komutanları";"本\t季\t最\t佳\t指\t挥\t官";"今\tシーズンの\tベストリーダー";"Melhores líderes nessa temporada";"Кращі командири сезону";"Najbolji lideri u ovoj sezoni ";"A szezon legjobb parancsnokai";"이번 시즌 최고의 리더";"Лепшыя камандзіры сезона";"Best leaders this season";"本\t季\t最\t佳\t指\t揮\t官";"  ";"Chỉ huy xuất sắc trong mùa";;
"worldwar/top/ww_clans/season";"The best squadrons this season";"Meilleurs escadrons cette saison";"Migliori squadriglie in questa stagione";"Beste Kampfgruppe dieser Saison";"Mejores escuadrones esta temporada";"Лучшие полки сезона";"Najlepsze dywizjony w tym sezonie";"Nejlepší svazy v této sezóně";"Bu sezonun en iyi filoları";"本\t季\t最\t佳\t联\t队";"今\tシーズンの\tベスト\t編隊";"Melhores squads da seção";"Кращі полки сезону";" Najbolje eskadrile u ovoj sezoni ";"A szezon legjobb századai";"이번 시즌 최고의 비행대";"Лепшыя палкі сезона";"Cele mai bune detașamente ale sezonului";"本\t季\t最\t佳\t聯\t隊";"  ";"Quân đoàn xuất sắc trong mùa";;
"worldwar/leaderboard/ww_users";"Player ranking";"Classement des joueurs";"Classifica Giocatori";"Spielerwertung";"Clasificación de jugadores";"Рейтинг игроков";"Pozycja rankingowa gracza";"Žebříček hráčů";"Oyuncu sıralaması";"玩\t家\t排\t名";"プレイヤーランキング";"Classificação de jogadores";"Рейтинг гравців";"Rangiranje igrača";"Játékos rangsor";"플레이어 랭킹";"Рэйтынг гульцоў";"Rang jucători";"玩\t家\t排\t名";"  ";"Xếp hạng người chơi";;
"worldwar/leaderboard/ww_users_manager";"Commander ranking";"Classement des commandants";"Punteggio del Comandante";"Kommandanten-Rangliste";"Clasificación de comandante";"Рейтинг командиров";"Ranking dowódców";"Žebříček velitelů";"Komutan sıralaması";"指\t挥\t官\t排\t名";"司令官\tランキング";"Classificação do Comandante";"Рейтинг командирів";"Rangiranje lidera";"Parancsnok rangsor";"지휘관 랭킹";"Рэйтынг камандзіраў";"Leader ranking";"指\t揮\t官\t排\t名";"  ";"Xếp hạng chỉ huy";;
"worldwar/leaderboard/ww_clans";"Squadron ranking";"Classement des escadrons";"Classifica Squadriglie";"Kampfgruppenwertung";"Clasificación de escuadrones";"Рейтинг полков";"Pozycja rankingowa dywizjonu";"Žebříček svazů";"Filo sıralaması";"联\t队\t排\t名";"編隊\tランキング";"Ranking de Squads";"Рейтинг полків";"Squadron ranking";"Század rangsor";"비행대 랭킹";"Рэйтынг палкоў";"Rang companii";"聯\t隊\t排\t名";"  ";"Xếp hạng quân đoàn";;
"worldwar/leaderboard/ww_countries";"Country ranking";"Classement des nations";"Classifica Nazioni";"Landeswertung";"Clasificación de países";"Рейтинг стран";"Pozycja rankingowa nacji";"Žebříček národů";"Ülke sıralaması";"阵\t营\t排\t名";"国\tランキング";"Ranking de países";"Рейтинг країн";"Country ranking";"Ország rangsor";"국가 랭킹";"Рэйтынг краін";"Rang țări";"陣\t營\t排\t名";"  ";"Xếp hạng quốc gia";;
"worldwar/allSeason";"Entire Season";"Saison entière";"Stagione Intera";"Komplette Saison";"Temporada Completa";"Весь сезон";"Cały sezon";"Celá sezóna";"Tüm Sezon";"赛\t季\t整\t体";"シーズン\t全体";"Temporada inteira";"Весь сезон";"Cela sezona";"Az egész szezon";"전체 시즌";"Увесь сезон";"Întregul sezon";"賽\t季\t整\t體";"  ";"Toàn bộ mùa";;
"worldwar/allMaps";"All Scenarios";"Tous les scénarios";"Tutti gli Scenari";"Alle Szenarien";"Todos los Escenarios";"Все сценарии";"Wszystkie scenariusze";"Všechny scénáře";"Tüm Senaryolar";"所\t有\t战\t役";"全\tシナリオ";"Todos os cenários";"Всі сценарії";"Svi scenariji";"Minden forgatókönyv";"모든 시나리오";"Усе сцэнарыі";"Toate scenariile";"所\t有\t戰\t役";"  ";"Tất cả tình uống";;
"worldwar/allCountries";"All Countries";"Toutes les nations";"Tutte le Nazioni";"Alle Länder";"Todos los Países";"Все страны";"Wszystkie nacje";"Všechny země";"Tüm Ülkeler";"所\t有\t国\t家";"すべての\t国";"Todos os países";"Всі країни";"Sve zemlje";"Minden ország";"모든 국가";"Усе краіны";"Toate țările";"所\t有\t國\t家";"  ";"Tất cả Quốc Gia";;
"worldwar/object_not_selected";"There are no active actions or object is not selected";"Aucune action possible ou sélection vide";"Non ci sono azioni attivate od oggetti selezionati";"Es gibt keine aktiven Aktionen oder Objekt wurde nicht ausgewählt";"No hay acciones posibles o el objeto no ha sido seleccionado";"Нет активных действий или объект не выбран";"Nie ma aktywnych akcji lub nie wybrano obiektu";"Neexistují žádné aktivní akce nebo není vybrán žádný objekt";"Aktif bir seçenek yok ya da nesne seçilmedi";"尚\t未\t选\t择\t对\t象，\t或\t此\t对\t象\t没\t有\t可\t用\t操\t作";"アクティブな\tアクションまたは\t目標が\t選択されていません";"Não há ações ativas ou não há objeto selecionado";"Немає активних дій або об'єкт не обраний";"There are no active actions or object is not selected";"Nincsenek elérhető műveletek, vagy nincs kiválasztott objektum";"활성화된 행동 또는 목표가 선택되지 않음";"Няма актыўных дзеянняў або аб'ект не выбраны";"Nu există acțiuni active sau nu este selectat obiectul";"尚\t未\t選\t擇\t對\t象，\t或\t此\t對\t象\t沒\t有\t可\t用\t操\t作";"  ";"Không có hàng động nào đang diễn ra hoặc vật thể chưa được chọn";;
"worldwar/help/main/battles";"Open a list of all current battles of World War";"Ouvre la liste de toutes les batailles actuelles de Guerre Mondiale";"Apri la lista di tutte le battaglie correnti nella Guerra Mondiale";"Öffne eine Liste aller derzeitigen Schlachten im Weltkrieg";"Abre una lista de todas las batallas actuales en Guerra Mundial";"Открыть список всех актуальных битв Мировой войны";"Otwórz listę wszystkich trwających bitew Wojny Światowej";"Otevřít seznam všech aktuálních bitev Světové války";"Şu an ki tüm Dünya Savaşı çarpışmalarını göster";"显\t示\t当\t前\t的\t所\t有\t世\t界\t大\t战\t战\t斗";"世界大戦の\t現在の\t全\tバトルの\tリストを\t開く";"Abra uma lista de todas as batalhas atuais da guerra mundial";"Відкрити список всіх актуальних битв Світової війни";"Open a list of all current battles of World War";"Megnyitja a világháború minden jelenlegi csatájának listáját";"세계대전의 모든 전투 목록 열기";"Адкрыць спіс усіх актуальных бітваў Сусветнай вайны";"Lista bătăliilor curente din Războiul Mondial";"顯\t示\t當\t前\t的\t所\t有\t世\t界\t大\t戰\t戰\t鬥";"  ";"Mở danh sách tất cả các trận chiến đang diễn ra của thế chiến";;
"worldwar/help/main/map_desc";"Detailed information about the selected scenario";"Informations détaillées sur le scénario sélectionné";"Informazioni dettagliate sullo scenario selezionato";"Detailierte Informationen über das ausgewählte Szenario";"Información detallada sobre el escenario seleccionado";"Подробная информация о выбранном сценарии";"Szczegółowe informacje o wybranym scenariuszu";"Podrobné informace o vybraném scénáři";"Seçilen senaryo hakkında ayrıntılı bilgi";"所\t选\t战\t役\t的\t详\t细\t信\t息";"選択された\tシナリオの\t詳細情報";"Informação detalhada sobre o cenário selecionado";"Детальна інформація про обраний сценарії";"Detailed information about the selected scenario";"Részletes információ a kiválasztott forgatókönyvről";"선택한 시나리오의 자세한 정보";"Падрабязная інфармацыя аб абраным сцэнарыі";"Informații detaliate despre scenariul selectat";"所\t選\t戰\t役\t的\t詳\t細\t信\t息";"  ";"Thông tin chi tiết về tình uống được chọn";;
"worldwar/help/main/maps_list";"The list of available scenarios";"Liste des scénarios disponibles";"Lista degli scenari disponibili";"Die Liste der verfügbaren Szenarios";"Lista de escenarios disponibles";"Список доступных сценариев";"Lista dostępnych scenariuszy";"Seznam dostupných scénářů";"Uygun senaryolar listesi";"显\t示\t所\t有\t可\t用\t战\t役";"プレイ\t可能\tシナリオの\tリスト";"Lista de cenários disponíveis";"Список доступних сценаріїв";"The list of available scenarios";"Az elérhető forgatókönyvek listája";"사용가능한 시나리오 목록";"Спіс даступных сцэнарыяў";"Lista scenariilor disponibile";"顯\t示\t所\t有\t可\t用\t戰\t役";"  ";"Danh sách các tình uống hợp lệ";;
"worldwar/help/main/map_operation_list";"A list of operations for the selected scenario";"Liste des opérations pour le scénario sélectionné";"Lista delle operazioni per lo scenario selezionato";"Eine Liste der Operationen des ausgewählten Szenarios";"Una lista de operaciones para el escenario seleccionado";"Список операций для выбранного сценария";"Lista operacji dla wybranego scenariusza";"Seznam operací pro vybraný scénář";"Seçilen senaryo için harekat listesi";"所\t选\t战\t役\t中\t的\t所\t有\t军\t事\t行\t动";"選択された\tシナリオの\t作戦\tリスト";"Lista de operações para o cenário selecionado";"Список операцій для вибраного сценарію";"A list of operations for the selected scenario";"A hadműveletek listája a választott forgatókönyvben";"선택한 시나리오의 작전 목록";"Спіс аперацый для абранага сцэнарыя";"O listă a operațiunilor pentru scenariul selectat";"所\t選\t戰\t役\t中\t的\t所\t有\t軍\t事\t行\t動";"  ";"Danh sách các chiến dịch cho tình uống được chọn";;
"worldwar/help/main/goto_join_mode";"Go to scenario operation creation mode";"Allez dans le mode création de scénario d'opération";"Vai alla modalità creazione operazioni scenario";"Gehe zum Szenarien Operations-Erstellungsmodus";"Ir al modo de creación de escenario de operación";"Перейти в режим создания операции сценария";"Przejdź do trybu tworzenia scenariusza operacji";"Přejít do režimu vytváření scénářů";"Senaryo harekat oluşturma moduna git";"前\t往\t战\t役\t军\t事\t行\t动\t创\t建\t模\t式";"シナリオ\t作戦作成\tモードへ";"Vá para o modo de criação do cenário selecionado";"Перейдіть до режиму створення режиму сценарію";"Go to scenario operation creation mode";"Átlépés a forgatókönyv hadművelet készítő módjába";"시나리오 작전 창작 모드로 가기";"Перайсці ў рэжым стварэння аперацыі сцэнарыя";"Accesare mod creare operațiune scenariu";"前\t往\t戰\t役\t軍\t事\t行\t動\t創\t建\t模\t式";"  ";"Đi đến chế độ tạo tình uống chiến dịch";;
"worldwar/help/main/operation_descr";"Show the operation scenario";"Montrer le scénario de l'opération";"Mostra gli scenari delle operazioni";"Das Einsatzszenario anzeigen";"Mostrar el escenario de operación";"Посмотреть описание сценария операции";"Pokaż scenariusz operacji";"Zobrazit scénář operace";"Harekat senaryosunu göster";"显\t示\t军\t事\t行\t动\t的\t战\t役";"作戦\tシナリオを\t表示";"Mostrar cenário da operação";"Переглянути опис сценарію операції";"Show the operation scenario";"A hadműveleti forgatókönyv megjelenítése";"작전 시나리오 보기";"Паглядзець апісанне сцэнарыя аперацыі";"Show the operation scenario";"顯\t示\t軍\t事\t行\t動\t的\t戰\t役";"  ";"Hiển thị các tình uống chiến dịch";;
"worldwar/help/main/create_operation";"Declare your squadron to participate in the scenario of World war";"Déclarer votre escadron pour participer au scénario de la Guerre Mondiale";"Dichiara che la tua squadriglia partecipa allo scenario della Guerra Mondiale";"Bestimme deine Staffel die im Szenario des Weltkriegs teilnimmt";"Declarar tu escuadrón como participante en el escenario de Guerra Mundial";"Заявить свой полк на участие в сценарии Мировой войны";"Zgłoś swój dywizjon do udziału w scenariuszu Wojny Światowej";"Přihlas svůj svaz k účasti na scénáři Světové války";"Filonuzun bu Dünya Savaşı senaryosunda yer alacağını ilan edin";"代\t表\t联\t队\t加\t入\t世\t界\t大\t战\t中\t的\t战\t役";"自分の\t編隊が\t世界大戦の\tシナリオに\t参加することを\t宣告";"Anuncie seu squad para participar no cenário da guerra mundial";"Заявити свій полк на участь у сценарії Світової війни";"Declare your squadron to participate in the scenario of World war";"Jelzés hogy a századod részt vesz a világháborús forgatókönyvben";"소속 비행대가 세계대전 시나리오에 참여합니다";"Заявіць свой полк на ўдзел у сцэнарыі Сусветнай вайны";"Declară participarea companiei tale la scenariul Războiului Mondial";"代\t表\t聯\t隊\t加\t入\t世\t界\t大\t戰\t中\t的\t戰\t役";"  ";"Tuyên bố quân đoàn của bạn tham gia vào tình uống của thế chiến";;
"worldwar/help/main/trophy_list";"Daily and seasonal rewards, conditions for obtaining them and current status";"Récompenses journalières et saisonnières, conditions pour les obtenir et statut actuel";"Ricompense giornaliere e stagionali, condizioni per ottenerle e stato corrente";"Tägliche und saisonale Belohnungen, Bedingungen für ihren Erhalt und aktueller Stand";"Recompensas diarias y de temporada, condiciones para obtenerlas y estado actual";"Ежедневные и сезонные награды, условия их получения и текущий статус";"Nagrody dzienne i sezonowe, warunki ich otrzymania i obecny status";"Denní a sezónní odměny, podmínky pro jejich získání a aktuální stav";"Günlük ve sezonluk ödüller, ödül kazanma şartları ve mevcut durum";"每\t日\t任\t务\t奖\t励\t与\t赛\t季\t主\t要\t奖\t励、\t奖\t励\t获\t取\t条\t件\t与\t完\t成\t进\t度";"デイリー＆シーズン\t報酬、\t及びその\t獲得条件と\t現在の\t進捗";"Recompensas diárias e sazonais, condições para obtê-las e status atual";"Щоденні та сезонні нагороди, умови їх отримання та поточний статус";"Awards for participation in World War";"Napi és szezonális jutalmak, megszerzésük feltételei és aktuális állapota";"일일 그리고 시즌 보상 목록과 조건, 그리고 진행 상황을 확인하실 수 있습니다.";"Штодзённыя і сезонныя ўзнагароды, умовы іх атрымання і бягучы статус";"Recompense pentru participarea la Războiul Mondial";"每\t日\t任\t務\t獎\t勵\t與\t賽\t季\t主\t要\t獎\t勵、\t獎\t勵\t獲\t取\t條\t件\t與\t完\t成\t進\t度";"  ";"Phần thưởng hàng ngày và mùa, điều kiện để nhận và trạng thái của chúng";"NOT TRANSLATED";
"worldwar/help/battles/items_list";"List of available battles";"Liste des batailles disponibles";"Lista delle battaglie disponibili";"Liste der verfügbaren Schlachten";"Lista de batallas disponibles";"Список доступных битв";"Lista dostępnych bitew";"Seznam dostupných bitev";"Uygun çarpışmalar listesi";"显\t示\t所\t有\t可\t用\t战\t斗";"プレイ\t可能な\tバトルの\tリスト";"Lista de batalhas disponíveis";"Список доступних битв";"List of available battles";"Az elérhető csaták listája";"참가 가능한 전투 목록";"Спіс даступных бітваў";"Lista luptelor disponibile";"顯\t示\t所\t有\t可\t用\t戰\t鬥";"  ";"Danh sách các trận chiến hợp lệ";;
"worldwar/help/battles/queue_info";"Information about the players standing in the selected battle queue";"Information sur les joueurs dans la file d'attente de la bataille sélectionnée";"Informazione sui giocatori presenti nella coda di battaglia selezionata";"Informationen über die Spieler in der Warteschlange";"Información sobre los jugadores en cola de espera para batalla seleccionada";"Информация об игроках, стоящих в очереди в выбранную битву";"Informacja o graczach w wybranej kolejce do bitwy";"Informace o hráčích ve vybrané frontě na bitvu";"Seçilen çarpışma sırasında bekleyen oyuncular hakkında bilgi";"所\t选\t战\t斗\t排\t队\t中\t的\t玩\t家\t的\t相\t关\t信\t息";"選択された\tバトルキュー\t内の\tプレイヤーに\t関する\t情報";"Informação acerca dos jogadores na lista de espera da batalha selecionada";"Інформація про гравців, що стоять в черзі в обрану битву";"Information about the players standing in the selected battle queue";"Információ a választott csata várólistáján szereplő játékosokról";"선택한 전투 대기열에 있는 플레이어 정보";"Інфармацыя аб гульцах, якія стаяць у чарзе ў выбраную бітву";"Informații despre jucătorii aflați în coada de așteptare a luptei selectate";"所\t選\t戰\t鬥\t排\t隊\t中\t的\t玩\t家\t的\t相\t關\t訊\t息";"  ";"Thông tin về người chơi đang chờ trong hàng đợi tìm trận";;
