"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"texture_presets/country_flags";"default";"default";"default";"default";"default";"default";"default";"default";"default";"china";"default";"default";"default";"default";"default";"default";"default";"default";"china";"default";"default";;
"default_circuit";"production2";"production2";"production2";"production2";"production2";"production";"production2";"production2";"production2";"production2";"production2";"production2";"production";"production2";"production2";"production2";"production";"production2";"production2";"production2";"production2";;
"url/wiki_objects";"http://wiki.warthunder.com/objects/?game_id=%s";"http://wiki.warthunder.com/objects/?game_id=%s";"http://wiki.warthunder.com/objects/?game_id=%s";"http://wiki.warthunder.com/objects/?game_id=%s";"http://wiki.warthunder.com/objects/?game_id=%s";"http://wiki.warthunder.ru/objects/?game_id=%s";"http://wiki.warthunder.com/objects/?game_id=%s";"http://wiki.warthunder.com/objects/?game_id=%s";"http://wiki.warthunder.com/objects/?game_id=%s";"http://wiki.warthunder.com/objects/?game_id=%s";"http://wiki.warthunder.com/objects/?game_id=%s";"http://wiki.warthunder.com/objects/?game_id=%s";"http://wiki.warthunder.ru/objects/?game_id=%s";"http://wiki.warthunder.com/objects/?game_id=%s";"http://wiki.warthunder.com/objects/?game_id=%s";"http://wiki.warthunder.com/objects/?game_id=%s";"http://wiki.warthunder.ru/objects/?game_id=%s";"http://wiki.warthunder.com/objects/?game_id=%s";"http://wiki.warthunder.com/objects/?game_id=%s";"http://wiki.warthunder.com/objects/?game_id=%s";"http://wiki.warthunder.com/objects/?game_id=%s";;
"url/wiki";"http://wiki.warthunder.com";"http://wiki.warthunder.com";"http://wiki.warthunder.com";"http://wiki.warthunder.com";"http://wiki.warthunder.com";"http://wiki.warthunder.ru";"http://wiki.warthunder.com";"http://wiki.warthunder.com";"http://wiki.warthunder.com";"http://wiki.warthunder.com";"http://wiki.warthunder.com";"http://wiki.warthunder.com";"http://wiki.warthunder.ru";"http://wiki.warthunder.com";"http://wiki.warthunder.com";"http://wiki.warthunder.com";"http://wiki.warthunder.ru";"http://wiki.warthunder.com";"http://wiki.warthunder.com";"http://wiki.warthunder.com";"http://wiki.warthunder.com";;
"url/wiki_matchmaker";"http://wiki.warthunder.com/Matchmaker";"http://wiki.warthunder.com/Matchmaker";"http://wiki.warthunder.com/Matchmaker";"http://wiki.warthunder.com/Matchmaker";"http://wiki.warthunder.com/Matchmaker";"https://wiki.warthunder.ru/index.php?title=Матчмейкинг";"http://wiki.warthunder.com/Matchmaker";"http://wiki.warthunder.com/Matchmaker";"http://wiki.warthunder.com/Matchmaker";"http://wiki.warthunder.com/Matchmaker";"http://wiki.warthunder.com/Matchmaker";"http://wiki.warthunder.com/Matchmaker";"https://wiki.warthunder.ru/index.php?title=Матчмейкинг";"http://wiki.warthunder.com/Matchmaker";"http://wiki.warthunder.com/Matchmaker";"http://wiki.warthunder.com/Matchmaker";"https://wiki.warthunder.ru/index.php?title=Матчмейкинг";"http://wiki.warthunder.com/Matchmaker";"http://wiki.warthunder.com/Matchmaker";"http://wiki.warthunder.com/Matchmaker";"http://wiki.warthunder.com/Matchmaker";;
"url/wiki_battlepass";"https://wiki.warthunder.com/Battle_Pass_Seasons";"https://wiki.warthunder.com/Battle_Pass_Seasons";"https://wiki.warthunder.com/Battle_Pass_Seasons";"https://wiki.warthunder.com/Battle_Pass_Seasons";"https://wiki.warthunder.com/Battle_Pass_Seasons";"https://wiki.warthunder.ru/Сезон_Боевого_пропуска";"https://wiki.warthunder.com/Battle_Pass_Seasons";"https://wiki.warthunder.com/Battle_Pass_Seasons";"https://wiki.warthunder.com/Battle_Pass_Seasons";"https://wiki.warthunder.com/Battle_Pass_Seasons";"https://wiki.warthunder.com/Battle_Pass_Seasons";"https://wiki.warthunder.com/Battle_Pass_Seasons";"https://wiki.warthunder.ru/Сезон_Боевого_пропуска";"https://wiki.warthunder.com/Battle_Pass_Seasons";"https://wiki.warthunder.com/Battle_Pass_Seasons";"https://wiki.warthunder.com/Battle_Pass_Seasons";"https://wiki.warthunder.ru/Сезон_Боевого_пропуска";"https://wiki.warthunder.com/Battle_Pass_Seasons";"https://wiki.warthunder.com/Battle_Pass_Seasons";"https://wiki.warthunder.com/Battle_Pass_Seasons";"https://wiki.warthunder.com/Battle_Pass_Seasons";;
"ps4/activityFeed/win_session/image_url_small";;;;;;;;;;;;;;;;;;;;;;"size 470x226";
"ps4/activityFeed/win_session/image_url_large";;;;;;;;;;;;;;;;;;;;;;"size max 1080p";
"harmonizationSuffixes";;;;;;;;;;;;;;;;;;;;"_tomoe";;;
"backgroundObject/hangar_flag_usa_dynmodel";"hangar_flag_usa_dynmodel";"hangar_flag_usa_dynmodel";"hangar_flag_usa_dynmodel";"hangar_flag_usa_dynmodel";"hangar_flag_usa_dynmodel";"hangar_flag_usa_dynmodel";"hangar_flag_usa_dynmodel";"hangar_flag_usa_dynmodel";"hangar_flag_usa_dynmodel";"hangar_flag_usa_dynmodel";"hangar_flag_usa_dynmodel";"hangar_flag_usa_dynmodel";"hangar_flag_usa_dynmodel";"hangar_flag_usa_dynmodel";"hangar_flag_usa_dynmodel";"hangar_flag_usa_dynmodel";"hangar_flag_usa_dynmodel";"hangar_flag_usa_dynmodel";"hangar_flag_usa_dynmodel";"hangar_flag_usa_alt_dynmodel";"hangar_flag_usa_dynmodel";;
"backgroundObject/hangar_flag_usa_single_dynmodel";"hangar_flag_usa_single_dynmodel";"hangar_flag_usa_single_dynmodel";"hangar_flag_usa_single_dynmodel";"hangar_flag_usa_single_dynmodel";"hangar_flag_usa_single_dynmodel";"hangar_flag_usa_single_dynmodel";"hangar_flag_usa_single_dynmodel";"hangar_flag_usa_single_dynmodel";"hangar_flag_usa_single_dynmodel";"hangar_flag_usa_single_dynmodel";"hangar_flag_usa_single_dynmodel";"hangar_flag_usa_single_dynmodel";"hangar_flag_usa_single_dynmodel";"hangar_flag_usa_single_dynmodel";"hangar_flag_usa_single_dynmodel";"hangar_flag_usa_single_dynmodel";"hangar_flag_usa_single_dynmodel";"hangar_flag_usa_single_dynmodel";"hangar_flag_usa_single_dynmodel";"hangar_flag_usa_alt_single_dynmodel";"hangar_flag_usa_single_dynmodel";;
"backgroundObject/hangar_flag_ussr_dynmodel";"hangar_flag_ussr_dynmodel";"hangar_flag_ussr_dynmodel";"hangar_flag_ussr_dynmodel";"hangar_flag_ussr_dynmodel";"hangar_flag_ussr_dynmodel";"hangar_flag_ussr_dynmodel";"hangar_flag_ussr_dynmodel";"hangar_flag_ussr_dynmodel";"hangar_flag_ussr_dynmodel";"hangar_flag_ussr_dynmodel";"hangar_flag_ussr_dynmodel";"hangar_flag_ussr_dynmodel";"hangar_flag_ussr_dynmodel";"hangar_flag_ussr_dynmodel";"hangar_flag_ussr_dynmodel";"hangar_flag_ussr_dynmodel";"hangar_flag_ussr_dynmodel";"hangar_flag_ussr_dynmodel";"hangar_flag_ussr_dynmodel";"hangar_flag_ussr_alt_dynmodel";"hangar_flag_ussr_dynmodel";;
"backgroundObject/hangar_flag_ussr_single_dynmodel";"hangar_flag_ussr_single_dynmodel";"hangar_flag_ussr_single_dynmodel";"hangar_flag_ussr_single_dynmodel";"hangar_flag_ussr_single_dynmodel";"hangar_flag_ussr_single_dynmodel";"hangar_flag_ussr_single_dynmodel";"hangar_flag_ussr_single_dynmodel";"hangar_flag_ussr_single_dynmodel";"hangar_flag_ussr_single_dynmodel";"hangar_flag_ussr_single_dynmodel";"hangar_flag_ussr_single_dynmodel";"hangar_flag_ussr_single_dynmodel";"hangar_flag_ussr_single_dynmodel";"hangar_flag_ussr_single_dynmodel";"hangar_flag_ussr_single_dynmodel";"hangar_flag_ussr_single_dynmodel";"hangar_flag_ussr_single_dynmodel";"hangar_flag_ussr_single_dynmodel";"hangar_flag_ussr_single_dynmodel";"hangar_flag_ussr_alt_single_dynmodel";"hangar_flag_ussr_single_dynmodel";;
"backgroundObject/hangar_flag_germany_dynmodel";"hangar_flag_germany_dynmodel";"hangar_flag_germany_dynmodel";"hangar_flag_germany_dynmodel";"hangar_flag_germany_dynmodel";"hangar_flag_germany_dynmodel";"hangar_flag_germany_dynmodel";"hangar_flag_germany_dynmodel";"hangar_flag_germany_dynmodel";"hangar_flag_germany_dynmodel";"hangar_flag_germany_dynmodel";"hangar_flag_germany_dynmodel";"hangar_flag_germany_dynmodel";"hangar_flag_germany_dynmodel";"hangar_flag_germany_dynmodel";"hangar_flag_germany_dynmodel";"hangar_flag_germany_dynmodel";"hangar_flag_germany_dynmodel";"hangar_flag_germany_dynmodel";"hangar_flag_germany_dynmodel";"hangar_flag_germany_alt_dynmodel";"hangar_flag_germany_dynmodel";;
"backgroundObject/hangar_flag_germany_single_dynmodel";"hangar_flag_germany_single_dynmodel";"hangar_flag_germany_single_dynmodel";"hangar_flag_germany_single_dynmodel";"hangar_flag_germany_single_dynmodel";"hangar_flag_germany_single_dynmodel";"hangar_flag_germany_single_dynmodel";"hangar_flag_germany_single_dynmodel";"hangar_flag_germany_single_dynmodel";"hangar_flag_germany_single_dynmodel";"hangar_flag_germany_single_dynmodel";"hangar_flag_germany_single_dynmodel";"hangar_flag_germany_single_dynmodel";"hangar_flag_germany_single_dynmodel";"hangar_flag_germany_single_dynmodel";"hangar_flag_germany_single_dynmodel";"hangar_flag_germany_single_dynmodel";"hangar_flag_germany_single_dynmodel";"hangar_flag_germany_single_dynmodel";"hangar_flag_germany_single_dynmodel";"hangar_flag_germany_alt_single_dynmodel";"hangar_flag_germany_single_dynmodel";;
"backgroundObject/hangar_flag_britain_dynmodel";"hangar_flag_britain_dynmodel";"hangar_flag_britain_dynmodel";"hangar_flag_britain_dynmodel";"hangar_flag_britain_dynmodel";"hangar_flag_britain_dynmodel";"hangar_flag_britain_dynmodel";"hangar_flag_britain_dynmodel";"hangar_flag_britain_dynmodel";"hangar_flag_britain_dynmodel";"hangar_flag_britain_dynmodel";"hangar_flag_britain_dynmodel";"hangar_flag_britain_dynmodel";"hangar_flag_britain_dynmodel";"hangar_flag_britain_dynmodel";"hangar_flag_britain_dynmodel";"hangar_flag_britain_dynmodel";"hangar_flag_britain_dynmodel";"hangar_flag_britain_dynmodel";"hangar_flag_britain_dynmodel";"hangar_flag_britain_alt_dynmodel";"hangar_flag_britain_dynmodel";;
"backgroundObject/hangar_flag_britain_single_dynmodel";"hangar_flag_britain_single_dynmodel";"hangar_flag_britain_single_dynmodel";"hangar_flag_britain_single_dynmodel";"hangar_flag_britain_single_dynmodel";"hangar_flag_britain_single_dynmodel";"hangar_flag_britain_single_dynmodel";"hangar_flag_britain_single_dynmodel";"hangar_flag_britain_single_dynmodel";"hangar_flag_britain_single_dynmodel";"hangar_flag_britain_single_dynmodel";"hangar_flag_britain_single_dynmodel";"hangar_flag_britain_single_dynmodel";"hangar_flag_britain_single_dynmodel";"hangar_flag_britain_single_dynmodel";"hangar_flag_britain_single_dynmodel";"hangar_flag_britain_single_dynmodel";"hangar_flag_britain_single_dynmodel";"hangar_flag_britain_single_dynmodel";"hangar_flag_britain_single_dynmodel";"hangar_flag_britain_alt_single_dynmodel";"hangar_flag_britain_single_dynmodel";;
"backgroundObject/hangar_flag_japan_dynmodel";"hangar_flag_japan_dynmodel";"hangar_flag_japan_dynmodel";"hangar_flag_japan_dynmodel";"hangar_flag_japan_dynmodel";"hangar_flag_japan_dynmodel";"hangar_flag_japan_dynmodel";"hangar_flag_japan_dynmodel";"hangar_flag_japan_dynmodel";"hangar_flag_japan_dynmodel";"hangar_flag_japan_dynmodel";"hangar_flag_japan_dynmodel";"hangar_flag_japan_dynmodel";"hangar_flag_japan_dynmodel";"hangar_flag_japan_dynmodel";"hangar_flag_japan_dynmodel";"hangar_flag_japan_dynmodel";"hangar_flag_japan_dynmodel";"hangar_flag_japan_dynmodel";"hangar_flag_japan_dynmodel";"hangar_flag_japan_alt_dynmodel";"hangar_flag_japan_dynmodel";;
"backgroundObject/hangar_flag_japan_single_dynmodel";"hangar_flag_japan_single_dynmodel";"hangar_flag_japan_single_dynmodel";"hangar_flag_japan_single_dynmodel";"hangar_flag_japan_single_dynmodel";"hangar_flag_japan_single_dynmodel";"hangar_flag_japan_single_dynmodel";"hangar_flag_japan_single_dynmodel";"hangar_flag_japan_single_dynmodel";"hangar_flag_japan_single_dynmodel";"hangar_flag_japan_single_dynmodel";"hangar_flag_japan_single_dynmodel";"hangar_flag_japan_single_dynmodel";"hangar_flag_japan_single_dynmodel";"hangar_flag_japan_single_dynmodel";"hangar_flag_japan_single_dynmodel";"hangar_flag_japan_single_dynmodel";"hangar_flag_japan_single_dynmodel";"hangar_flag_japan_single_dynmodel";"hangar_flag_japan_single_dynmodel";"hangar_flag_japan_alt_single_dynmodel";"hangar_flag_japan_single_dynmodel";;
"backgroundObject/hangar_flag_china_dynmodel";"hangar_flag_china_dynmodel";"hangar_flag_china_dynmodel";"hangar_flag_china_dynmodel";"hangar_flag_china_dynmodel";"hangar_flag_china_dynmodel";"hangar_flag_china_dynmodel";"hangar_flag_china_dynmodel";"hangar_flag_china_dynmodel";"hangar_flag_china_dynmodel";"hangar_flag_china_dynmodel";"hangar_flag_china_dynmodel";"hangar_flag_china_dynmodel";"hangar_flag_china_dynmodel";"hangar_flag_china_dynmodel";"hangar_flag_china_dynmodel";"hangar_flag_china_dynmodel";"hangar_flag_china_dynmodel";"hangar_flag_china_dynmodel";"hangar_flag_china_dynmodel";"hangar_flag_china_alt_dynmodel";"hangar_flag_china_dynmodel";;
"backgroundObject/hangar_flag_china_single_dynmodel";"hangar_flag_china_single_dynmodel";"hangar_flag_china_single_dynmodel";"hangar_flag_china_single_dynmodel";"hangar_flag_china_single_dynmodel";"hangar_flag_china_single_dynmodel";"hangar_flag_china_single_dynmodel";"hangar_flag_china_single_dynmodel";"hangar_flag_china_single_dynmodel";"hangar_flag_china_single_dynmodel";"hangar_flag_china_single_dynmodel";"hangar_flag_china_single_dynmodel";"hangar_flag_china_single_dynmodel";"hangar_flag_china_single_dynmodel";"hangar_flag_china_single_dynmodel";"hangar_flag_china_single_dynmodel";"hangar_flag_china_single_dynmodel";"hangar_flag_china_single_dynmodel";"hangar_flag_china_single_dynmodel";"hangar_flag_china_single_dynmodel";"hangar_flag_china_alt_single_dynmodel";"hangar_flag_china_single_dynmodel";;
"backgroundObject/hangar_flag_italian_dynmodel";"hangar_flag_italian_dynmodel";"hangar_flag_italian_dynmodel";"hangar_flag_italian_dynmodel";"hangar_flag_italian_dynmodel";"hangar_flag_italian_dynmodel";"hangar_flag_italian_dynmodel";"hangar_flag_italian_dynmodel";"hangar_flag_italian_dynmodel";"hangar_flag_italian_dynmodel";"hangar_flag_italian_dynmodel";"hangar_flag_italian_dynmodel";"hangar_flag_italian_dynmodel";"hangar_flag_italian_dynmodel";"hangar_flag_italian_dynmodel";"hangar_flag_italian_dynmodel";"hangar_flag_italian_dynmodel";"hangar_flag_italian_dynmodel";"hangar_flag_italian_dynmodel";"hangar_flag_italian_dynmodel";"hangar_flag_italian_alt_dynmodel";"hangar_flag_italian_dynmodel";;
"backgroundObject/hangar_flag_italian_single_dynmodel";"hangar_flag_italian_single_dynmodel";"hangar_flag_italian_single_dynmodel";"hangar_flag_italian_single_dynmodel";"hangar_flag_italian_single_dynmodel";"hangar_flag_italian_single_dynmodel";"hangar_flag_italian_single_dynmodel";"hangar_flag_italian_single_dynmodel";"hangar_flag_italian_single_dynmodel";"hangar_flag_italian_single_dynmodel";"hangar_flag_italian_single_dynmodel";"hangar_flag_italian_single_dynmodel";"hangar_flag_italian_single_dynmodel";"hangar_flag_italian_single_dynmodel";"hangar_flag_italian_single_dynmodel";"hangar_flag_italian_single_dynmodel";"hangar_flag_italian_single_dynmodel";"hangar_flag_italian_single_dynmodel";"hangar_flag_italian_single_dynmodel";"hangar_flag_italian_single_dynmodel";"hangar_flag_italian_alt_single_dynmodel";"hangar_flag_italian_single_dynmodel";;
"backgroundObject/hangar_flag_france_dynmodel";"hangar_flag_france_dynmodel";"hangar_flag_france_dynmodel";"hangar_flag_france_dynmodel";"hangar_flag_france_dynmodel";"hangar_flag_france_dynmodel";"hangar_flag_france_dynmodel";"hangar_flag_france_dynmodel";"hangar_flag_france_dynmodel";"hangar_flag_france_dynmodel";"hangar_flag_france_dynmodel";"hangar_flag_france_dynmodel";"hangar_flag_france_dynmodel";"hangar_flag_france_dynmodel";"hangar_flag_france_dynmodel";"hangar_flag_france_dynmodel";"hangar_flag_france_dynmodel";"hangar_flag_france_dynmodel";"hangar_flag_france_dynmodel";"hangar_flag_france_dynmodel";"hangar_flag_france_alt_dynmodel";"hangar_flag_france_dynmodel";;
"backgroundObject/hangar_flag_france_single_dynmodel";"hangar_flag_france_single_dynmodel";"hangar_flag_france_single_dynmodel";"hangar_flag_france_single_dynmodel";"hangar_flag_france_single_dynmodel";"hangar_flag_france_single_dynmodel";"hangar_flag_france_single_dynmodel";"hangar_flag_france_single_dynmodel";"hangar_flag_france_single_dynmodel";"hangar_flag_france_single_dynmodel";"hangar_flag_france_single_dynmodel";"hangar_flag_france_single_dynmodel";"hangar_flag_france_single_dynmodel";"hangar_flag_france_single_dynmodel";"hangar_flag_france_single_dynmodel";"hangar_flag_france_single_dynmodel";"hangar_flag_france_single_dynmodel";"hangar_flag_france_single_dynmodel";"hangar_flag_france_single_dynmodel";"hangar_flag_france_single_dynmodel";"hangar_flag_france_alt_single_dynmodel";"hangar_flag_france_single_dynmodel";;
"backgroundObject/hangar_flag_sweden_dynmodel";"hangar_flag_sweden_dynmodel";"hangar_flag_sweden_dynmodel";"hangar_flag_sweden_dynmodel";"hangar_flag_sweden_dynmodel";"hangar_flag_sweden_dynmodel";"hangar_flag_sweden_dynmodel";"hangar_flag_sweden_dynmodel";"hangar_flag_sweden_dynmodel";"hangar_flag_sweden_dynmodel";"hangar_flag_sweden_dynmodel";"hangar_flag_sweden_dynmodel";"hangar_flag_sweden_dynmodel";"hangar_flag_sweden_dynmodel";"hangar_flag_sweden_dynmodel";"hangar_flag_sweden_dynmodel";"hangar_flag_sweden_dynmodel";"hangar_flag_sweden_dynmodel";"hangar_flag_sweden_dynmodel";"hangar_flag_sweden_dynmodel";"hangar_flag_sweden_alt_dynmodel";"hangar_flag_sweden_dynmodel";;
"backgroundObject/hangar_flag_sweden_single_dynmodel";"hangar_flag_sweden_single_dynmodel";"hangar_flag_sweden_single_dynmodel";"hangar_flag_sweden_single_dynmodel";"hangar_flag_sweden_single_dynmodel";"hangar_flag_sweden_single_dynmodel";"hangar_flag_sweden_single_dynmodel";"hangar_flag_sweden_single_dynmodel";"hangar_flag_sweden_single_dynmodel";"hangar_flag_sweden_single_dynmodel";"hangar_flag_sweden_single_dynmodel";"hangar_flag_sweden_single_dynmodel";"hangar_flag_sweden_single_dynmodel";"hangar_flag_sweden_single_dynmodel";"hangar_flag_sweden_single_dynmodel";"hangar_flag_sweden_single_dynmodel";"hangar_flag_sweden_single_dynmodel";"hangar_flag_sweden_single_dynmodel";"hangar_flag_sweden_single_dynmodel";"hangar_flag_sweden_single_dynmodel";"hangar_flag_sweden_alt_single_dynmodel";"hangar_flag_sweden_single_dynmodel";;
"facebook/like_url";"http://www.warthunder.com";"http://www.warthunder.com";"http://www.warthunder.com";"http://www.warthunder.com";"http://www.warthunder.com";"http://www.warthunder.com";"http://www.warthunder.com";"http://www.warthunder.com";"http://www.warthunder.com";"http://www.warthunder.com";"http://www.warthunder.com";"http://www.warthunder.com";"http://www.warthunder.com";"http://www.warthunder.com";"http://www.warthunder.com";"http://www.warthunder.com";"http://www.warthunder.com";"http://www.warthunder.com";"http://www.warthunder.com";"http://www.warthunder.com";"http://www.warthunder.com";;
"profile/language/en";"Language";"Language";"Language";"Language";"Language";"Language";"Language";"Language";"Language";"Language";"Language";"Language";"Language";"Language";"Language";"Language";"Language";"Language";"Language";"Language";"Language";;
"language/English";"English";"English";"English";"English";"English";"English";"English";"English";"English";"English";"English";"English";"English";"English";"English";"English";"English";"English";"English";"English";"English";;
"language/Russian";"Русский";"Русский";"Русский";"Русский";"Русский";"Русский";"Русский";"Русский";"Русский";"Русский";"Русский";"Русский";"Русский";"Русский";"Русский";"Русский";"Русский";"Русский";"Русский";"Русский";"Русский";;
"language/French";"Français";"Français";"Français";"Français";"Français";"Français";"Français";"Français";"Français";"Français";"Français";"Français";"Français";"Français";"Français";"Français";"Français";"Français";"Français";"Français";"Français";;
"language/Italian";"Italiano";"Italiano";"Italiano";"Italiano";"Italiano";"Italiano";"Italiano";"Italiano";"Italiano";"Italiano";"Italiano";"Italiano";"Italiano";"Italiano";"Italiano";"Italiano";"Italiano";"Italiano";"Italiano";"Italiano";"Italiano";;
"language/German";"Deutsch";"Deutsch";"Deutsch";"Deutsch";"Deutsch";"Deutsch";"Deutsch";"Deutsch";"Deutsch";"Deutsch";"Deutsch";"Deutsch";"Deutsch";"Deutsch";"Deutsch";"Deutsch";"Deutsch";"Deutsch";"Deutsch";"Deutsch";"Deutsch";;
"language/Spanish";"Español";"Español";"Español";"Español";"Español";"Español";"Español";"Español";"Español";"Español";"Español";"Español";"Español";"Español";"Español";"Español";"Español";"Español";"Español";"Español";"Español";;
"language/Polish";"Polski";"Polski";"Polski";"Polski";"Polski";"Polski";"Polski";"Polski";"Polski";"Polski";"Polski";"Polski";"Polski";"Polski";"Polski";"Polski";"Polski";"Polski";"Polski";"Polski";"Polski";;
"language/Czech";"Česky";"Česky";"Česky";"Česky";"Česky";"Česky";"Česky";"Česky";"Česky";"Česky";"Česky";"Česky";"Česky";"Česky";"Česky";"Česky";"Česky";"Česky";"Česky";"Česky";"Česky";;
"language/Hungarian";"Magyar";"Magyar";"Magyar";"Magyar";"Magyar";"Magyar";"Magyar";"Magyar";"Magyar";"Magyar";"Magyar";"Magyar";"Magyar";"Magyar";"Magyar";"Magyar";"Magyar";"Magyar";"Magyar";"Magyar";"Magyar";;
"language/Serbian";"Srpski";"Srpski";"Srpski";"Srpski";"Srpski";"Srpski";"Srpski";"Srpski";"Srpski";"Srpski";"Srpski";"Srpski";"Srpski";"Srpski";"Srpski";"Srpski";"Srpski";"Srpski";"Srpski";"Srpski";"Srpski";;
"language/Belarusian";"Беларуская";"Беларуская";"Беларуская";"Беларуская";"Беларуская";"Беларуская";"Беларуская";"Беларуская";"Беларуская";"Беларуская";"Беларуская";"Беларуская";"Беларуская";"Беларуская";"Беларуская";"Беларуская";"Беларуская";"Беларуская";"Беларуская";"Беларуская";"Беларуская";;
"language/Ukrainian";"Українська";"Українська";"Українська";"Українська";"Українська";"Українська";"Українська";"Українська";"Українська";"Українська";"Українська";"Українська";"Українська";"Українська";"Українська";"Українська";"Українська";"Українська";"Українська";"Українська";"Українська";;
"language/Turkish";"Türkçe";"Türkçe";"Türkçe";"Türkçe";"Türkçe";"Türkçe";"Türkçe";"Türkçe";"Türkçe";"Türkçe";"Türkçe";"Türkçe";"Türkçe";"Türkçe";"Türkçe";"Türkçe";"Türkçe";"Türkçe";"Türkçe";"Türkçe";"Türkçe";;
"language/Chinese";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";;
"language/TChinese";"繁體字";"繁體字";"繁體字";"繁體字";"繁體字";"繁體字";"繁體字";"繁體字";"繁體字";"繁體字";"繁體字";"繁體字";"繁體字";"繁體字";"繁體字";"繁體字";"繁體字";"繁體字";"繁體字";"繁體字";"繁體字";;
"language/HChinese";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";"简体中文";;
"language/Korean";"한국어";"한국어";"한국어";"한국어";"한국어";"한국어";"한국어";"한국어";"한국어";"한국어";"한국어";"한국어";"한국어";"한국어";"한국어";"한국어";"한국어";"한국어";"한국어";"한국어";"한국어";;
"language/Japanese";"日本語";"日本語";"日本語";"日本語";"日本語";"日本語";"日本語";"日本語";"日本語";"日本語";"日本語";"日本語";"日本語";"日本語";"日本語";"日本語";"日本語";"日本語";"日本語";"日本語";"日本語";;
"language/Portuguese";"Português";"Português";"Português";"Português";"Português";"Português";"Português";"Português";"Português";"Português";"Português";"Português";"Português";"Português";"Português";"Português";"Português";"Português";"Português";"Português";"Português";;
"language/Vietnamese";"Việt";"Việt";"Việt";"Việt";"Việt";"Việt";"Việt";"Việt";"Việt";"Việt";"Việt";"Việt";"Việt";"Việt";"Việt";"Việt";"Việt";"Việt";"Việt";"Việt";"Việt";;
"language/Romanian";"Română";"Română";"Română";"Română";"Română";"Română";"Română";"Română";"Română";"Română";"Română";"Română";"Română";"Română";"Română";"Română";"Română";"Română";"Română";"Română";"Română";;
"yn1/have_new_content_lang/en";"Voiceovers for selected language are not downloaded. Would you like to download them now?";"Voiceovers for selected language are not downloaded. Would you like to download them now?";"Voiceovers for selected language are not downloaded. Would you like to download them now?";"Voiceovers for selected language are not downloaded. Would you like to download them now?";"Voiceovers for selected language are not downloaded. Would you like to download them now?";"Voiceovers for selected language are not downloaded. Would you like to download them now?";"Voiceovers for selected language are not downloaded. Would you like to download them now?";"Voiceovers for selected language are not downloaded. Would you like to download them now?";"Voiceovers for selected language are not downloaded. Would you like to download them now?";"Voiceovers for selected language are not downloaded. Would you like to download them now?";"Voiceovers for selected language are not downloaded. Would you like to download them now?";"Voiceovers for selected language are not downloaded. Would you like to download them now?";"Voiceovers for selected language are not downloaded. Would you like to download them now?";"Voiceovers for selected language are not downloaded. Would you like to download them now?";"Voiceovers for selected language are not downloaded. Would you like to download them now?";"Voiceovers for selected language are not downloaded. Would you like to download them now?";"Voiceovers for selected language are not downloaded. Would you like to download them now?";"Voiceovers for selected language are not downloaded. Would you like to download them now?";"Voiceovers for selected language are not downloaded. Would you like to download them now?";"Voiceovers for selected language are not downloaded. Would you like to download them now?";"Voiceovers for selected language are not downloaded. Would you like to download them now?";;
"msgbox/btn_download/en";"Download";"Download";"Download";"Download";"Download";"Download";"Download";"Download";"Download";"Download";"Download";"Download";"Download";"Download";"Download";"Download";"Download";"Download";"Download";"Download";"Download";;
"msgbox/btn_cancel/en";"Cancel";"Cancel";"Cancel";"Cancel";"Cancel";"Cancel";"Cancel";"Cancel";"Cancel";"Cancel";"Cancel";"Cancel";"Cancel";"Cancel";"Cancel";"Cancel";"Cancel";"Cancel";"Cancel";"Cancel";"Cancel";;
"password_mask_char";"•";"•";"•";"•";"•";"•";"•";"•";"•";"•";"•";"•";"•";"•";"•";"•";"•";"•";"•";"•";"•";;
"voiceMessageDefaultVoice";;;;;;;;;;;;;;;;;;;;1;;;
