"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"options/enableSoundSpeed";"Speed of sound";"Vitesse du son";"Velocità del suono";"Schallgeschwindigkeit";"Velocidad del sonido";"Скорость звука";"Prędkość dźwięku";"Rychlost zvuku";"Ses hızı";"模​拟​声​音​传​播​速​度";"音速";"Velocidade do Som";"Швидкість звуку";"Brzina zvuka";"Hangsebesség";"음속";"Хуткасць гуку";"Speed of sound";"模​擬​聲​音​傳​播​速​度";"模​拟​声​音​传​播​速​度";"Tốc độ âm thanh";;
"options/vwsOnlyInCockpit";"Voice warning system only in cockpit";"Système d'avertissement vocal uniquement dans le cockpit";"Sistema d'allerta vocale solo in cabina";"Audio-Warnsystem nur im Cockpit aktivieren";"Sistema de aviso por voz sólo en cabina";"Речевой информатор только в кабине";"Ostrzeżenia głosowe tylko w kokpicie";"Hlasový výstražný systém pouze v kokpitu";"Sesli uyarı sistemini sadece kokpitte etkinleştir ";"仅​在​座​舱​视​角​下​播​放​语​音​告​警";"コックピット\t内でのみ\t音声警告\tシステムを\t有効にする";"Sistema de aviso por voz apenas no cockpit";"Система голосового оповіщення тільки в кабіні";"Uključi sistem glasovnog upozorenja samo u kabini";"Hangos figyelmeztető rendszer csak a pilótafülkében";"조종석 내부에서만 음성 경보 시스템 사용";"Сістэма галасавога папярэджання толькі ў кокпiце";"Voice warning system only in cockpit";"僅​在​座​艙​視​角​下​播​放​語​音​告​警";"Voice warning system only in cockpit";"Hệ thống cảnh báo bằng giọng nói chỉ trong buồng lái";;
"options/always_damping";"Damping";"Amortissement";"Ammortizzamento";"Dämpfen";"Amortiguación";"Демпфирование";"Tłumienie";"Tlumení";"Damping";"开​启​阻​尼​器";"減衰";"Amortecimento";"Демпфування";"Prigušivanje";"Csillapítás";"감쇄";"Дэмпфіраванне";"Damping";"開​啟​阻​尼​器";"开​启​阻​尼​器";"Giảm rung";;
"options/paper_white_nits";"Paper White Nits";"Mesure de luminosité en nits";"Luminosità Foglio Bianco";"Papier-Weißlinge";"Medición de Blanco Papel";"Яркость белого цвета";"Paper White Nits";"Paper White Nits";"Paper White Nits";"白​色​亮​度";"基準白輝度";"Medida de luminosidade em nits";"Яскравість білого кольору";"Paper White Nits";"Fehér papír fényereje (Nits)";"기준 백색 휘도";"Яркасць белага колеру";"Paper White Nits";"白​色​亮​度";"白​色​亮​度";"Paper White Nits";;
"options/hdr_brightness";"Max Brightness";"Luminosité maximale";"Luminosità Massima";"maximale Helligkeit";"Brillo Máximo";"Максимальная яркость";"Maksymalna jasność";"Maximální jas";"Maksimum Parlaklık";"最​大​亮​度";"画面の\t最大明るさ";"Brilho Máximo ";"Максимальна яскравість";"Max Brightness";"Maximális fényerő";"최대 밝기";"Максімальная яркасць";"Max Brightness";"最​大​亮​度";"最​大​亮​度";"Độ sáng tối đa";;
"options/hdr_shadows";"Shadows";"Ombres";"Ombre";"Schatten";"Sombras";"Тени";"Cienie";"Stíny";"Gölgeler";"阴​影";"シャドウ";"Sombras";"Тіні";"Shadows";"Árnyékok";"그림자";"Цені";"Shadows";"陰​影";"阴​影";"Bóng";;
"options/color_picker_hue_tank_tv";"Сolor scheme of the thermal sight";"Schéma de couleur de l'imagerie thermique";"Schema cromatico per il visore termico";"Farbschema der Wärmebildoptik";"Combinación de colores de visión térmica";"Цветовая гамма тепловизора";"Mapa kolorów obrazu termowizyjnego";"Barevné schéma termovize";"Termal görüşün renk düzeni";"热​成​像​显​示​颜​色";"熱線映像照準器の\t表示色";"Esquema de cores na visão térmica";"Колірна гамма тепловізора";"Сolor scheme of the thermal sight";"Hőkamera színösszeállítása";"열상조준경 색구성";"Каляровая схема цеплавізара";"Сolor scheme of the thermal sight";"熱​成​像​顯​示​顏​色";"热​成​像​显​示​颜​色";"Tông màu của kính nhắm hồng ngoại";;
"guiHints/color_picker_hue_tank_tv";"Select the color scheme for the thermal sight. The thermal sight allows detecting objects by their heat emissions, enabling the visibility of heated enemy vehicle elements in low light conditions or behind certain visual obstructions (vegetation, smoke screens). Different models of thermal sights in reality may have various screen colour palettes, such as red or green. Enable thermal imaging: Night vision mode in Controls.";"Sélectionner la palette de couleurs de la caméra thermique. La caméra thermique permet la détection d'objets par leurs émissions de chaleur, augmentant la visibilité des éléments chauds des véhicules ennemis dans des conditions de faible luminosité ou derrière certaines obstructions visuelles (végétation, écrans de fumée). Dans la réalite, les différents modèles de caméras thermiques peuvent avoir des palettes de couleurs d'écran variées, comme du rouge ou du vert. Activer la caméra thermique: Mode vision nocturne dans les contrôles.";"Scegli lo schema di colori del visore termico. Il visore termico permette di scovare i mezzi tramite le emissioni di calore che possono essere avvistati dietro a ostruzioni visive (vegetazione) o in condizioni di bassa luminosità. Ci sono vari tipi di modelli di visori con vari schemi cromatici come il rosso o il verde. Abilita visore termico: Visione Notturna nei Controlli.";"Wähle das Farbschema für das Wärmebildgerät. Das Wärmebildgerät ermöglicht die Erkennung von Objekten anhand ihrer Wärmeabstrahlung und damit die Sichtbarmachung von erhitzten gegnerischen Fahrzeugelementen bei schlechten Lichtverhältnissen oder hinter bestimmten Sichtbehinderungen (Vegetation, Rauchschwaden). Verschiedene Modelle von Wärmebildgeräten können in der Realität verschiedene Bildschirmfarben haben, z. B. rot oder grün. Aktiviere die Wärmebildtechnik: Nachtsichtmodus in den Steuerelementen.";"Seleccionar el esquema de colores de la mira térmica. La mira térmica permite detectar objetos por sus emisiones de calor, lo que posibilita la visibilidad de elementos calefactados del vehículo enemigo en condiciones de poca luz o detrás de ciertas obstrucciones visuales (vegetación, cortinas de humo). Los distintos modelos de miras térmicas en la realidad pueden tener varias paletas de colores de pantalla, como el rojo o el verde. Activar la visión térmica: Modo de visión nocturna en Controles.";"Выбор цветовой гаммы тепловизионного прицела. Тепловизионный прицел позволяет обнаруживать объекты по их тепловому излучению. Это позволяет видеть нагретые элементы техники противника в условиях плохой освещённости или за некоторыми типами визуальных преград (растительность, дымовые завесы). Различные модели тепловизионных прицелов в реальности могут иметь разные цветовые палитры экранов, например красные или зеленые. Включение тепловизора: Режим ночного видения в Управлении.";"Wybierz schemat koloru dla termowizji. Termowizja pozwala na wykrywanie obiektów dzięki ich emisji cieplnej, umożliwiając dostrzeżenie ich w warunkach niskiego oświetlenia lub za pewnymi przeszkodami wizualnymi (roślinność lub niektóre ekrany dymne). Różne modele termowizji w rzeczywistości mają różne palety kolorów, takie jak czerwony czy zielony. Tryb noktowizji w Sterowaniu.";"Výběr barevného schématu pro tepelný zaměřovač. Termovizní zaměřovač umožňuje detekovat objekty podle jejich tepelného vyzařování, což umožňuje zviditelnit zahřáté prvky nepřátelského vozidla za špatných světelných podmínek nebo za určitými vizuálními překážkami (vegetace, kouřové clony). Různé modely termovizních zaměřovačů mohou mít ve skutečnosti různé palety barev obrazovky, například červenou nebo zelenou. Povolení termovizního zobrazování: Režim nočního vidění v nabídce Ovládání.";"Termal görüş için renk şemasını seçin. Termal görüş, nesnelerin ısı emisyonlarına göre tespit edilmesini sağlayarak, düşük ışık koşullarında veya belirli görsel engellerin (bitki örtüsü, duman perdeleri) arkasında ısınan düşman araç unsurlarının görünürlüğünü sağlar. Gerçekte farklı termal nişangah modelleri kırmızı veya yeşil gibi çeşitli ekran renk paletlerine sahip olabilir. Termal görüntülemeyi etkinleştirin: Kontroller'de gece görüşü modu.";"选​择​热​成​像​观​瞄​的​配​色​方​案。​热​成​像​观​瞄​设​备​能​够​依​靠​物​体​散​发​的​热​量​将​其​与​背​景​相​区​别，​具​备​在​低​光​照​条​件​下​乃​至​穿​透​部​分​视​觉​屏​障 (稀​疏​植​被、​“冷”​烟​雾​等) 依​靠​热​特​征​发​现​敌​方​隐​蔽​目​标​的​能​力。​不​同​的​工​作​模​式​下​可​呈​现​不​同​的​成​像​背​景​色 (红、​绿​或​白​热​模​式)。​可​使​用​按​键​设​置​中​“夜​视​模​式”​对​应​的​键​位​为​配​备​热​成​像​观​瞄​的​载​具​启​用​热​成​像​视​角。";"熱線映像装置の\t色\tスキームを\t選択する。\t熱線映像装置は、\t物体が\t発する\t熱を\t利用しての\t探知を\t可能にします。\t低照度下や\t敵が\t遮蔽物の\t後ろに\t位置している\t場合（植生、\t煙幕）、\t熱を\t発している\t敵兵器を\t視認することができます。\t実際の\t熱線映像装置の\t異なる\tモデルでは、\t赤や\t緑などの\t複数の\t画面色\tスキームを\t有することがあります。";"Selecione o esquema de cores para a mira térmica. A mira térmica permite detectar objetos por suas emissões de calor, possibilitando a visibilidade de elementos aquecidos do veículo inimigo em condições de pouca luz ou atrás de certas obstruções visuais (vegetação, cortinas de fumaça). Diferentes modelos de miras térmicas na realidade podem ter várias paletas de cores de tela, como vermelho ou verde. Habilite a imagem térmica: Modo de visão noturna em Controles.";"Вибір кольорової гамми тепловізійного прицілу. Тепловізійний приціл дозволяє виявляти об'єкти по їх тепловому випромінюванню. Це дозволяє бачити нагріті елементи техніки противника в умовах поганої освітленості або за деякими типами візуальних загороджень (рослинність, димові завіси). Різноманітні моделі тепловізійних прицілів в реальності можуть мати різні кольорові палітри екранів, наприклад червоні або зелені. Ввімкнення тепловізора: Режим нічного бачення в Керуванні.";"Select the color scheme for the thermal sight. The thermal sight allows detecting objects by their heat emissions, enabling the visibility of heated enemy vehicle elements in low light conditions or behind certain visual obstructions (vegetation, smoke screens). Different models of thermal sights in reality may have various screen colour palettes, such as red or green. Enable thermal imaging: Night vision mode in Controls.";"Select the color scheme for the thermal sight. The thermal sight allows detecting objects by their heat emissions, enabling the visibility of heated enemy vehicle elements in low light conditions or behind certain visual obstructions (vegetation, smoke screens). Different models of thermal sights in reality may have various screen colour palettes, such as red or green. Enable thermal imaging: Night vision mode in Controls.";"열화상 장비의 색상을 선택합니다. 열화상 장비는 물체가 발산하는 열을 탐지하므로, 어두운 곳이나 적이 엄폐물(연막, 식생 등) 뒤에 위치한 경우에도 적의 위치를 파악할 수 있습니다. 현실 속열화상 장비의 경우, 빨강이나 초록색 등의 다양한 색상으로 표시되기도 합니다.";"Выбор цветовой гаммы тепловизионного прицела. Тепловизионный прицел позволяет обнаруживать объекты по их тепловому излучению. Это позволяет видеть нагретые элементы техники противника в условиях плохой освещённости или за некоторыми типами визуальных преград (растительность, дымовые завесы). Различные модели тепловизионных прицелов в реальности могут иметь разные цветовые палитры экранов, например красные или зеленые. Включение тепловизора: Режим ночного видения в Управлении.";"Select the color scheme for the thermal sight. The thermal sight allows detecting objects by their heat emissions, enabling the visibility of heated enemy vehicle elements in low light conditions or behind certain visual obstructions (vegetation, smoke screens). Different models of thermal sights in reality may have various screen colour palettes, such as red or green. Enable thermal imaging: Night vision mode in Controls.";"選​擇​熱​成​像​觀​瞄​的​配​色​方​案。​熱​成​像​觀​瞄​設​備​能​夠​依​靠​物​體​散​發​的​熱​量​將​其​與​背​景​相​區​別，​具​備​在​低​光​照​條​件​下​乃​至​穿​透​部​分​視​覺​屏​障​(稀​疏​植​被、​“冷​“煙​霧​等) 依​靠​熱​特​徵​發​現​敵​方​隱​蔽​目​標​的​能​力。​不​同​的​工​作​模​式​下​可​呈​現​不​同​的​影​像​背​景​色 (紅、​綠​或​白​熱​模​式)。​可​使​用​按​鍵​設​定​中​“夜​視​模​式​“對​應​的​鍵​位​為​配​備​熱​成​像​觀​瞄​的​載​具​啟​用​熱​成​像​視​角。";"Select the color scheme for the thermal sight. The thermal sight allows detecting objects by their heat emissions, enabling the visibility of heated enemy vehicle elements in low light conditions or behind certain visual obstructions (vegetation, smoke screens). Different models of thermal sights in reality may have various screen colour palettes, such as red or green. Enable thermal imaging: Night vision mode in Controls.";"Chọn bảng màu cho kính ngắm nhiệt. Kính ngắm nhiệt cho phép phát hiện vật thể phát ra nhiệt, cho phép nhìn thấy các thành phần xe địch bị nung nóng trong điều kiện ánh sáng yếu hoặc sau một số vật cản tầm nhìn (cây cối, màn khói). Các mẫu kính ngắm nhiệt khác nhau trong thực tế có thể có nhiều bảng màu màn hình khác nhau, chẳng hạn như đỏ hoặc xanh lá cây. Bật hình ảnh nhiệt: Chế độ nhìn ban đêm trong Điều khiển.";;
"options/ps4_only_leaderboards";"Only PlayStation™Network players in leaderboards";"Seulement les joueurs PlayStation™Network dans le classement";"Solo i giocatori di PlayStation™Network nella classifica";"Nur PlayStation™Network-Spieler in den Ranglisten";"Sólo jugadores de PlayStation™Network en las tablas de clasificación";"Только игроки PlayStation™Network в таблице рекордов";"Ranking uwzględnia graczy tylko w PlayStation™Network";"V žebříčcích jen hráči z PlayStation™Network";"Liderlik tablolarında sadece PlayStation™Network oyuncularını göster";"排​行​榜​仅​显​示 PlayStation​™​Network 玩​家";"PlayStation™Network\tプレイヤー\t用の\tリーダーボード";"Apenas jogadores de PlayStation™Network nas tabelas de classificações";"Тільки гравці PlayStation™Network в таблиці рекордів";"Only PlayStation™Network players in leaderboards";"Csak PlayStation™Network játékosok a ranglistákon";"순위표에 PlayStation™네트워크 플레이어만 표시";"Толькі гульцы PlayStation™Network у табліцы рэкордаў";"Only PlayStation™Network players in leaderboards";"排​行​榜​僅​顯​示 PlayStation​™​Network 玩​家";"排​行​榜​仅​显​示 PlayStation​™​Network 玩​家";"Chỉ người chơi PlayStation™Network trong bảng xếp hạng";"ps4 terminology strong required, NOT TRANSLATED";
"options/anamorphicScaleX";"Anamorphic horizontal scale";"Échelle horizontale anamorphique";"Scala orizzontale anamorfica";"Anamorphotische horizontale Skala";"Escala horizontal anamórfica";"Анаморфотная горизонтальная шкала";"Skala obrazu anamorfotycznego w poziomie";"Anamorfní horizontální měřítko";"Anamorfik yatay ölçü";"辉​光​水​平​失​真​比​例";"アナモルフィックの\t水平\tスケール";"Escala horizontal anamórfica";"Анаморфна горизонтальна шкала";"Anamorphic horizontal scale";"Anamorf horizontális skála";"아나모픽 수평 스케일";"Анамарфотная гарызантальная шкала";"Anamorphic horizontal scale";"輝​光​水​平​變​形​比​例";"辉​光​水​平​失​真​比​例";"Tỉ lệ Anamorphic ngang";;
"options/anamorphicScaleY";"Anamorphic vertical scale";"Échelle verticale anamorphique";"Scala verticale anamorfica";"Anamorphotische vertikale Skala";"Escala vertical anamórfica";"Анаморфотная вертикальная шкала";"Skala obrazu anamorfotycznego w pionie";"Anamorfní vertikální měřítko";"Anamorfik dikey ölçü";"辉​光​垂​直​失​真​比​例";"アナモルフィックの\t垂直\tスケール";"Escala vertical anamórfica";"Анаморфна вертикальна шкала";"Anamorphic vertical scale";"Anamorf vertikális skála";"아나모픽 수직 스케일";"Анамарфотная вертыкальная шкала";"Anamorphic vertical scale";"輝​光​垂​直​變​形​比​例";"辉​光​垂​直​失​真​比​例";"Tỉ lệ Anamorphic dọc";;
"options/anamorphicGlowEnabled";"Enable anamorphic glow";"Activer les lueurs anamorphiques";"Abilita bagliore anamorfico";"Anamorphotisches Leuchten aktivieren";"Activar resplandor anamórfico";"Включить анаморфотные блики";"Włącz anamorficzny blask";"Zapnout anamorfní záři";"Anamorfik parlamayı etkinleştir";"启​用​辉​光​失​真";"アナモルフィックグローを\t有効にする";"Ativar brilho anamórfico";"Увімкнути анаморфні бліки";"Onemogući anamorfni sjaj";"Anamorf ragyogás engedélyezése";"아나모픽 글로우 활성화";"Уключыць анамарфотныя блікі";"Enable anamorphic glow";"啟​用​輝​光​失​真";"启​用​辉​光​失​真";"Bật ánh sáng anamorphic";;
"options/bomb_series";"Bomb series";"Salves de bombe";"Serie di Bombe";"Bomben-Serie";"Serie de bombas";"Серии бомб";"Seria bomb";"Pumy sériově";"Bomba serisi";"分​批​投​弹";"爆弾連続投下";"Séries de bombas";"Серії бомб";"Bomb series";"Bombasorozat";"폭탄 연속투하";"Серыі бомб";"Bomb series";"連​續​投​彈";"连​续​投​弹";"Loạt bom";;
"guiHints/bomb_series";"Select the number of bombs dropped in a grouping. Drop bomb series in controls.";"Sélectionner le nombre de bombes larguées en série. Larguer des bombes en série dans les contrôles.";"Seleziona il numero di bombe sganciate assieme. Sgancia una serie di bombe nei Controlli.";"Wähle die Anzahl der abgeworfenen Bomben in einer Gruppierung. Bombenserie in der Steuerung abwerfen.";"Seleccionar el número de bombas lanzadas en grupo. Lanzar series de bombas en los controles.";"Выбор количества сбрасываемых бомб при сбросе бомб серией. Сброс бомб серией в Управлении.";"Wybierz liczbę bomb zrzucaną w serii. Zrzuć serię bomb w Sterowaniu.";"Vyberte počet bomb shozených ve skupině. Série shazování bomb je v Ovládání.";"Bir gruplamada atılan bomba sayısını seçin. Kontrollerde bomba serilerini bırakma.";"为​分​批​投​弹​功​能​设​置​每​批​一​次​性​投​放​航​弹​的​数​量。";"一度に\t投下する\t爆弾数を\t選択する。\tコントロールで\t爆弾を\t連続投下する。";"Selecione o número de bombas lançadas em um agrupamento. Solte séries de bombas em controles.";"Вибір кількості бомб, що скидаються при скиді бомб серією. Скидання бомб серією в Керуванні.";"Select the number of bombs dropped in a grouping. Drop bomb series in controls.";"Select the number of bombs dropped in a grouping. Drop bomb series in controls.";"일제히 투하되는 폭탄의 수를 고를 수 있습니다. 조작 설정에서 ""폭탄 연속 투하"" 기능을 통해 사용할 수 있습니다.";"Выбор количества сбрасываемых бомб при сбросе бомб серией. Сброс бомб серией в Управлении.";"Select the number of bombs dropped in a grouping. Drop bomb series in controls.";"為​分​批​投​彈​功​能​設​定​每​批​一​次​投​放​航​彈​的​數​量。";"Select the number of bombs dropped in a grouping. Drop bomb series in controls.";"Chọn số lượng bom thả trong một nhóm. Thả chuỗi bom trong phần điều khiển.";;
"options/bomb_series_null";"Bomb series disabled";"Série de bombes désactivée";"Serie di bombe disabilitata";"Bombenserie deaktiviert";"Series de bombas desactivadas";"Выключено";"Serie bomb wyłączone";"Série pum vypnuta";"Bomba serisi devre dışı";"禁​用​分​批​投​弹";"爆弾一式が\t無効になっています";"Séries de bombas desabilitado";"Вимкнено";"Bomb series disabled";"Bombasorozat kikapcsolva";"폭탄 연속투하 비활성화";"Выключана";"Bomb series disabled";"禁​用​連​續​投​彈";"连​续​投​弹​不​可​用";"Đã tắt loạt bom";;
"guiHints/bomb_series_num";"{num} {num=bomb/bombs} will be dropped by series";"{num} {num=bomb/bombs} seront larguées par salves";"{num} {num=bomba/bombe} verranno sganciate in serie";"{num} {num=bomb/bombs} wird serienweise fallen gelassen";"{num} {num=bomba/bombas} serán lanzadas en serie";"{num} {num=бомба будет сброшена/бомбы будут сброшены/бомб будет сброшено} серией";"Nastąpi zrzut {num} {num=bomba/bomby/bomb} w serii";"{num} {num=puma/pumy/pum} bude odhozeno v sérii";"{num} {num=boma/bomba}  seri halinde bırakılacaktır";"每​个​批​次​将​连​续​投​放 {num} {num=​颗​炸​弹}";"{num} {num=爆弾} 連続で\t投下されます";"{num} {num=bomb/bombs} serão lançadas por série";"{num} {num=бомба буде/бомби будуть/бомб будуть} скинуті серією";"{num}{num=bomba/bombe/bombi} biće {num=bačena/bačene/bačeno} u serijama";"Bombasorozatként egyszerre {num} {num=bomba/bomba} kerül kioldásra.";"{num} {num=폭탄} 이 연속으로 투하됩니다";"{num} {num=бомба будзе скінута/бомбы будуць скінуты/бомб будзе скінута} серыяй";"{num} {num=bombă/bombe/bombe} vor fi lansate în serie";"將​會​連​續​投​放 {num} {num=​顆​炸​彈}";"将​会​连​续​投​放​{num}​颗​炸​弹";"{num} {num=bom} sẽ được ném theo loạt";;
"guiHints/bomb_series_all";"All bombs will be dropped by series";"Toutes les bombes seront larguées par salves";"Tutte le bombe equipaggiate verranno sganciate in serie";"Alle Bomben werden serienweise abgeworfen";"Todas las bombas serán lanzadas en series";"Все бомбы будут сброшены серией";"Nastąpi zrzut wszystkich bomb";"Všechny pumy budou shozeny v sérii";"Bütün bombalar bir seri olarak bırakılacak";"所​有​炸​弹​将​分​批​投​放";"すべての\t爆弾は\t連続で\t投下されます";"Todas as bombas serão soltas em séries";"Всі бомби будуть скинуті серією";"All bombs will be dropped by series";"Bombasorozatként az összes bomba kioldásra kerül.";"모든 폭탄을 연속투하합니다";"Усе бомбы будуць скінуты серыяй";"All bombs will be dropped by series";"將​會​連​續​投​放​所​有​炸​彈";"连​续​投​放​所​有​炸​弹";"Mọi trái bom sẽ được ném theo loạt";;
"options/bomb_series_all";"{num} (All)";"{num} (Tout)";"{num} (tutte)";"{num} (Alle)";"{num} (Todas)";"{num} (Все)";"{num} (wszystkie)";"{num} (vše)";"{num} (Hepsi)";"{num}​（全​部）";"{num} (すべて)";"{num} (Todas)";"{num} (Всі)";"{num} (All)";"{num} (összes)";"{num} (모두)";"{num} (Усе)";"{num} (All)";"{num}​（全​部）";"{num}​全​部";"{num} (Tất cả)";;
"options/dlss";"NVIDIA DLSS";"NVIDIA DLSS";"NVIDIA DLSS";"NVIDIA DLSS";"NVIDIA DLSS";"NVIDIA DLSS";"NVIDIA DLSS";"NVIDIA DLSS";"NVIDIA DLSS";"NVIDIA DLSS";"NVIDIA DLSS";"NVIDIA DLSS";"NVIDIA DLSS";"NVIDIA DLSS";"NVIDIA DLSS";"NVIDIA DLSS";"NVIDIA DLSS";"NVIDIA DLSS";"NVIDIA DLSS";"英​伟​达 DLSS";"NVIDIA DLSS";;
