"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"cn_cm11_0";"CM11";"CM11";"CM11";"CM11";"CM11";"CM11";"CM11";"CM-11";"CM11";"CM11 勇​虎​式​战​车";"CM11";"CM11";"CM11";"CM11";"CM-11";"CM11";"CM11";"CM11";"CM11 勇​虎​式​主​戰​坦​克";"CM11​“勇​虎”​坦​克";"CM11";;
"cn_cm11_1";"CM11";"CM11";"CM11";"CM11";"CM11";"CM11";"CM11";"CM-11";"CM11";"CM11";"CM11";"CM11";"CM11";"CM11";"CM-11";"CM11";"CM11";"CM11";"CM11";"CM11​“勇​虎”​坦​克";"CM11";;
"cn_cm11_2";"MBT";"MBT";"MBT";"MBT";"MBT";"ОБТ";"Czołg podstawowy";"MBT";"AMT";"主​战​坦​克";"主力戦車";"MBT";"ОБТ";"Glavni borbeni tenk";"alapharckocsi";"주력전차";"АБТ";"Tanc principal de luptă";"主​戰​坦​克";"主​战​坦​克";"Xe tăng chiến đấu chủ lực
";;
"cn_m_41d_shop";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"☆​M41D";"M41D";;
"cn_m_41d_0";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"☆​M41D";"M41D";;
"cn_m_41d_1";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"M41D";"☆​M41D";"M41D";;
"cn_m_41d_2";"Light tank";"Char léger";"Carro leggero";"Leichter Panzer";"Tanque ligero";"Лёгкий танк";"Czołg lekki";"M41";"Hafif tank";"轻​型​坦​克";"軽戦車";"Tanque Leve";"Легкий танк";"Light tank";"Könnyű harckocsi";"경전차";"Лёгкі танк";"Light tank";"輕​型​坦​克";"轻​型​坦​克";"Xe tăng hạng nhẹ";;
"cn_m48a1_patton_III_shop";"␗M48A1";"␗M48A1";"␗M48A1";"␗M48A1";"␗M48A1";"␗M48A1";"␗M48A1";"␗ M48A1 Patton III";"␗M48A1";"␗​M48A1";"␗M48A1";"␗M48A1";"␗M48A1";"␗M48A1";"␗M48A1";"␗M48A1";"␗M48A1";"␗M48A1";"␗ M48A1";"☆​M48A1​“巴​顿”";"␗M48A1";;
"cn_m48a1_patton_III_0";"␗90 mm Gun Tank M48A1 Patton III";"␗90 mm Gun Tank M48A1 Patton III";"␗90 mm Gun Tank M48A1 Patton III";"␗90 mm Gun Tank M48A1 Patton III";"␗Tanque M48A1 Patton III con cañón de 90 mm";"␗90 mm Gun Tank M48A1 Patton III";"␗90 mm Gun Tank M48A1 Patton III";"␗ 90 mm Gun Tank M48A1 Patton III";"␗90 mm Gun Tank M48A1 Patton III";"␗​90 毫​米​火​炮​坦​克 M48A1​“巴​顿”​III";"␗90 mm 戦車砲 M48A1 パットン III";"␗90 mm Gun Tank M48A1 Patton III";"␗90 mm Gun, Medium Tank, M48A1 «Patton» III";"␗90 mm Gun Tank M48A1 Patton III";"␗90 mm Gun Tank M48A1 Patton III";"␗90 mm 주포 탑재 전차 M48A1 패튼 III";"␗90 mm Gun Tank M48A1 Patton III";"␗M48A1 Patton III cu tun de tanc cal. 90 mm";"␗ 90 毫​米​火​炮 M48A1 巴​頓";"☆​M48A1​“巴​顿”";"␗Súng nòng 90 mm Tank M48A1 Patton III";;
"cn_m48a1_patton_III_1";"␗M48";"␗M48";"␗M48";"␗M48";"␗M48";"␗M48";"␗M48";"␗ M48A1 Patton III";"␗M48";"␗​M48";"␗M48";"␗M48";"␗M48";"␗M48";"␗M48";"␗M48";"␗M48";"␗M48";"␗ M48";"☆​M48A1​“巴​顿”";"␗M48";;
"cn_m48a1_patton_III_2";"Medium tank";"Char moyen";"Carro medio";"Mittelschwerer Panzer";"Tanque medio";"Средний танк";"Czołg średni";"␗ Patton III";"Orta Tank";"中​型​坦​克";"中戦車";"Tanque médio";"Середній танк";"Srednji tenk";"közepes harckocsi";"중형전차";"Сярэдні танк";"Tanc mediu";"中​型​坦​克";"中​型​坦​克";"Xe tăng hạng trung";;
"cn_t_62_shop";"T-62 N545";"T-62 n° 545";"T-62 N545";"T-62 No.545";"T-62 N545";"Т-62 №545";"T-62 N545";"T-62 N545";"T-62 N545";"␗​T-62 (“545”​号)";"T-62 N545";"T-62 N545";"␗T-62 (N545)";"T-62 N545";"T-62 N545";"T-62 N545";"Т-62 №545";"T-62 N545";"T-62 (“545”​號)";"T-62 N545";"T-62 N545";;
"cn_t_62_0";"T-62 N545";"T-62 n° 545";"T-62 N545";"T-62 No.545";"T-62 N545";"Т-62 №545";"T-62 N545";"T-62 N545";"T-62 N545";"␗​T-62 (苏​军​“545”​号)";"T-62 N545";"T-62 N545";"␗T-62 (N545)";"T-62 N545";"T-62 N545";"T-62 N545";"Т-62 №545";"T-62 N545";"T-62 (“545”​號)";"T-62 N545";"T-62 N545";;
"cn_t_62_1";"T-62 N545";"T-62 n° 545";"T-62 N545";"T-62 No.545";"T-62 N545";"Т-62 №545";"T-62 N545";"T-62 N545";"T-62 N545";"␗​T-62 (“545”​号)";"T-62 N545";"T-62 N545";"␗T-62 (N545)";"T-62 N545";"T-62 N545";"T-62 N545";"Т-62 №545";"T-62 N545";"T-62 (“545”​號)";"T-62 N545";"T-62 N545";;
"cn_t_62_2";"Medium tank";"Char moyen";"Carro medio";"Mittelschwerer Panzer";"Tanque medio";"Средний танк";"Czołg średni";"␗ Т-62";"Orta Tank";"中​型​坦​克";"中戦車";"Tanque médio";"Середній танк";"Srednji tenk";"közepes harckocsi";"중형전차";"Сярэдні танк";"Tanc mediu";"中​型​坦​克";"中​型​坦​克";"Xe tăng hạng trung";;
"cn_t_34_85_d_5t_shop";"␗T-34-85 (S-53)";"␗T-34-85 (S-53)";"␗T-34-85 (S-53)";"␗T-34-85 (S-53)";"␗T-34-85 (S-53)";"␗Т-34-85 (S-53)";"␗T-34-85 (S-53)";"␗T-34-85 (S-53)";"␗T-34-85 (S-53)";"␗​T-34-85/ZiS-S-53";"␗T-34-85 (S-53)";"␗T-34-85 (S-53)";"␗T-34-85 (S-53)";"␗T-34-85 (S-53)";"␗T-34-85 (S-53)";"␗T-34-85 (S-53)";"␗Т-34-85 (S-53)";"␗T-34-85 (S-53)";"␗​T-34-85 (S-53)";"␗​T-34-85 (S-53)";"␗T-34-85 (S-53)";;
"cn_t_34_85_d_5t_0";"␗T-34-85 (S-53)";"␗T-34-85 (S-53)";"␗T-34-85 (S-53)";"␗T-34-85 (S-53)";"␗T-34-85 (S-53)";"␗Т-34-85 (S-53)";"␗T-34-85 (S-53)";"␗T-34-85 (S-53)";"␗T-34-85 (S-53)";"␗​T-34-85/ZiS-S-53";"␗T-34-85 (S-53)";"␗T-34-85 (S-53)";"␗T-34-85 (S-53)";"␗T-34-85 (S-53)";"␗T-34-85 (S-53)";"␗T-34-85 (S-53)";"␗Т-34-85 (S-53)";"␗T-34-85 (S-53)";"␗​T-34-85 (ZiS-S-53)";"␗​T-34-85 (S-53)";"␗T-34-85 (S-53)";;
"cn_t_34_85_d_5t_1";"␗T-34-85";"␗T-34-85";"␗T-34-85";"␗T-34-85";"␗T-34-85";"␗Т-34-85";"␗T-34-85";"␗ Т-34-85";"␗T-34-85";"␗​T-34-85";"␗T-34-85";"␗T-34-85";"␗Т-34-85";"␗T-34-85";"␗T-34-85";"␗Т-34-85";"␗Т-34-85";"␗T-34-85";"␗ T-34-85";"☆​T-34-85/ZiS-S-53";"␗T-34-85";;
"cn_t_34_85_d_5t_2";"Medium tank";"Char moyen";"Carro medio";"Mittelschwerer Panzer";"Tanque medio";"Средний танк";"Czołg średni";"␗ Т-34";"Orta Tank";"中​型​坦​克";"中戦車";"Tanque médio";"Середній танк";"Srednji tenk";"közepes harckocsi";"중형전차";"Сярэдні танк";"Tanc mediu";"中​型​坦​克";"中​型​坦​克";"Xe tăng hạng trung";;
"cn_type_58_shop";"T-34-85 Gai";"T-34-85 Gai";"T-34-85 Gai";"T-34-85 Gai";"T-34-85 Gai";"Т-34-85 Gai";"T-34-85 Gai";"T-34-85 Gai";"T-34-85 Gai";"T-34-85 改";"T-34-85 Gai";"T-34-85 Gai";"Т-34-85 Gai";"T-34-85 Gai";"T-34-85 Gai";"Т-34-85 개량형";"Т-34-85 Gai";"T-34-85 Gai";"T-34-85 改";"T-34-85 Gai";"T-34-85 Gai";;
"cn_type_58_0";"T-34-85 Gai";"T-34-85 Gai";"T-34-85 Gai";"T-34-85 Gai";"T-34-85 Gai";"Т-34-85 Gai";"T-34-85 Gai";"T-34-85 Gai";"T-34-85 Gai";"T-34-85 指​挥​塔​改​进​型";"T-34-85 Gai";"T-34-85 Gai";"Т-34-85 Gai";"T-34-85 Gai";"T-34-85 Gai";"Т-34-85 개량형";"Т-34-85 Gai";"T-34-85 Gai";"T-34-85 指​揮​塔​改​進​型";"T-34-85 Gai";"T-34-85 Gai";;
"cn_type_58_1";"T-34-85";"T-34-85";"T-34-85";"T-34-85";"T-34-85";"Т-34-85";"T-34-85";"T-34-85";"T-34-85";"T-34-85 改";"T-34-85";"T-34-85";"Т-34-85";"T-34-85";"T-34-85";"T-34-85";"Т-34-85";"T-34-85";"T-34-85";"T-34-85";"T-34-85";;
"cn_type_58_2";"Medium tank";"Char moyen";"Carro medio";"Mittelschwerer Panzer";"Tanque medio";"Средний танк";"Czołg średni";"␗ Т-34";"Orta Tank";"中​型​坦​克";"中戦車";"Tanque médio";"Середній танк";"Srednji tenk";"közepes harckocsi";"중형전차";"Сярэдні танк";"Tanc mediu";"中​型​坦​克";"中​型​坦​克";"Xe tăng hạng trung";;
"cn_pt_76_shop";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗ PT-76";"␗PT-76";"␗​PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗ PT-76";"☆​PT-76";"␗PT-76";;
"cn_pt_76_0";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗ PT-76";"␗PT-76";"␗​PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗ PT-76";"☆​PT-76";"␗PT-76";;
"cn_pt_76_1";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗ PT-76";"␗PT-76";"␗​PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗PT-76";"␗ PT-76";"☆​PT-76";"␗PT-76";;
"cn_pt_76_2";"Light tank";"Char léger";"Carro leggero";"Leichter Panzer";"Tanque ligero";"Лёгкий танк";"Czołg lekki";"␗ PT-76";"Hafif Tank";"轻​型​坦​克";"軽戦車";"Tanque leve";"Легкий танк";"Laki tenk";"könnyű harckocsi";"경전차";"Лёгкі танк";"Tanc ușor";"輕​型​坦​克";"轻​型​坦​克";"Xe tăng hạng nhẹ";;
"cn_type_62_shop";"Type 62";"Type 62";"Tipo 62";"Typ 62";"Tipo 62";"Type 62";"Typ 62";"ZTQ-62";"Type 62";"ZTQ62";"Type 62";"Type 62";"Type 62";"Tip 62";"62-es típus";"62식 경전차";"Type 62";"Tip 62";"ZTQ62";"62 式​轻​型​坦​克";"Type 62";;
"cn_type_62_0";"Type 62";"Type 62";"Tipo 62";"Typ 62";"Tipo 62";"Type 62";"Typ 62";"ZTQ-1962";"Type 62";"ZTQ62 式​轻​型​坦​克 (WZ131)";"Type 62";"Type 62";"Type 62";"Tip 62";"62-es típusú harckocsi";"62식 경전차";"Type 62";"Tip 62";"ZTQ1962 式​輕​型​坦​克";"62 式​轻​型​坦​克";"Type 62";;
"cn_type_62_1";"Type 62";"Type 62";"Tipo 62";"Typ 62";"Tipo 62";"Type 62";"Typ 62";"ZTQ-62";"Type 62";"ZTQ62";"Type 62";"Type 62";"Type 62";"Tip 62";"62-es típus";"62식 경전차";"Type 62";"Tip 62";"ZTQ62";"62 式​轻​型​坦​克";"Type 62";;
"cn_type_62_2";"Light tank";"Char léger";"Carro leggero";"Leichter Panzer";"Tanque ligero";"Лёгкий танк";"Czołg lekki";"ZTQ-62";"Hafif Tank";"轻​型​坦​克";"軽戦車";"Tanque leve";"Легкий танк";"Laki tenk";"könnyű harckocsi";"경전차";"Лёгкі танк";"Tanc ușor";"輕​型​坦​克";"轻​型​坦​克";"Xe tăng hạng nhẹ";;
"cn_is_2_1944_shop";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗​IS-2 1944 型";"␗IS-2 1944年型";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗​IS-2 (1944)";"␗​IS-2 (1944)";"␗IS-2 (1944)";;
"cn_is_2_1944_0";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗​IS-2 1944 型";"␗IS-2 1944年型";"␗IS-2 (1944)";"␗IS-2 (patt. 1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗​IS-2 (1944)";"␗​IS-2 (1944)";"␗IS-2 (1944)";;
"cn_is_2_1944_1";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗​IS-2 1944 型";"␗IS-2 1944年型";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗IS-2 (1944)";"␗​IS-2 (1944)";"␗​IS-2 (1944)";"␗IS-2 (1944)";;
"cn_is_2_1944_2";"Heavy tank";"Char lourd";"Carro pesante";"Schwerer Panzer";"Tanque pesado";"Тяжёлый танк";"Czołg ciężki";"␗ IS-2";"Ağır Tank";"重​型​坦​克";"重戦車";"Tanque Pesado";"Важкий танк";"Teški tenk";"nehéz harckocsi";"중전차";"Цяжкі танк";"Tanc greu";"重​型​坦​克";"重​型​坦​克";"Xe tăng hạng nặng";;
"cn_is_2_1943_shop";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗ IS-2 obr. 1943";"␗IS-2";"␗​IS-2 1943 型";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗ IS-2 (1943)";"☆​IS-2 1943 型";"␗IS-2";;
"cn_is_2_1943_0";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗ IS-2 obrazec 1943";"␗IS-2";"␗​IS-2 1943 型";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗ IS-2 (1943)";"☆​IS-2 1943 型";"␗IS-2";;
"cn_is_2_1943_1";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗ IS-2";"␗IS-2";"␗​IS-2 1943 型";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗IS-2";"␗ IS-2 (1943)";"☆​IS-2 1943 型";"␗IS-2";;
"cn_is_2_1943_2";"Heavy tank";"Char lourd";"Carro pesante";"Schwerer Panzer";"Tanque pesado";"Тяжёлый танк";"Czołg ciężki";"␗ IS-2";"Ağır Tank";"重​型​坦​克";"重戦車";"Tanque Pesado";"Важкий танк";"Teški tenk";"nehéz harckocsi";"중전차";"Цяжкі танк";"Tanc greu";"重​型​坦​克";"重​型​坦​克";"Xe tăng hạng nặng";;
"cn_su_76m_1943_shop";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗ SU-76M";"␗SU-76M";"␗​SU-76M";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗SzU-76M";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗ SU-76M";"☆​苏​-76M";"␗SU-76M";;
"cn_su_76m_1943_0";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗ SU-76M";"␗SU-76M";"␗​SU-76M";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗SzU-76M";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗ SU-76M";"☆​苏​-76M";"␗SU-76M";;
"cn_su_76m_1943_1";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗ SU-76M";"␗SU-76M";"␗​SU-76M";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗SzU-76M";"␗SU-76M";"␗SU-76M";"␗SU-76M";"␗ SU-76M";"☆​苏​-76M";"␗SU-76M";;
"cn_su_76m_1943_2";"SPG";"Canon automoteur";"Semovente";"SPG";"CAP";"САУ";"Działo samobieżne";"samohybné dělo";"KMT";"自​行​火​炮";"自走砲";"OAP";"САУ";"Samohotka";"önjáró löveg";"자주포";"САУ";"Vânător de tancuri";"自​行​火​炮";"自​行​火​炮";"Pháo tự hành";;
"cn_isu_122_shop";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ ISU-122";"␗ISU-122";"␗​ISU-122";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ISzU-122";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ ISU-122";"☆​ISU-122";"␗ISU-122";;
"cn_isu_122_0";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ ISU-122";"␗ISU-122";"␗​ISU-122";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ISzU-122";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ ISU-122";"☆​ISU-122";"␗ISU-122";;
"cn_isu_122_1";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ ISU-122";"␗ISU-122";"␗​ISU-122";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ISzU-122";"␗ISU-122";"␗ISU-122";"␗ISU-122";"␗ ISU-122";"☆​ISU-122";"␗ISU-122";;
"cn_isu_122_2";"SPG";"Canon automoteur";"Semovente";"␗ISU-122";"CAP";"САУ";"Działo samobieżne";"samohybné dělo";"KMT";"自​行​火​炮";"自走砲";"OAP";"САУ";"Samohotka";"önjáró löveg";"자주포";"САУ";"Vânător de tancuri";"自​行​火​炮";"自​行​火​炮";"Pháo tự hành";;
"cn_isu_152_shop";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ ISU-152";"␗ISU-152";"␗​ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISzU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ ISU-152";"☆​ISU-152";"␗ISU-152";;
"cn_isu_152_0";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ ISU-152";"␗ISU-152";"␗​ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISzU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ ISU-152";"☆​ISU-152";"␗ISU-152";;
"cn_isu_152_1";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ ISU-152";"␗ISU-152";"␗​ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISzU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ ISU-152";"☆​ISU-152";"␗ISU-152";;
"cn_isu_152_2";"SPG";"Canon automoteur";"Semovente";"SPG";"CAP";"САУ";"Działo samobieżne";"samohybné dělo";"KMT";"自​行​火​炮";"自走砲";"OAP";"САУ";"Samohotka";"önjáró löveg";"자주포";"САУ";"Vânător de tancuri";"自​行​火​炮";"自​行​火​炮";"Pháo tự hành";;
"cn_su_100_1945_shop";"␗SU-100";"␗SU-100";"␗SU-100";"␗SU-100";"␗SU-100";"␗SU-100";"␗SU-100";"␗ SU-100";"␗SU-100";"␗​SU-100";"␗SU-100";"␗SU-100";"␗SU-100";"␗SU-100";"␗SzU-100";"␗SU-100";"␗SU-100";"␗SU-100";"␗ SU-100";"☆​苏​-100";"␗SU-100";;
"cn_su_100_1945_0";"␗SU-100";"␗SU-100";"␗SU-100";"␗SU-100";"␗SU-100";"␗SU-100";"␗SU-100";"␗ SU-100";"␗SU-100";"␗​SU-100";"␗SU-100";"␗SU-100";"␗SU-100";"␗SU-100";"␗SzU-100";"␗SU-100";"␗SU-100";"␗SU-100";"␗ SU-100";"☆​苏​-100";"␗SU-100";;
"cn_su_100_1945_1";"␗SU-100";"␗SU-100";"␗SU-100";"␗SU-100";"␗SU-100";"␗SU-100";"␗SU-100";"␗ SU-100";"␗SU-100";"␗​SU-100";"␗SU-100";"␗SU-100";"␗SU-100";"␗SU-100";"␗SzU-100";"␗SU-100";"␗SU-100";"␗SU-100";"␗ SU-100";"☆​苏​-100";"␗SU-100";;
"cn_su_100_1945_2";"SPG";"Canon automoteur";"Semovente";"SPG";"CAP";"САУ";"Działo samobieżne";"samohybné dělo";"KMT";"自​行​火​炮";"自走砲";"OAP";"САУ";"Samohotka";"önjáró löveg";"자주포";"САУ";"Vânător de tancuri";"自​行​火​炮";"自​行​火​炮";"Pháo tự hành";;
"cn_type_64_shop";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"六​四​式";"M64";"M64";;
"cn_type_64_0";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"六​四​式​战​车";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"六​四​式​輕​戰​車";"M64";"M64";;
"cn_type_64_1";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"六​四​式";"M64";"M64";;
"cn_type_64_2";"Light tank";"Char léger";"Carro leggero";"Leichter Panzer";"Tanque ligero";"Лёгкий танк";"Czołg lekki";"Lehký tank";"Hafif tank";"轻​型​坦​克";"軽戦車";"Tanque leve";"Легкий танк";"Light tank";"Könnyű harckocsi";"경전차";"Лёгкі танк";"Light tank";"輕​型​坦​克";"Light tank";"Xe tăng hạng nhẹ";;
"cn_type_63_I_shop";"Type 63";"Type 63";"Tipo 63";"Typ 63";"Tipo 63";"Type 63";"Typ 63";"Typ 63";"Type 63";"ZTS63";"63式水陸両用戦車";"Type 63";"Type 63";"Type 63";"Type 63";"63식";"Type 63";"Type 63";"ZTS63";"Type 63";"Type 63";;
"cn_type_63_I_0";"Type 63";"Type 63";"Tipo 63";"Typ 63";"Tipo 63";"Type 63";"Typ 63";"Typ 63";"Type 63";"ZTS63 式​水​陆​坦​克 (WZ211)";"63式水陸両用戦車";"Type 63";"Type 63";"Type 63";"Type 63";"63식";"Type 63";"Type 63";"ZTS1963 式​水​陸​坦​克";"Type 63";"Type 63";;
"cn_type_63_I_1";"Type 63";"Type 63";"Tipo 63";"Typ 63";"Tipo 63";"Type 63";"Typ 63";"ZTS-63-I";"Type 62";"ZTS63";"Type 63";"Type 63";"Type 63";"Type 63";"63-I típus";"63식";"Type 63";"Tip 63";"ZTS63";"63 式​水​陆​坦​克";"Type 63";;
"cn_type_63_I_2";"Light tank";"Char léger";"Carro leggero";"Leichter Panzer";"Tanque ligero";"Лёгкий танк";"Czołg lekki";"ZTS-63";"Hafif Tank";"轻​型​坦​克";"軽戦車";"Tanque leve";"Легкий танк";"Laki tenk";"könnyű harckocsi";"경전차";"Лёгкі танк";"Tanc ușor";"輕​型​坦​克";"轻​型​坦​克";"Xe tăng hạng nhẹ";;
"cn_zbd_04a_shop";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";;
"cn_zbd_04a_0";"ZhuangJia BuBing LÜDai 04A";"ZhuangJia BuBing LüDai 04A";"ZhuangJia BuBing LÜDai 04A";"ZhuangJia BuBing LÜDai 04A";"ZhuangJia BuBing LÜDai 04A";"ZhuangJia BuBing LÜDai 04A";"ZBD04A";"ZhuangJia BuBing LÜDai 04A";"ZhuangJia BuBing LÜDai 04A";"装​甲​-​步​战​-​履​带 04A 式 (WZ502A)";"04A\t式歩兵戦闘車";"ZhuangJia BuBing LÜDai 04A";"ZhuangJia BuBing LÜDai 04A";"ZhuangJia BuBing LÜDai 04A";"ZhuangJia BuBing LÜDai 04A";"04A식";"ZhuangJia BuBing LÜDai 04A";"ZhuangJia BuBing LÜDai 04A";"ZBD04A 式​履​帶​式​步​兵​戰​車";"ZhuangJia BuBing LÜDai 04A";"Thiết Giáp Bộ Binh Cơ Giới 04A";;
"cn_zbd_04a_1";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";;
"cn_zbd_04a_2";"Light tank";"Char léger";"Carro leggero";"Leichter Panzer";"Tanque ligero";"Лёгкий танк";"Czołg lekki";"Lehký tank";"Hafif tank";"轻​型​坦​克";"軽戦車";"Tanque leve";"Легкий танк";"Light tank";"Light tank";"경전차";"Лёгкий танк";"Light tank";"輕​型​坦​克";"Light tank";"Xe tăng hạng nhẹ";;
