"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"coop/Bot376";"Pyotr";"Pyotr";"Pyotr";"Pyotr";"Pyotr";"Pyotr";"Pyotr";"Pjotr";"Pyotr";"彼\t得";"ピュートル";"Pyotr";"Петро";"Pyotr";"Pjotr";"표트르";"Pyotr";"««Pyotr»»";"彼\t得";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Pyotr";;
"coop/Bot377";"Raisa";"Raisa";"Raisa";"Raisa";"Raisa";"Raisa";"Raisa";"Raisa";"Raisa";"赖\t萨";"ライサ";"Raisa";"Раїса";"Raisa";"Rajsza";"라이사";"Raisa";"««Raisa»»";"賴\t薩";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Raisa";;
"coop/Bot378";"Rodion";"Rodion";"Rodion";"Rodion";"Rodion";"Rodion";"Rodion";"Rodion";"Rodion";"罗\t季\t翁";"ロディオン";"Rodion";"Родіон";"Rodion";"Rogyion";"로디온";"Rodion";"««Rodion»»";"羅\t季\t翁";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Rodion";;
"coop/Bot379";"Roman";"Roman";"Roman";"Roman";"Romano";"Roman";"Roman";"Roman";"Roman";"里\t姆\t斯\t基";"ロマン";"Roman";"Роман";"Roman";"Roman";"로만";"Roman";"««Roman»»";"里\t姆\t斯\t基";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Roman";;
"coop/Bot380";"Rostislav";"Rostislav";"Rostislav";"Rostislav";"Rostislav";"Rostislav";"Rostislav";"Rostislav";"Rostislav";"罗\t斯\t季\t斯\t拉\t夫";"ロスティスラフ";"Rostislav";"Ростислав";"Rostislav";"Rosztyiszlav";"로스티슬라프";"Rostislav";"««Rostislav»»";"羅\t斯\t季\t斯\t拉\t夫";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Rostislav";;
"coop/Bot381";"Ruslan";"Ruslan";"Ruslan";"Ruslan";"Ruslan";"Ruslan";"Ruslan";"Ruslan";"Ruslan";"鲁\t斯\t兰";"ルスラーン";"Ruslan";"Руслан";"Ruslan";"Ruszlan";"루슬란";"Ruslan";"««Ruslan»»";"魯\t斯\t蘭";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Ruslan";;
"coop/Bot382";"Samuil";"Samuil";"Samuil";"Samuil";"Samuil";"Samuil";"Samuil";"Samuil";"Samuil";"萨\t穆\t伊\t尔";"サムイル";"Samuil";"Самуїл";"Samuil";"Szamuil";"사무일";"Samuil";"««Samuil»»";"薩\t穆\t伊\t爾";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Samuil";;
"coop/Bot383";"Saveliy";"Saveliy";"Saveliy";"Saveliy";"Saveliy";"Saveliy";"Saveliy";"Savelij";"Saveliy";"萨\t韦\t里";"シャバレー";"Saveliy";"Савелій";"Saveliy";"Szavelij";"사벨리";"Saveliy";"««Saveliy»»";"薩\t韋\t裡";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Saveliy";;
"coop/Bot384";"Semyon";"Semyon";"Semyon";"Semyon";"Semyon";"Semyon";"Semyon";"Semjon";"Semyon";"谢\t苗";"セミョーン";"Semyon";"Семен";"Semyon";"Szemjon";"세묜";"Semyon";"««Semyon»»";"謝\t苗";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Semyon";;
"coop/Bot385";"Savva";"Savva";"Savva";"Savva";"Savva";"Savva";"Savva";"Savva";"Savva";"萨\t瓦";"サーヴァ";"Savva";"Савва";"Savva";"Szavva";"사바";"Savva";"««Savva»»";"薩\t瓦";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Savva";;
"coop/Bot386";"Serafim";"Serafim";"Serafim";"Serafim";"Serafim";"Serafim";"Serafim";"Serafim";"Serafim";"谢\t拉\t菲\t姆";"セラフィム";"Serafim";"Серафим";"Serafim";"Szerafim";"세라핌";"Serafim";"««Serafim»»";"謝\t拉\t菲\t姆";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Serafim";;
"coop/Bot387";"Sidor";"Sidor";"Sidor";"Sidor";"Sidor";"Sidor";"Sidor";"Sidor";"Sidor";"西\t多\t尔";"シードル";"Sidor";"Сидір";"Sidor";"Szidor";"시도르";"Sidor";"««Sidor»»";"西\t多\t爾";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Sidor";;
"coop/Bot388";"Spiridon";"Spiridon";"Spiridon";"Spiridon";"Spiridon";"Spiridon";"Spiridon";"Spiridon";"Spiridon";"斯\t皮\t里\t东";"スピリドン";"Spiridon";"Спиридон";"Spiridon";"Szpiridon";"스피리돈";"Spiridon";"««Spiridon»»";"斯\t皮\t裡\t東";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Spiridon";;
"coop/Bot389";"Stepan";"Stepan";"Stepan";"Stepan";"Stepan";"Stepan";"Stepan";"Stepan";"Stepan";"斯\t捷\t潘";"スティーブン";"Stepan";"Степан";"Stepan";"Sztyepan";"스테판";"Stepan";"««Stepan»»";"斯\t捷\t潘";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Stepan";;
"coop/Bot390";"Svyatopolk";"Svyatopolk";"Svyatopolk";"Svyatopolk";"Svyatopolk";"Svyatopolk";"Svyatopolk";"Svjatopolk";"Svyatopolk";"斯\t维\t亚\t托\t波\t尔\t克";"スヴャトポルク";"Svyatopolk";"Святополк";"Svyatopolk";"Szvjatopolk";"스뱌토폴크";"Svyatopolk";"««Svyatopolk»»";"斯\t維\t亞\t托\t波\t爾\t克";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Svyatopolk";;
"coop/Bot391";"Svyatoslav";"Svyatoslav";"Svyatoslav";"Svyatoslav";"Svyatoslav";"Svyatoslav";"Svyatoslav";"Svjatoslav";"Svyatoslav";"斯\t维\t亚\t托\t斯\t拉\t夫";"スヴャトスラフ";"Svyatoslav";"Святослав";"Svyatoslav";"Szvjatoszlav";"스뱌토슬라프";"Svyatoslav";"««Svyatoslav»»";"斯\t維\t亞\t托\t斯\t拉\t夫";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Svyatoslav";;
"coop/Bot392";"Taras";"Taras";"Taras";"Taras";"Taras";"Taras";"Taras";"Taras";"Taras";"塔\t拉\t斯";"タラス";"Taras";"Тарас";"Taras";"Tarasz";"타라스";"Taras";"««Taras»»";"塔\t拉\t斯";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Taras";;
"coop/Bot393";"Terentiy";"Terentiy";"Terentiy";"Terentiy";"Terentiy";"Terentiy";"Terentiy";"Terentij";"Terentiy";"捷\t连\t季";"テレンチ";"Terentiy";"Терентій";"Terentiy";"Tyerentyij";"테렌티";"Terentiy";"««Terentiy»»";"捷\t連\t季";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Terentiy";;
"coop/Bot394";"Tikhon";"Tikhon";"Tikhon";"Tikhon";"Tikhon";"Tikhon";"Tikhon";"Tichon";"Tikhon";"吉\t洪";"ティホン";"Tikhon";"Тихон";"Tikhon";"Tyihon";"티혼";"Tikhon";"««Tikhon»»";"吉\t洪";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Tikhon";;
"coop/Bot395";"Timofey";"Timofey";"Timofey";"Timofey";"Timofey";"Timofey";"Timofey";"Timofej";"Timofey";"季\t莫\t费";"ティモフェイ";"Timofey";"Тимофій";"Timofey";"Tyimofej";"티모페이";"Timofey";"««Timofey»»";"季\t莫\t費";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Timofey";;
"coop/Bot396";"Timur";"Timur";"Timur";"Timur";"Timur";"Timur";"Timur";"Timur";"Timur";"铁\t木\t尔";"ティムール";"Timur";"Тимур";"Timur";"Timur";"티무르";"Timur";"««Timur»»";"鐵\t木\t爾";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Timur";;
"coop/Bot397";"Vadim";"Vadim";"Vadim";"Vadim";"Vadim";"Vadim";"Vadim";"Vadim";"Vadim";"瓦\t季\t姆";"ヴァディム";"Vadim";"Вадим";"Vadim";"Vagyim";"바딤";"Vadim";"««Vadim»»";"瓦\t季\t姆";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Vadim";;
"coop/Bot398";"Valeriy";"Valeriy";"Valeriy";"Valeriy";"Valeriy";"Valeriy";"Valeriy";"Valerij";"Valeriy";"瓦\t列\t里";"ヴァレリー";"Valeriy";"Валерій";"Valeriy";"Valerij";"발레리";"Valeriy";"««Valeriy»»";"瓦\t列\t里";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Valeriy";;
"coop/Bot399";"Varfolomey";"Varfolomey";"Varfolomey";"Varfolomey";"Varfolomey";"Varfolomey";"Varfolomey";"Varfolomej";"Varfolomey";"瓦\t尔\t福\t洛\t梅";"バールポロメイ";"Varfolomey";"Варфоломій";"Varfolomey";"Varfolomej";"바르폴로메이";"Varfolomey";"««Varfolomey»»";"瓦\t爾\t福\t洛\t梅";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Varfolomey";;
"coop/Bot400";"Venedikt";"Venedikt";"Venedikt";"Venedikt";"Venedikt";"Venedikt";"Venedikt";"Venedikt";"Venedikt";"韦\t涅\t季\t克\t特";"ヴェネジークト";"Venedikt";"Венедикт";"Venedikt";"Venedikt";"베네딕트";"Venedikt";"««Venedikt»»";"韋\t涅\t季\t克\t特";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Venedikt";;
"coop/Bot401";"Veniamin";"Veniamin";"Veniamin";"Veniamin";"Veniamin";"Veniamin";"Veniamin";"Venjamin";"Veniamin";"韦\t尼\t阿\t明";"ヴェニアミン";"Veniamin";"Веніямин";"Veniamin";"Venjamin";"베니아민";"Veniamin";"««Veniamin»»";"韋\t尼\t阿\t明";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Veniamin";;
"coop/Bot402";"Vikentiy";"Vikentiy";"Vikentiy";"Vikentiy";"Vikentiy";"Vikentiy";"Vikentiy";"Vikentij";"Vikentiy";"维\t肯\t季";"ヒケンティ";"Vikentiy";"Вікентій";"Vikentiy";"Vikentyij";"비켄티";"Vikentiy";"««Vikentiy»»";"維\t肯\t季";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Vikentiy";;
"coop/Bot403";"Viktor";"Viktor";"Viktor";"Viktor";"Viktor";"Viktor";"Viktor";"Viktor";"Viktor";"维\t克\t托";"ヴィクター";"Viktor";"Віктор";"Viktor";"Viktor";"빅토르";"Viktor";"««Viktor»»";"維\t克\t托";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Viktor";;
"coop/Bot404";"Vitaliy";"Vitaliy";"Vitaliy";"Vitaliy";"Vitaliy";"Vitaliy";"Vitaliy";"Vitalij";"Vitaliy";"维\t塔\t利";"ヴィタリー";"Vitaliy";"Віталій";"Vitaliy";"Vitalij";"비탈리";"Vitaliy";"««Vitaliy»»";"維\t塔\t利";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Vitaliy";;
"coop/Bot405";"Vladislav";"Vladislav";"Vladislav";"Vladislav";"Vladislav";"Vladislav";"Vladislav";"Vladislav";"Vladislav";"弗\t拉\t季\t斯\t拉\t夫";"ウラジスラフ";"Vladislav";"Владислав";"Vladislav";"Vlagyiszlav";"블라디슬라프";"Vladislav";"««Vladislav»»";"弗\t拉\t季\t斯\t拉\t夫";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Vladislav";;
"coop/Bot406";"Vladlen";"Vladlen";"Vladlen";"Vladlen";"Vladlen";"Vladlen";"Vladlen";"Vladlen";"Vladlen";"弗\t拉\t德\t连";"ヴラドレン";"Vladlen";"Владлен";"Vladlen";"Vladlen";"블라드렌";"Vladlen";"««Vladlen»»";"弗\t拉\t德\t連";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Vladlen";;
"coop/Bot407";"Vsevolod";"Vsevolod";"Vsevolod";"Vsevolod";"Vsevolod";"Vsevolod";"Vsevolod";"Vsevolod";"Vsevolod";"弗\t谢\t沃\t洛\t德";"フセボロド";"Vsevolod";"Всеволод";"Vsevolod";"Vszevolod";"브세볼로드";"Vsevolod";"««Vsevolod»»";"弗\t謝\t沃\t洛\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Vsevolod";;
"coop/Bot408";"Vyacheslav";"Vyacheslav";"Vyacheslav";"Vyacheslav";"Vyacheslav";"Vyacheslav";"Vyacheslav";"Vjačeslav";"Vyacheslav";"维\t亚\t切\t斯\t拉\t夫";"ビャチェスラフ";"Vyacheslav";"В'ячеслав";"Vyacheslav";"Vjacseszlav";"뱌체슬라프";"Vyacheslav";"««Vyacheslav»»";"維\t亞\t切\t斯\t拉\t夫";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Vyacheslav";;
"coop/Bot409";"Yakov";"Yakov";"Yakov";"Yakov";"Yakov";"Yakov";"Yakov";"Jakov";"Yakov";"雅\t科\t夫";"ヤーコフ";"Yakov";"Яків";"Yakov";"Jakov";"야코프";"Yakov";"««Yakov»»";"雅\t科\t夫";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Yakov";;
"coop/Bot410";"Yaropolk";"Yaropolk";"Yaropolk";"Yaropolk";"Yaropolk";"Yaropolk";"Yaropolk";"Jaropolk";"Yaropolk";"亚\t罗\t波\t尔\t克";"ヤロポルク";"Yaropolk";"Ярополк";"Yaropolk";"Jaropolk";"야로폴크";"Yaropolk";"««Yaropolk»»";"亞\t羅\t波\t爾\t克";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Yaropolk";;
"coop/Bot411";"Yaroslav";"Yaroslav";"Yaroslav";"Yaroslav";"Yaroslav";"Yaroslav";"Yaroslav";"Jaroslav";"Yaroslav";"雅\t罗\t斯\t拉\t夫";"ヤロスラフ";"Yaroslav";"Ярослав";"Yaroslav";"Jaroszlav";"야로슬라프";"Yaroslav";"««Yaroslav»»";"雅\t羅\t斯\t拉\t夫";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Yaroslav";;
"coop/Bot412";"Yuriy";"Yuriy";"Yuriy";"Yuriy";"Yuriy";"Yuriy";"Yuriy";"Jurij";"Yuriy";"尤\t里";"ユーリイ";"Yuriy";"Юрій";"Yuriy";"Jurij";"유리";"Yuriy";"««Yuriy»»";"尤\t裡";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Yuriy";;
"coop/Bot413";"Zakhar";"Zakhar";"Zakhar";"Zakhar";"Zakhar";"Zakhar";"Zakhar";"Zachar";"Zakhar";"扎\t法\t尔";"ザハール";"Zakhar";"Захар";"Zakhar";"Zahar";"자하르";"Zakhar";"««Zakhar»»";"紮\t法\t爾";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Zakhar";;
"coop/Bot414";"Zinaida";"Zinaida";"Zinaida";"Zinaida";"Zinaida";"Zinaida";"Zinaida";"Zinaida";"Zinaida";"季\t娜\t伊\t达";"ジナイーダ";"Zinaida";"Зінаїда";"Zinaida";"Zinajda";"지나이다";"Zinaida";"««Zinaida»»";"季\t娜\t伊\t達";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Zinaida";;
"coop/Bot415";"Zinoviy";"Zinoviy";"Zinoviy";"Zinoviy";"Zinoviy";"Zinoviy";"Zinoviy";"Zinovij";"Zinoviy";"济\t诺\t维";"ジノーヴィー";"Zinoviy";"Зіновій";"Zinoviy";"Zinovij";"지노비";"Zinoviy";"««Zinoviy»»";"濟\t諾\t維";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Zinoviy";;
"coop/Bot416";"Aaron";"Aaron";"Aaron";"Aaron";"Aarón";"Aaron";"Aaron";"Aaron";"Aaron";"亚\t伦";"アーロン";"Aaron";"Аарон";"Aaron";"Aaron";"아론";"Aaron";"««Aaron»»";"亞\t倫";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Aaron";;
"coop/Bot417";"Abel";"Abel";"Abel";"Abel";"Abel";"Abel";"Abel";"Abel";"Abel";"亚\t伯";"アベル";"Abel";"Абель";"Abel";"Abel";"에이벨";"Abel";"««Abel»»";"亞\t伯";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Abel";;
"coop/Bot418";"Abbott";"Abbott";"Abbott";"Abbott";"Abbott";"Abbott";"Abbott";"Abbott";"Abbott";"艾\t伯\t特";"アボット";"Abbott";"Аботт";"Abbott";"Abbott";"애보트";"Abbott";"««Abbott»»";"亞\t伯\t特";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Abbott";;
"coop/Bot419";"Abraham";"Abraham";"Abraham";"Abraham";"Abraham";"Abraham";"Abraham";"Abraham";"Abraham";"亚\t伯\t拉\t罕";"アブラハム";"Abraham";"Абрахам";"Abraham";"Abraham";"에이브레헴";"Abraham";"««Abraham»»";"亞\t伯\t拉\t罕";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Abraham";;
"coop/Bot420";"Ackerley";"Ackerley";"Ackerley";"Ackerley";"Ackerley";"Ackerley";"Ackerley";"Ackerley";"Ackerley";"阿\t克\t利";"アッカリー";"Ackerley";"Акерлей";"Ackerley";"Ackerley";"액컬리";"Ackerley";"««Ackerley»»";"阿\t克\t利";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Ackerley";;
"coop/Bot421";"Aden";"Aden";"Aden";"Aden";"Aden";"Aden";"Aden";"Aden";"Aden";"亚\t丁";"アデン";"Aden";"Аден";"Aden";"Aden";"에이든";"Aden";"««Aden»»";"亞\t丁";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Aden";;
"coop/Bot422";"Addison";"Addison";"Addison";"Addison";"Addison";"Addison";"Addison";"Addison";"Addison";"阿\t狄\t森";"アディソン";"Addison";"Аддісон";"Addison";"Addison";"애디슨";"Addison";"««Addison»»";"阿\t狄\t森";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Addison";;
"coop/Bot423";"Alan";"Alan";"Alan";"Alan";"Alan";"Alan";"Alan";"Alan";"Alan";"艾\t伦";"アラン";"Alan";"Алан";"Alan";"Alan";"앨런";"Alan";"««Alan»»";"艾\t倫";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Alan";;
"coop/Bot424";"Albert";"Albert";"Albert";"Albert";"Albert";"Albert";"Albert";"Albert";"Albert";"艾\t伯\t特";"アルバート";"Albert";"Альберт";"Albert";"Albert";"앨베르트";"Albert";"««Albert»»";"艾\t伯\t特";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Albert";;
"coop/Bot425";"Alfred";"Alfred";"Alfred";"Alfred";"Alfred";"Alfred";"Alfred";"Alfred";"Alfred";"阿\t尔\t弗\t雷\t德";"アルフレッド";"Alfred";"Альфред";"Alfred";"Alfred";"앨프러드";"Alfred";"««Alfred»»";"阿\t爾\t弗\t雷\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Alfred";;
"coop/Bot426";"Alice";"Alice";"Alice";"Alice";"Alicia";"Alice";"Alice";"Alice";"Alice";"爱\t丽\t丝";"アリス";"Alice";"Аліса";"Alice";"Alice";"앨리스";"Alice";"««Alice»»";"愛\t麗\t絲";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Alice";;
"coop/Bot427";"Allister";"Allister";"Allister";"Allister";"Allister";"Allister";"Allister";"Allister";"Allister";"阿\t利\t斯\t特";"アリスター";"Allister";"Алістер";"Allister";"Allister";"앨리스터";"Allister";"««Allister»»";"阿\t利\t斯\t特";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Allister";;
"coop/Bot428";"Archibald";"Archibald";"Archibald";"Archibald";"Archibald";"Archibald";"Archibald";"Archibald";"Archibald";"阿\t奇\t博\t尔\t德";"アーチバルト";"Archibald";"Арчибальд";"Archibald";"Archibald";"아치볼드";"Archibald";"««Archibald»»";"阿\t奇\t博\t爾\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Archibald";;
"coop/Bot429";"Arnold";"Arnold";"Arnold";"Arnold";"Arnold";"Arnold";"Arnold";"Arnold";"Arnold";"阿\t诺\t德";"アーノルド";"Arnold";"Арнольд";"Arnold";"Arnold";"아놀드";"Arnold";"««Arnold»»";"阿\t諾\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Arnold";;
"coop/Bot430";"Arthur";"Arthur";"Arthur";"Arthur";"Arthur";"Arthur";"Arthur";"Arthur";"Arthur";"亚\t瑟";"アーサー";"Arthur";"Артур";"Arthur";"Arthur";"아서";"Arthur";"««Arthur»»";"亞\t瑟";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Arthur";;
"coop/Bot431";"Ashton";"Ashton";"Ashton";"Ashton";"Ashton";"Ashton";"Ashton";"Ashton";"Ashton";"阿\t什\t顿";"アシュトン";"Ashton";"Ештон";"Ashton";"Ashton";"애쉬튼";"Ashton";"««Ashton»»";"阿\t什\t頓";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Ashton";;
"coop/Bot432";"Aubrey";"Aubrey";"Aubrey";"Aubrey";"Aubrey";"Aubrey";"Aubrey";"Aubrey";"Aubrey";"奥\t布\t里";"オーブリー";"Aubrey";"Обрі";"Aubrey";"Aubrey";"오브리";"Aubrey";"««Aubrey»»";"奧\t布\t里";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Aubrey";;
"coop/Bot433";"Austin";"Austin";"Austin";"Austin";"Austin";"Austin";"Austin";"Austin";"Austin";"奥\t斯\t汀";"オースティン";"Austin";"Остін";"Austin";"Austin";"오스틴";"Austin";"««Austin»»";"奧\t斯\t丁";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Austin";;
"coop/Bot434";"Ballard";"Ballard";"Ballard";"Ballard";"Ballard";"Ballard";"Ballard";"Ballard";"Ballard";"巴\t拉\t德";"バラード";"Ballard";"Баллард";"Ballard";"Ballard";"발라드";"Ballard";"««Ballard»»";"巴\t拉\t德";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Ballard";;
"coop/Bot435";"Balthasar";"Balthasar";"Balthasar";"Balthasar";"Balthasar";"Balthasar";"Balthasar";"Balthasar";"Balthasar";"巴\t尔\t萨\t泽";"バルタザール";"Balthasar";"Бальтазар";"Balthasar";"Balthasar";"발타사르";"Balthasar";"««Balthasar»»";"巴\t爾\t薩\t澤";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Balthasar";;
"coop/Bot436";"Barnaby";"Barnaby";"Barnaby";"Barnaby";"Barnaby";"Barnaby";"Barnaby";"Barnaby";"Barnaby";"巴\t纳\t比";"バーナビー";"Barnaby";"Барнабі";"Barnaby";"Barnaby";"바너비";"Barnaby";"««Barnaby»»";"巴\t納\t比";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Barnaby";;
"coop/Bot437";"Baxter";"Baxter";"Baxter";"Baxter";"Baxter";"Baxter";"Baxter";"Baxter";"Baxter";"巴\t克\t斯\t特";"バクスター";"Baxter";"Бакстер";"Baxter";"Baxter";"박스터";"Baxter";"««Baxter»»";"巴\t克\t斯\t特";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Baxter";;
"coop/Bot438";"Bennett";"Bennett";"Bennett";"Bennett";"Bennett";"Bennett";"Bennett";"Bennett";"Bennett";"班\t尼\t特";"ベネット";"Bennett";"Беннетт";"Bennett";"Bennett";"베넷";"Bennett";"««Bennett»»";"班\t尼\t特";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Bennett";;
"coop/Bot439";"Benjamin";"Benjamin";"Benjamin";"Benjamin";"Benjamin";"Benjamin";"Benjamin";"Benjamin";"Benjamin";"本\t杰\t明";"ベンジャミン";"Benjamin";"Бенджамін";"Benjamin";"Benjamin";"벤자민";"Benjamin";"««Benjamin»»";"本\t傑\t明";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Benjamin";;
"coop/Bot440";"Benson";"Benson";"Benson";"Benson";"Benson";"Benson";"Benson";"Benson";"Benson";"本\t森";"ベンソン";"Benson";"Бенсон";"Benson";"Benson";"벤슨";"Benson";"««Benson»»";"本\t森";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Benson";;
"coop/Bot441";"Bradley";"Bradley";"Bradley";"Bradley";"Bradley";"Bradley";"Bradley";"Bradley";"Bradley";"布\t拉\t德\t利";"ブラッドリー";"Bradley";"Бредлі";"Bradley";"Bradley";"브래들리";"Bradley";"««Bradley»»";"布\t蘭\t得\t利";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Bradley";;
"coop/Bot442";"Brandt";"Brandt";"Brandt";"Brandt";"Brandt";"Brandt";"Brandt";"Brandt";"Brandt";"勃\t兰\t特";"ブラント";"Brandt";"Брандт";"Brandt";"Brandt";"브랜트";"Brandt";"««Brandt»»";"勃\t蘭\t特";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Brandt";;
"coop/Bot443";"Brian";"Brian";"Brian";"Brian";"Brian";"Brian";"Brian";"Brian";"Brian";"布\t莱\t恩";"ブライアン";"Brian";"Браян";"Brian";"Brian";"브라이언";"Brian";"««Brian»»";"布\t萊\t恩";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Brian";;
"coop/Bot444";"Bruce";"Bruce";"Bruce";"Bruce";"Bruce";"Bruce";"Bruce";"Bruce";"Bruce";"布\t鲁\t斯";"ブルース";"Bruce";"Брюс";"Bruce";"Bruce";"브루스";"Bruce";"««Bruce»»";"布\t魯\t斯";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Bruce";;
"coop/Bot445";"Cassidy";"Cassidy";"Cassidy";"Cassidy";"Cassidy";"Cassidy";"Cassidy";"Cassidy";"Cassidy";"卡\t西\t迪";"キャシディ";"Cassidy";"Кессіді";"Cassidy";"Cassidy";"캐시디";"Cassidy";"««Cassidy»»";"凱\t西\t迪";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Cassidy";;
"coop/Bot446";"Cecil";"Cecil";"Cecil";"Cecil";"Cecil";"Cecil";"Cecil";"Biggles";"Cecil";"塞\t西\t尔";"セシル";"Cecil";"Кесіл";"Cecil";"Cecil";"세실";"Cecil";"««Cecil»»";"塞\t西\t爾";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Cecil";;
"coop/Bot447";"Chadwick";"Chadwick";"Chadwick";"Chadwick";"Chadwick";"Chadwick";"Chadwick";"Chadwick";"Chadwick";"查\t德\t威\t克";"チャドウィック";"Chadwick";"Чедвік";"Chadwick";"Chadwick";"채드윅";"Chadwick";"««Chadwick»»";"查\t德\t威\t克";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Chadwick";;
"coop/Bot448";"Charles";"Charles";"Charles";"Charles";"Charles";"Charles";"Charles";"Charles";"Charles";"查\t尔\t斯";"チャールズ";"Charles";"Чарльз";"Charles";"Charles";"찰스";"Charles";"««Charles»»";"查\t理\t斯";"««\t〔AI-\t陪\t练\t机\t器\t人〕\t»»";"Charles";;
