"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"hotkeys/ID_GUIDED_BOMBS_LOCK_HELICOPTER";"Lock guided bombs";"Verrouiller les bombes guidées";"Aggancio bombe guidate";"Lenkbomben aufschalten";"Fijar bombas guiadas";"Захват цели для корректируемой бомбы";"Zablokuj bomby kierowane";"Uzamknutí řízených pum";"Güdümlü bombaları kilitle";"制\t导\t炸\t弹\t锁\t定";"誘導爆弾を\tロック";"Travar bombas guiadas";"Захоплення цілі для керованої бомби";"Lock guided bombs";"Irányított bombák cél kijelölése";"유도 폭탄 락온";"Захоп цэлі для кіруемай бомбы";"Lock guided bombs";"導\t引\t炸\t彈 • 鎖\t定";"制\t导\t炸\t弹 • 锁\t定";"Khóa bom dẫn đường";;
"hotkeys/ID_GM_TERRAFORM_TOGGLE";"Entrenching: Enable / Disable";"Retranchement: Activé / Désactivé";"Trinceramento: Attiva/Disattiva";"Eingraben: Aktivieren / Deaktivieren";"Atrincheramiento: Activar / Desactivar";"Окапывание: активация / деактивация";"Okopywanie: włącz / wyłącz";"Zakopání: zapnout / vypnout";"Siper Açma: Etkinleştir / Devre Dışı Bırak";"挖\t掘\t模\t式：\t开\t启\t/\t关\t闭";"掩体の\t掘削：\t有効/無効";"Entrincheiramento: Ativar / Desativar";"Обкопування: Активація / Деактивація";"Entrenching: Enable / Disable";"Beásás: Be / Ki";"도저 내리기 / 올리기";"Акопванне: Актывацыя / Дэактывацыя";"Entrenching: Enable / Disable";"啟\t用\t/\t禁\t用 鏟\t鏟\t挖\t掘\t模\t式";"启\t用\t／\t禁\t用\t战\t壕\t挖\t掘\t模\t式";"Đào hầm: Bật / Tắt";;
"hotkeys/ID_START_SUPPORT_PLANE_SHIP";"Surveillance aircraft: catapult activation / launch";"Avion de reconnaissance: activer la catapulte / lancer";"Aereo da ricognizione: attivazione/lancio catapulta";"Aufklärungsflugzeug: Bordkatapult aktivieren / starten";"Avión de reconocimiento: Activar catapulta / lanzar";"Самолёт-разведчик: активация катапульты / запуск";"Samolot rozpoznawczy: aktywacja katapulty / start";"Průzkumné letadlo: aktivace katapultu / vypuštění";"Gözlem uçağı: sapan etkinleştirme / fırlatma";"侦\t察\t机：\t激\t活\t弹\t射\t器\t/\t发\t射";"偵察機：\t射出機の\t起動 / 発艦";"Avião de reconhecimento: ativar catapulta / lançar";"Літак спостереження: активація катапульти / запуск";"Surveillance aircraft: catapult activation / launch";"Felderítő repülőgép: Katapult aktiválása/indítása";"정찰기 발진용 캐터펄트 작동 / 발진";"Самалёт-разведчык: актывацыя катапульты / запуск";"Surveillance aircraft: catapult activation / launch";"偵\t察\t機：\t啟\t動\t彈\t射\t器\t／\t發\t射";"侦\t察\t机：\t激\t活\t弹\t射\t器\t／\t发\t射";"Máy bay trinh sát: kích hoạt / phóng";;
"hotkeys/ID_CANCEL_SUPPORT_PLANE_FUSE";"Surveillance aircraft: catapult deactivation";"Avion de reconnaissance: désactiver la catapulte";"Ricognittore: disattivazione catapulta";"Aufklärungsflugzeug: Bordkatapult deaktivieren";"Avión de reconocimiento: desactivación de la catapulta";"Самолёт-разведчик: деактивация катапульты / запуск";"Samolot rozpoznawczy: dezaktywacja katapulty";"Průzkumné letadlo: deaktivace katapultu";"Gözlem uçağı: sapanı kapat";"侦\t察\t机：\t停\t止\t激\t活\t弹\t射\t器";"偵察機：\t射出機の\t停止";"Aeronaves de reconhecimento: desativação da catapulta";"Літак спостереження: дезактивація катапульти";"Surveillance aircraft: catapult deactivation";"Felderítő repülőgép: Katapult leállítása";"정찰기: 캐터펄트 비활성화";"Самалёт-разведчык: дэактывацыя катапульты / запуск";"Surveillance aircraft: catapult deactivation";"偵\t察\t機：\t取\t消\t啟\t動\t彈\t射\t器";"Surveillance aircraft: catapult deactivation";"Máy bay trinh sát: vô hiệu hóa cần cẩu phóng";;
"hotkeys/ID_PLANE_KILLSTREAK_WHEEL_MENU";"Event selection menu";"Menu de sélection d'événement";"Menu selezione evento";"Ereignis-Auswahlmenü";"Menú de selección de evento";"Меню выбора события";"Menu wyboru wydarzeń";"Nabídka výběru eventu";"Etkinlik seçme menüsü";"激\t活\t特\t殊\t事\t件\t选\t单";"イベント\t選択\tメニュー";"Menu de seleção de evento";"Меню вибору події";"Event selection menu";"Eseményválasztó menü";"이벤트 선택 메뉴";"Меню выбару падзеі";"Event selection menu";"活\t動\t選\t擇\t選\t單";"激\t活\t特\t殊\t事\t件\t选\t单";"Menu chọn sự kiện";;
"hotkeys/ID_AIR_BRAKE_HELICOPTER";"Toggle Airbrake";"Rentrer/sortir les aérofreins";"Att. aerofreno";"Bremsklappen ein-/ausfahren";"Activar Freno de Aire";"Воздушный тормоз";"Wysuń / Schowaj hamulec aerodynamiczny";"Aktivovat aerodynamickou brzdu";"Hava frenini aç/kapa";"收\t放\t减\t速\t板";"エアーブレーキの\tオン・オフ";"Alternar freio/travão aerodinâmico";"Повітряні гальма (увімк./вимк.)";"Toggle Airbrake";"Zuhanófék be/ki";"에어브레이크 펼침/접음";"Паветраны тормаз";"Toggle Airbrake";"收\t放\t減\t速\t板";"Toggle Airbrake";"Bật/tắt phanh gió";;
"hotkeys/ID_REPLAY_BACKWARD";"Backward";"Rembobiner";"Riavvolgi";"Zurückspulen";"Atrás";"Назад";"Do tyłu";"Zpět";"Geri";"倒\t退";"巻き\t戻し";"Retroceder";"Назад";"Backward";"Hátra";"되감기";"Назад";"Backward";"倒\t退";"Backward";"Lùi";;
"hotkeys/ID_REPLAY_FORWARD";"Forward";"Avancer";"Avanti";"Vorspulen";"Adelante";"Вперёд";"Do przodu";"Vpřed";"İleri";"前\t进";"早送り";"Avançar";"Вперед";"Forward";"Előre";"건너뛰기";"Наперад";"Forward";"前\t進";"Forward";"Tiến";;
"hotkeys/ID_JETTISON_SECONDARY_HELICOPTER";"Jettison secondary weapon";"Largage d'urgence de l'armement secondaire";"Sgancio armi secondarie";"Sekundärbewaffnung abwerfen";"Desechar arma secundaria";"Аварийный сброс выбранного вооружения";"Zrzuć uzbrojenie dodatkowe";"Odhodit sekundární výzbroj";"İkincil silahları at";"抛\t弃\t副\t武\t器";"副武装の\t投棄（ヘリコプター）";"Alijar armamento secundário";"Аварійне скидання обраного озброєння";"Jettison secondary weapon";"Másodlagos fegyver lecsatolása";"보조 무장 버리기";"Аварыйны скід абранага ўзбраення";"Jettison secondary weapon";"拋\t棄\t副\t武\t器";"Jettison secondary weapon";"Vứt bỏ vũ khí phụ";;
"hotkeys/ID_JETTISON_SECONDARY";"Jettison secondary weapon";"Largage d'urgence armement secondaire";"Sgancio armi secondarie";"Sekundärbewaffnung abwerfen";"Desechar arma secundaria";"Аварийный сброс выбранного вооружения";"Zrzuć uzbrojenie dodatkowe";"Odhodit sekundární výzbroj";"İkincil silahları at";"抛\t弃\t副\t武\t器";"副武装の\t投棄";"Alijar armamento secundário";"Аварійне скидання обраного озброєння";"Jettison secondary weapon";"Másodlagos fegyver lecsatolása";"보조 무장 버리기";"Аварыйны скід абранага ўзбраення";"Jettison secondary weapon";"拋\t棄\t副\t武\t器";"Jettison secondary weapon";"Vứt bỏ vũ khí phụ";;
"hotkeys/ID_START_SUPPORT_PLANE";"UAV Launch";"Lancement du drone";"Lancio UAV";"Unbemanntes Luftfahrzeug starten";"Lanzar UAV";"Запуск БПЛА";"Wystrzel UAV";"Vypuštění UAV";"İHA Fırlatma";"发\t射\t无\t人\t机";"UAV（無人航空機）\t発進";"Lançar drone";"Запуск БПЛА";"UAV Launch";"UAV kilövése";"UAV 출격";"Запуск БПЛА";"UAV Launch";"發\t射\t無\t人\t機";"UAV Launch";"Phóng UAV";;
"hotkeys/ID_SUPPORT_PLANE_ORBITING";"Flying in orbit";"Voler en orbite";"Vola orbitando";"Gefechtsfeld umkreisen";"Volar en órbita";"Полёт по кругу";"Krążenie";"Let na oběžné dráze";"Yörünge modunda uçuş";"盘\t旋";"軌道上で\t飛行";"Voando em órbita";"Політ по колу";"Flying in orbit";"Körözés";"궤도 비행";"Рэжым палёту па колу";"Flying in orbit";"盤\t旋";"Flying in orbit";"Bay theo quỹ đạo";;
"hotkeys/ID_SUPPORT_PLANE_ORBITING_SHIP";"Flying in orbit";"Vol en orbite";"Vola orbitando";"Gefechtsfeld umkreisen";"Volando en órbita";"Полёт по кругу";"Krążenie";"Let na oběžné dráze";"Yörünge modunda uçuş";"盘\t旋";"軌道上を\t飛行する";"Voando em órbita";"Політ по колу";"Flying in orbit";"Körözés";"궤도 비행";"Рэжым палёту па колу";"Flying in orbit";"盤\t旋";"Flying in orbit";"Bay theo quỹ đạo";;
"TXT_CONTROL_MODE_ORBITING";"Flying in orbit mode";"Mode de vol en orbite";"Vola in modalità orbitale";"Gefechtsfeld umkreisen";"Volar en modo órbita";"Режим полёта по кругу";"Wykonywanie okrążeń";"Režim letu na oběžné dráze";"Yörünge modunda uçuş";"盘\t旋\t模\t式";"軌道\tモードで\t飛行";"Voando em modo de órbita";"Режим польоту по колу";"Flying in orbit mode";"Körözés mód";"궤도 비행 모드";"Рэжым палёту па колу";"Flying in orbit mode";"盤\t旋\t模\t式";"Flying in orbit mode";"Bay theo chế quỹ đạo";;
"hotkeys/ID_START_UGV";"UGV deploy";"Déployer un drone terrestre";"Dispiega UGV";"Einsatz eines unbemannten Landfahrzeuges";"Desplegar UGV";"Запуск БНТС";"Użycie pojazdu bezzałogowego";"Vypuštění UGV";"İKA görevlendir";"部\t署\t无\t人\t地\t面\t载\t具";"UGV（無人地上車両）\tの\t配置";"Mobilizar UGV";"Запуск БНТЗ";"UGV deploy";"UGV telepítése";"UGV 배치";"Запуск БНТС";"UGV deploy";"部\t署\t地\t面\t無\t人\t機";"UGV deploy";"Triển khai UGV";;
"hotkeys/ID_MINE_DETONATION";"Mine detonation";"Détonation de la mine";"Detonazione Mina";"Minenexplosion";"Detonación de mina";"Детонация мины";"Eksplozja miny";"Detonace miny";"Mayın tetikleme";"起\t爆";"地雷起爆";"Detonação de mina";"Детонація міни";"Mine detonation";"Aknarobbantás";"지뢰 기폭";"Дэтанацыя міны";"Mine detonation";"起\t爆";"Mine detonation";"Kích nổ mìn";;
"hotkeys/ID_UNLIMITED_CONTROL";"Select the mission vehicle to control";"Sélectionner le véhicule de la mission à contrôler";"Scegli il mezzo per la missione da comandare";"Auswahl des zu steuernden Missionsfahrzeug";"Selecciona el vehículo de misión a controlar";"Выбор техники в миссии для управления";"Wybierz pojazd misji do kontrolowania";"Vyber typ stroje k ovládání";"Konrol edilecek görev aracı seç";"选\t择\t出\t击\t任\t务\t载\t具";"ミッションで\t操作する\t兵器を\t選択する";"Selecione o veículo da missão para controlar";"Вибір техніки в місії для керування";"Select the mission vehicle to control";"Az irányított küldetésjármű kiválasztása";"조종할 장비 선택";"Выбар тэхнікі ў місіі для кіравання";"Select the mission vehicle to control";"選\t擇\t出\t擊\t任\t務\t載\t具";"Select the mission vehicle to control";"Chọn phương tiện nhiệm vụ để kiểm soát";;
"hotkeys/ID_TOGGLE_CONSTRUCTION_MODE";"Building of objects";"Construction d'objets";"Costruzione degli oggetti";"Building of objects";"Construcción de objetos";"Постройка объектов";"Budowanie obiektów";"Stavění objektů";"Nesne inşası";"切\t换\t建\t造\t模\t式";"オブジェクトの\t建設";"Building of objects";"Побудова об'єктів";"Building of objects";"Building of objects";"오브젝트 구축";"Постройка объектов";"Building of objects";"Building of objects";"Building of objects";"Chế độ xây dựng ";;
"hotkeys/ID_SUBMARINE_TOGGLE_PERISCOPE";"Up/down periscope";"Périscope déployé/rétracté";"Periscopio Su/Giù";"Periskop hoch/runter";"Subir/bajar periscopio";"Поднять/опустить перископ";"Peryskop w górę/w dół";"Periskop nahoru/dolů";"Periskop yukarı/aşağı";"升\t降\t潜\t望\t镜";"潜望鏡の\t上昇/下降";"Periscópio para cima/baixo";"Вгору/вниз перископ";"Up/down periscope";"Up/down periscope";"잠망경 올리기/내리기";"Поднять/опустить перископ";"Up/down periscope";"升\t降\t潛\t望\t鏡";"Up/down periscope";"Kính tiềm vọng lên/xuống";;
"CONTROLS_LANG_KEEP_IT_ALWAYS_FIRST";;;;;;;;;;;;;;;;;;;;;;"";
"hotkeys/ID_HUMAN_MOVE_HEADER";"Movement";"Mouvement";"Movimento";"Bewegung";"Movimiento";"Движение";"Ruch";"Pohyb";"Hareket";"移\t动\t控\t制";"移動";"Movimento";"Рух";"Movement";"Mozgás";"이동";"Рух";"Movement";"移\t動\t控\t制";"Movement";"Di chuyển";;
"hotkeys/ID_HUMAN_CONTROL_HEADER";"Infantryman";"Soldat d'infanterie";"Fante";"Infanterist";"Soldado de Infantería";"Пехотинец";"Żołnierz piechoty";"Pěchota";"Piyade";"步\t兵\t装\t甲";"歩兵";"Soldado de Infantaria";"Піхотинець";"Infantryman";"Gyalogság";"보병";"Пехацінец";"Infantryman";"步\t兵";"Infantryman";"Lính bộ binh";;
"controls/human_walk";"Move axis";"Axe de déplacement";"Assi di movimento";"Bewegungsachse";"Eje de movimiento";"Ось движения";"Oś ruchu";"Osa pohybu";"Hareket ekseni";"前\t后\t移\t动\t轴";"移動軸";"Eixo de movimento";"Вісь руху";"Move axis";"Mozgás tengely";"이동 축";"Вось руху";"Move axis";"移\t動\t軸";"Move axis";"Trục di chuyển";;
"controls/human_strafe";"Strafe axis";"Axe de mouvement transversal";"Asse strafe";"Achse für Seitwärtsbewegung";"eje transversal";"Ось движения в сторону";"Oś boczna";"Osa pohybu do stran";"Tarama ekseni";"横\t移\t轴";"攻撃軸";"Eixo de ataque";"Вісь руху в бік";"Strafe axis";"Oldalazás tengely";"스트레이프(좌우) 축";"Вось руху ў бок";"Strafe axis";"橫\t移\t軸";"Strafe axis";"Trục strafe";;
"controls/workshop";"WT Live: controls";"WT Live: contrôles";"WT Live: controlli";"WT Live: Steuerung";"WT Live: controles";"WT Live: управление";"WT Live: sterowanie";"WT Live: ovládání";"WT Live: kontroller";"前\t往 Live 寻\t找\t操\t控\t方\t案";"WT Live：\t操作";"WT Live: controles";"WT Live: елементи керування";"WT Live: controls";"WT Live: controls";"WT Live: 조작";"WT Live: управление";"WT Live: controls";"前\t往 Live 尋\t找\t操\t控\t方\t案";"WT Live: controls";"WT Live: điều khiển";;
"hotkeys/ID_HUMAN_JUMP";"Jump";"Sauter";"Salta";"Springen";"Saltar";"Прыжок";"Skok";"Skok";"Zıpla";"跳\t跃";"ジャンプ";"Saltar";"Стрибок";"Jump";"Ugrás";"점프";"Скачок";"Jump";"跳\t躍";"Jump";"Nhảy";;
"hotkeys/ID_HUMAN_SPRINT";"Fast run";"Course rapide";"Scatto";"Sprinten";"Carrera rápida";"Ускоренный бег";"Szybki bieg";"Rychlý běh";"Hızlı koşu";"冲\t刺";"ダッシュ";"Corrida rápida";"Прискорений біг";"Fast run";"Sprintelés";"전력 질주";"Паскораны бег";"Fast run";"衝\t刺";"Fast run";"Chạy nhanh";;
"hotkeys/ID_HUMAN_FIRE_HEADER";"Weaponry";"Armement";"Armamento";"Bewaffnung";"Armamento";"Вооружение";"Uzbrojenie";"Výzbroj";"Silahlar";"武\t器\t控\t制";"武装";"Armamento";"Озброєння";"Weaponry";"Fegyverzet";"무장";"Узбраенне";"Weaponry";"武\t器\t控\t制";"Weaponry";"Vũ khí";;
"hotkeys/ID_FIRE_HUMAN";"Fire from the main calibre gun";"Faire feu avec le canon principal";"Fuoco dai calibri principali";"Primärwaffe abfeuern";"Disparar cañón principal";"Стрельба из основного орудия";"Strzał z uzbrojenia głównego";"Střelba z hlavní zbraně";"Ana kalibre silahları ateşle";"主\t武\t器\t开\t火";"主口径砲の\t発射";"Disparar com a arma de calibre principal";"Вогонь з основної зброї";"Fire from the main calibre gun";"Tüzelés az elsődleges fegyverrel";"주 무장 발사";"Стральба з асноўнай гарматы";"Fire from the main calibre gun";"主\t武\t器\t開\t火";"Fire from the main calibre gun";"Khai hỏa từ nòng súng chính";;
"hotkeys/ID_FIRE_HUMAN_SECONDARY_GUN";"Fire from secondary guns";"Faire feu avec les armes secondaires";"Fuoco dai calibri secondari";"Sekundärwaffe abfeuern";"Disparar cañones secundarios";"Стрельба из дополнительных орудий";"Strzał z dział dodatkowych";"Střelba z vedlejších zbraní";"İkincil silahları ateşle";"副\t武\t器\t开\t火";"副砲の\t発射";"Disparar com as armas secundárias";"Вогонь з додаткових гармат";"Fire from secondary guns";"Tüzelés másodlagos fegyverzettel";"보조 무장 발사";"Стральба з дадатковых гармат";"Fire from secondary guns";"副\t武\t器\t開\t火";"Fire from secondary guns";"Khai hỏa từ súng phụ";;
"hotkeys/ID_FIRE_HUMAN_MACHINE_GUN";"Fire from the underbarrel grenade launcher";"Faire feu avec le lance-grenades amovible";"Fuoco dal lanciagranate";"Feuern aus dem Unterlauf-Granatwerfer";"Disparar desde el lanzagranadas inferiorDisparar desde el lanzagranadas montado";"Стрельба из подствольного гранатомёта";"Strzał z granatnika podwieszanego";"Střelba z podhlavňového granátometu";"Namlu altı bombaatarı ateşle";"下\t挂\t榴\t弹\t发\t射\t器\t开\t火";"アンダーバレル\t式擲弾発射器の\t発射";"Disparar com o lançador de granadas acoplado";"Вогонь з підствольного гранатомета";"Fire from the underbarrel grenade launcher";"Tüzelés a cső alá szerelt gránátvetővel";"총열 하부 유탄발사기 발사";"Стральба з падствольнага гранатамёта";"Fire from the underbarrel grenade launcher";"下\t掛\t榴\t彈\t發\t射\t器\t開\t火";"Fire from the underbarrel grenade launcher";"Khai hỏa súng phóng lựu";;
"hotkeys/ID_FIRE_HUMAN_SPECIAL_GUN";"Fire from special guns";"Faire feu avec les armes spéciales";"Fuoco con armi speciali";"Spezielle Bewaffnung abfeuern";"Disparar cañones especiales";"Огонь из специального оружия";"Strzał z uzbrojenia specjalnego";"Střelba ze speciálních zbraní";"Özel silahları ateşle";"特\t殊\t武\t器\t开\t火";"特別な\t砲の\t発射";"Disparar com armas especiais";"Вогонь зі спеціальної зброї";"Fire from special guns";"Tüzelés a különleges fegyverekkel";"특수 무장 발사";"Стральба са спецыяльнага ўзбраення";"Fire from special guns";"特\t殊\t武\t器\t開\t火";"Fire from special guns";"Khai hỏa từ súng đặc biệt";;
"hotkeys/ID_SELECT_HUMAN_GUN_RESET";"Reset weapon selection";"Réinitialisation des armes sélectionnées";"Reset selezione arma";"Waffenauswahl aufheben";"Restablecer selección de arma";"Сбросить выбор орудия";"Zresetuj wybór uzbrojenia";"Resetovat výběr zbraní";"Silah seçimini sıfırla";"重\t置\t武\t器\t选\t择";"武器選択の\tリセット";"Redefinir seleção de armas";"Скинути вибір зброї";"Reset weapon selection";"Fegyverkiválasztás visszaállítása";"무장 선택 초기화";"Скасаваць выбар узбраення";"Reset weapon selection";"重\t置\t武\t器\t選\t擇";"Reset weapon selection";"Thiết lập lại lựa chọn vũ khí";;
"hotkeys/ID_SELECT_HUMAN_GUN_MACHINEGUN";"Select the machine gun";"Sélectionner la mitrailleuse";"Seleziona mitragliatrice";"Das Maschinengewehr auswählen";"Selecciona la ametralladora";"Выбрать пулемёт";"Wybierz karabin maszynowy";"Vybrat kulomet";"Makineli tüfeği seç";"选\t择\t机\t枪";"機関銃の\t選択";"Selecionar metralhadora";"Вибрати кулемет";"Select the machine gun";"Géppuska kiválasztása";"기관총 선택";"Выбраць кулямёт";"Select the machine gun";"選\t擇\t機\t槍";"Select the machine gun";"Chọn súng máy";;
"hotkeys/ID_SELECT_HUMAN_GUN_PRIMARY";"Select the primary weapon";"Sélection de l'arme principale";"Seleziona arma principale";"Die Primärbewaffnung auswählen";"Selecciona el arma principal";"Выбрать основное орудие";"Wybierz uzbrojenie główne";"Vybrat hlavní zbraň";"Ana silahı seç";"选\t择\t主\t武\t器";"主武装の\t選択";"Selecionar a arma principal";"Вибрати основну зброю";"Select the primary weapon";"Elsődleges fegyver kiválasztása";"주 무장 선택";"Выбраць асноўнае ўзбраенне";"Select the primary weapon";"選\t擇\t主\t武\t器";"Select the primary weapon";"Chọn vũ khí chính";;
"hotkeys/ID_SELECT_HUMAN_GUN_SECONDARY";"Select the secondary weapon";"Sélection des armes secondaires";"Seleziona arma secondaria";"Die Sekundärbewaffnung auswählen";"Selecciona el arma secundaria";"Выбрать дополнительное орудие";"Wybierz uzbrojenie dodatkowe";"Vybrat vedlejší zbraň";"İkincil silahı seç";"选\t择\t副\t武\t器";"副武装の\t選択";"Selecionar a arma secundária";"Вибрати додаткову зброю";"Select the secondary weapon";"Másodlagos fegyver kiválasztása";"보조 무장 선택";"Выбраць дадатковае ўзбраенне";"Select the secondary weapon";"選\t擇\t副\t武\t器";"Select the secondary weapon";"Chọn vũ khí phụ";;
"hotkeys/ID_HUMAN_SMOKE_GRENADE";"Smoke grenades";"Grenades fumigènes";"Granate fumogene";"Rauchgranaten";"Granadas de humo";"Дымовые гранаты";"Granaty dymne";"Kouřové granáty";"Sis bombaları";"发\t射\t烟\t雾\t弹";"発煙弾発射機";"Granadas de fumaça";"Димові гранати";"Smoke grenades";"Füstgránátok";"연막탄";"Дымавыя гранаты";"Smoke grenades";"發\t射\t煙\t霧\t彈";"Smoke grenades";"Lựu đạn khói";;
"hotkeys/ID_WEAPON_LOCK_HUMAN";"Weapon lock";"Verrouiller la cible";"Aggancio bersaglio";"Schalte das Ziel auf";"Fijar arma";"Захват для ГСН";"Zablokuj cel";"Zamknutí zbraní";"Silah kilitleme";"武\t器\t锁\t定";"武器\tロック";"Bloquear no alvo";"Захоплення для ГСН";"Weapon lock";"Cél rögzítése";"무장 락온";"Захоп для ГСН";"Weapon lock";"武\t器\t鎖\t定";"Weapon lock";"Khóa mục tiêu";;
"hotkeys/ID_SENSOR_SWITCH_HUMAN";"Switch Radar/IRST search on/off";"Activer/désactiver le balayage Radar/IRST";"Ricerca Radar/IRST on/off";"Radar-/Infrarotzielsystemsuche ein-/ausschalten";"Activar/desactivar búsqueda de radar/IRST";"Включение/выключение поиска РЛС/ОЛС";"Włącz/wyłącz tryb przeszukiwana radaru/IRST";"Radar/IRST vyhledávání zap/vyp";"Radar / IRST aramasını aç / kapa";"雷\t达\t／\t红\t外\t搜\t索\t跟\t踪\t系\t统 • 开\t关\t搜\t索 ";"レーダー / 赤外線捜索追尾\tシステムの\t偵察を\tオン / オフ";"Ativar/desativar busca de Radar/IRST";"Ввімкнення/вимкнення пошуку РЛС/ОЛС";"Switch Radar/IRST search on/off";"Radar/IRST keresés ki/bekapcsolása";"레이더/IRST 탐색 켜기/끄기";"Уключэнне/выключэнне пошуку РЛС/ОЛС";"Switch Radar/IRST search on/off";"雷\t達\t／\tIRST • 開\t關\t搜\t索";"Switch Radar/IRST search on/off";"Chuyển sang bật/tắt Radar/IRST";;
"hotkeys/ID_SENSOR_TARGET_SWITCH_HUMAN";"Select the Radar/IRST target to lock";"Sélection de la cible Radar/IRST à verrouiller ";"Scegli il bersaglio del Radar/IRST da agganciare";"Ziel für die Radar-/Infrarotzielsystemerfassung auswählen";"Seleccionar el objetivo de radar/IRST para fijar";"Выбор цели РЛС/ОЛС для захвата";"Wybierz cel do namierzenia przez radar/IRST";"Vybrat radar/IRST cíl pro uzamčení";"Kitlenmek için Radar / IRST hedefi seç";"雷\t达\t／\t红\t外\t搜\t索\t跟\t踪\t系\t统 • 选\t择\t锁\t定\t对\t象";"レーダー / 赤外線捜索追尾\tシステムを\t選択して\t目標を\tロックオン";"Selecionar alvo para o Radar/IRST bloquear";"Вибір цілі РЛС/ОЛС для захоплення";"Select the Radar/IRST target to lock";"Radar/IRST célpont kiválasztása beméréshez";"레이더/IRST 추적 목표 선택";"Выбар цэлі РЛС/ОЛС для захопу";"Select the Radar/IRST target to lock";"雷\t達\t／\tIRST • 選\t擇\t鎖\t定\t目\t標";"Select the Radar/IRST target to lock";"Chọn mục tiêu Radar/IRST để khóa";;
"hotkeys/ID_SENSOR_TARGET_LOCK_HUMAN";"Lock the Radar/IRST on the target";"Verrouiller le Radar/IRST sur la cible";"Aggancia il bersaglio al Radar/IRST";"Das Ziel für das Radar/Infrarotzielsystem aufschalten";"Fijar el Radar/IRST en el objetivo";"Захват цели РЛС/ОЛС";"Namierz cel za pomocą radaru/IRST";"Uzamknout radar/IRST na cíl";"Radar/IRST ile hedefe kilitlen";"雷\t达\t／\t红\t外\t搜\t索\t跟\t踪\t系\t统 • 锁\t定\t目\t标";"レーダー / 赤外線捜索追尾\tシステムの\t目標を\tロックオン";"Travar Radar/IRST no alvo";"Захоплення цілі РЛС/ОЛС";"Lock the Radar/IRST on the target";"Célpont bemérése Radar/IRST által";"레이더/IRST 목표 추적";"Захоп цэлі РЛС/ОЛС";"Lock the Radar/IRST on the target";"雷\t達\t／\tIRST • 鎖\t定\t目\t標";"Lock the Radar/IRST on the target";"Khóa mục tiêu với Radar/IRST";;
"hotkeys/ID_HUMAN_NIGHT_VISION";"Night vision mode";"Mode Vision nocturne";"Modalità visore notturno";"Nachtsichtmodus";"Modo de visión nocturna";"Режим ночного видения";"Tryb noktowizji";"Režim nočního vidění";"Gece görüşü modu";"夜\t视\t模\t式";"NV（暗視）\tモード";"Modo de Visão Noturna";"Режим нічного бачення";"Night vision mode";"Éjjellátó mód";"야간 투시 모드";"Рэжым начнога бачання";"Night vision mode";"夜\t視\t模\t式";"Night vision mode";"Chế độ nhìn đêm";;
"hotkeys/ID_HUMAN_THERMAL_WHITE_IS_HOT";"Changing the color scheme of the thermal sight";"Changer le schéma de couleur du viseur thermique";"Cambio schema colore mirino termico";"Farbe der Thermalsicht ändern";"Cambiando combinación de colores de visión térmica";"Смена цветовой схемы тепловизора";"Zmiana koloru termowizji";"Změna barevného schématu termovize";"Termal nişangah renk şemasını değiştirme";"改\t变\t热\t成\t像\t显\t示\t颜\t色";"熱線映像照準器の\t表示色変更";"Inverter esquema de cores da visão térmica";"Зміна колірної схеми тепловізора";"Changing the color scheme of the thermal sight";"Hőkamera színösszeállításának változtatása";"열상 색상 반전 설정";"Змена каляровай схемы цеплавізара";"Changing the color scheme of the thermal sight";"改\t變\t熱\t成\t像\t配\t色";"Changing the color scheme of the thermal sight";"Thay đổi sơ đồ màu của thiết bị quan sát nhiệt";;
"hotkeys/ID_HUMAN_TOGGLE_RANGEFINDER";"Rangefinder";"Télémètre";"Telemetro";"Entfernungsmesser";"Telémetro";"Дальномер";"Dalmierz";"Dálkoměr";"Mesafe bulucu";"测\t距\t仪";"測距儀";"Telêmetro";"Далекомір";"Rangefinder";"Távolságmérő";"거리 측정기";"Дальнамер";"Rangefinder";"測\t距\t儀";"Rangefinder";"Thiết bị đo khoảng cách";;
"hotkeys/ID_HUMAN_VIEW_HEADER";"Camera control";"Contrôle caméra";"Controllo telecamera";"Sichtsteuerung";"Control de cámara";"Управление камерой";"Sterowanie kamerą";"Ovládání pohledu";"Kamera kontrolü";"视\t角\t控\t制";"カメラコントロール";"Controle da câmera";"Керування камерою";"Camera control";"Kameravezérlés";"시야 조정";"Кіраванне камерай";"Camera control";"視\t角\t控\t制";"Camera control";"Điều khiển camera";;
