"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Vietnamese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Comments>";"<max_chars>"
"t1_Destroy_100_enemies";"Destroy 100 enemies or force the opponents out of the capture zone";"Détruisez 100 ennemis ou empêchez vos adversaires d'être d'occuper la zone de capture";"Distruggi 100 nemici o respingili dalla zona di cattura";"Zerstöre 100 Gegner oder vertreibe die Gegner aus dem Zielgebiet";"Destruye a 100 enemigos o la fuerza del oponente fuera de la zona de captura";"Уничтожьте 100 противников или выбейте противников из зоны захвата";"Zniszcz 100 wrogów lub przegoń wroga ze strefy przejęcia";"Zničte 100 nepřátel nebo vytlačte nepřátele z obsazovací oblasti";"100 düşmanı imha et veya rakipleri ele geçirme alanından uzak tut";"摧\t毁\t 100 \t台\t敌\t方\t载\t具\t或\t将\t敌\t方\t完\t全\t驱\t逐\t出\t战\t区\t。";"敵を\t100機撃墜するか\t町を\t占領せよ";"Destrói 100 inimigos ou força os adversários para fora da zona de captura";"Destroy 100 enemies or force the opponents out of the capture zone";"Знищте 100 противників або вибийте противників із зони захоплення";"Uništi 100 neprijatelja ili izbaci protivnika iz zone za zauzimanje";"Semmisíts meg 100 ellenséges járművet vagy szorítsd ki az ellenséget a foglalási zónából";"100대의 적을 파괴하거나 마을을 점령하라";"Знішчыце 100 супраціўнікаў або выбіце супраціўнікаў з зоны захопу";"Distrugeți 100 de inamici sau forțați adversarii să iasă din zona de capturare";"摧毀 100 台敵方載具或將敵方完全驅逐出戰區。";"摧\t毁\t 100 \t台\t敌\t方\t载\t具\t或\t将\t敌\t方\t完\t全\t驱\t逐\t出\t战\t区\t。";;
"t2_Destroy_100_enemies";"Destroy 100 enemies or force the opponents out of the capture zone";"Détruisez 100 ennemis ou empêchez vos adversaires d'être d'occuper la zone de capture";"Distruggi 100 nemici o respingili dalla zona di cattura";"Zerstöre 100 Gegner oder vertreibe die Gegner aus dem Zielgebiet";"Destruye a 100 enemigos o la fuerza del oponente fuera de la zona de captura";"Уничтожьте 100 противников или выбейте противников из зоны захвата";"Zniszcz 100 wrogów lub przegoń wroga ze strefy przejęcia";"Zničte 100 nepřátel nebo vytlačte nepřátele z obsazovací oblasti";"100 düşmanı imha et veya rakipleri ele geçirme alanından uzak tut";"摧\t毁\t 100 \t台\t敌\t方\t载\t具\t或\t将\t敌\t方\t完\t全\t驱\t逐\t出\t战\t区\t。";"敵を\t100機撃墜するか\t町を\t占領せよ";"Destrói 100 inimigos ou força os adversários para fora da zona de captura";"Destroy 100 enemies or force the opponents out of the capture zone";"Знищте 100 противників або вибийте противників із зони захоплення";"Uništi 100 neprijatelja ili izbaci protivnika iz zone za zauzimanje";"Semmisíts meg 100 ellenséges járművet vagy szorítsd ki az ellenséget a foglalási zónából";"100대의 적을 파괴하거나 마을을 점령하라";"Знішчыце 100 супраціўнікаў або выбіце супраціўнікаў з зоны захопу";"Distrugeți 100 de inamici sau forțați adversarii să iasă din zona de capturare";"摧毀 100 台敵方載具或將敵方完全驅逐出戰區。";"摧\t毁\t 100 \t台\t敌\t方\t载\t具\t或\t将\t敌\t方\t完\t全\t驱\t逐\t出\t战\t区\t。";;
"t1_Destroy_50_enemies";"Destroy 50 enemies or force the opponents out of the capture zone";"Détruisez 50 ennemis ou forcez les adversaires à sortir de la zone de capture";"Distruggi 50 nemici o respingili dalla zona di cattura";"Zerstöre 50 Gegner oder vertreibe die Gegner aus dem Zielgebiet";"Destruye a 50 enemigos o fuerza al oponente fuera de la zona de captura";"Уничтожьте 50 противников или выбейте противников из зоны захвата";"Zniszcz 50 wrogów lub przegoń wroga ze strefy przejęcia";"Zničte 50 nepřátel nebo vytlačte nepřátele z obsazovací oblasti";"50 düşmanı imha et veya rakipleri ele geçirme alanının dışında tut";"摧\t毁\t 50 \t台\t敌\t方\t载\t具\t或\t将\t敌\t方\t完\t全\t驱\t逐\t出\t战\t区\t。";"50台の\t敵を\t撃破するか、\t相手を\tゾーン\t外に\t追い\t出せ";"Destrói 50 inimigos ou força os adversários para fora da zona de captura";"Destroy 50 enemies or force the opponents out of the capture zone";"Знищте 50 противників або вибийте противників із зони захоплення";"Destroy 50 enemies or force the opponents out of the capture zone";"Semmisíts meg 50 ellenséges járművet vagy szorítsd ki az ellenséget a foglalási zónából";"50대의 적 장비를 파괴하거나 적을 점령 지역 밖으로 몰아내라";"Знішчыце 50 супраціўнікаў або выбіце супраціўнікаў з зоны захопу";"Distrugeți 50 de inamici sau forțați adversarii să iasă din zona de capturare";"摧毀 50 台敵方載具或將敵方完全驅逐出戰區。";"摧\t毁\t 50 \t台\t敌\t方\t载\t具\t或\t将\t敌\t方\t完\t全\t驱\t逐\t出\t战\t区\t。";;
"t2_Destroy_50_enemies";"Destroy 50 enemies or force the opponents out of the capture zone";"Détruisez 50 ennemis ou forcez les adversaires à sortir de la zone de capture";"Distruggi 50 nemici o respingili dalla zona di cattura";"Zerstöre 50 Gegner oder vertreibe die Gegner aus dem Zielgebiet";"Destruye a 50 enemigos o fuerza al oponente fuera de la zona de captura";"Уничтожьте 50 противников или выбейте противников из зоны захвата";"Zniszcz 50 wrogów lub przegoń wroga ze strefy przejęcia";"Zničte 50 nepřátel nebo vytlačte nepřátele z obsazovací oblasti";"50 düşmanı imha et veya rakipleri ele geçirme alanının dışında tut";"摧\t毁\t 50 \t台\t敌\t方\t载\t具\t或\t将\t敌\t方\t完\t全\t驱\t逐\t出\t战\t区\t。";"50台の\t敵を\t撃破するか、\t相手を\tゾーン\t外に\t追い\t出せ";"Destrói 50 inimigos ou força os adversários para fora da zona de captura";"Destroy 50 enemies or force the opponents out of the capture zone";"Знищіть 50 противників або вибийте противників із зони захоплення";"Destroy 50 enemies or force the opponents out of the capture zone";"Semmisíts meg 50 ellenséges járművet vagy szorítsd ki az ellenséget a foglalási zónából";"50대의 적 장비를 파괴하거나 적을 점령 지역 밖으로 몰아내라";"Знішчыце 50 супраціўнікаў або выбіце супраціўнікаў з зоны захопу";"Distrugeți 50 de inamici sau forțați adversarii să iasă din zona de capturare";"摧毀 50 台敵方載具或將敵方完全驅逐出戰區。";"摧\t毁\t 50 \t台\t敌\t方\t载\t具\t或\t将\t敌\t方\t完\t全\t驱\t逐\t出\t战\t区\t。";;
"lpt_t1_kill_task";"Destroy the enemy surveillance aircraft at";"Détruisez l'avion de surveillance ennemi à";"Distruggi i velivoli di perlustrazione nemici in";"Zerstöre das feindliche Aufklärungsflugzeug bei";"Destruye el avión de reconocimiento en";"Уничтожьте самолёт-разведчик в квадрате";"Zniszcz wrogi samolot zwiadowczy w";"Zničte nepřátelské průzkumné letadlo na";"Şuradaki düşman keşif uçaklarını imha et";"摧\t毁\t敌\t方\t侦\t察\t机\t：";"敵の\t哨戒機を\t撃破せよ";"Destrói avião de reconhecimento inimigo em";"Destroy the enemy surveillance aircraft at";"Знищте літак-розвідник у квадраті";"Uništi neprijateljsku izviđačku letelicu na";"Semmisítsd meg az ellenséges felderítőgépet a megadott zónában:";"다음 위치의 적 정찰기를 격추하라:";"Знішчыце самалёт-выведнік у квадраце";"Distruge avionul de recunoaștere al inamicului de la";"摧毀敵方偵察機：";"摧\t毁\t敌\t方\t侦\t察\t机\t：";;
"lpt_t2_kill_task";"Destroy the enemy surveillance aircraft at";"Détruisez l'avion de surveillance ennemi à";"Distruggi i velivoli di perlustrazione nemici in";"Zerstöre das feindliche Aufklärungsflugzeug bei";"Destruye el avión de reconocimiento en";"Уничтожьте самолёт-разведчик в квадрате";"Zniszcz wrogi samolot zwiadowczy w";"Zničte nepřátelské průzkumné letadlo na";"Şuradaki düşman keşif uçaklarını imha et";"摧\t毁\t敌\t方\t侦\t察\t机\t：";"敵の\t哨戒機を\t撃破せよ";"Destrói avião de reconhecimento inimigo em";"Destroy the enemy surveillance aircraft at";"Знищте літак-розвідник у квадраті";"Uništi neprijateljsku izviđačku letelicu na";"Semmisítsd meg az ellenséges felderítőgépet a megadott zónában:";"다음 위치의 적 정찰기를 격추하라:";"Знішчыце самалёт-выведнік у квадраце";"Distruge avionul de recunoaștere al inamicului de la";"摧毀敵方偵察機：";"摧\t毁\t敌\t方\t侦\t察\t机\t：";;
"lpt_t1_defend_task";"Cover the surveillance aircraft at";"Protégez l'avion de surveillance à";"Difendi gli aerei di perlustrazione in";"Unterstütze das Aufklärungsflugzeug bei";"Protege el avión de reconocimiento en";"Прикройте самолёт-разведчик в квадрате";"Chroń samolot zwiadowczy w";"Chraňte průzkumné letadlo na";"Şuradaki müttefik keşif uçaklarını koru";"掩\t护\t我\t方\t侦\t察\t机\t：";"偵察機を\t援護せよ";"Proteja o avião de reconhecimento em";"Cover the surveillance aircraft at";"Прикрийте літак-розвідник у квадраті";"Pokrij izviđačku letelicu na";"Fedezd a felderítőgépet a megadott zónában:";"다음 위치의 정찰기를 엄호하라:";"Прыкрывайце самалёт-выведнік у квадраце";"Apără avionul de recunoaștere de la";"掩護我方偵察機：";"掩\t护\t我\t方\t侦\t察\t机\t：";;
"lpt_t2_defend_task";"Cover the surveillance aircraft at";"Protégez l'avion de surveillance à";"Difendi gli aerei di perlustrazione in";"Unterstütze das Aufklärungsflugzeug bei";"Protege el avión de reconocimiento en";"Прикройте самолёт-разведчик в квадрате";"Chroń samolot zwiadowczy w";"Chraňte průzkumné letadlo na";"Şuradaki müttefik keşif uçaklarını koru";"掩\t护\t我\t方\t侦\t察\t机\t：";"偵察機を\t援護せよ";"Protege avião de reconhecimento em";"Cover the surveillance aircraft at";"Прикрийте літак-розвідник у квадраті";"Pokrij izviđačku letelicu na";"Fedezd a felderítőgépet a megadott zónában:";"다음 위치의 정찰기를 엄호하라:";"Прыкрывайце самалёт-выведнік у квадраце";"Apără avionul de recunoaștere de la";"掩護我方偵察機：";"掩\t护\t我\t方\t侦\t察\t机\t：";;
"t1_break_through";"Break out of the entrapment by the help of reinforcements and effect a footing for a counterattack.";"Percez l'encerclement avec les renforts, et lancez une contre-attaque.";"Esci dall'intrappolamento con l'aiuto dei rinforzi e prepara un contrattacco.";"Brich aus dem Kessel mit Hilfe der Verstärkung aus und bereite einen Gegenangriff vor.";"Rompe el entrampamiento con la ayuda de refuerzos y ayuda a preparar un contraataque.";"При поддержке подкрепления прорвите окружение и захватите плацдарм для контратаки.";"Wydostań się z pułapki dzięki posiłkom i przygotuj kontratak.";"Pomocí posil prolomte obklíčení a připravte pozice pro protiútok";"Takviye desteği ve karşı atağın etkisiyle tuzağı boz.";"随\t增\t援\t部\t队\t一\t道\t突\t破\t包\t围\t圈\t，\t构\t筑\t反\t攻\t行\t动\t的\t立\t足\t点\t。";"増援部隊と\t合流し\t脱出せよ";"Break out of the entrapment by the help of reinforcements and effect a footing for a counterattack.";"Break out of the entrapment by the help of reinforcements and effect a footing for a counterattack.";"За підтримки підкріплення прорвіть оточення та захопіть плацдарм для контратаки.";"Probij se iz zamke uz pomoć pojačanja i spremi se za kontra-napad.";"Törj ki a beszorításból az erősítés segítségével, és vegyél részt az ellentámadásban";"증원 병력의 지원 하에 함정에서 벗어나고 반격의 기반을 다져라";"З дапамогай падмацавання прарвіце акружэнне і захапіце плацдарм для контратакі.";"Scapă din capcană cu ajutorul întăririlor și pregătește un contraatac.";"隨增援部隊一道突破包圍圈，構築反攻行動的立足點。";"随\t增\t援\t部\t队\t一\t道\t突\t破\t包\t围\t圈\t，\t构\t筑\t反\t攻\t行\t动\t的\t立\t足\t点\t。";;
"t2_capture_town";"Expel the enemy out of the city and capture it";"Expulsez l'ennemi hors de la ville et le capturez le";"Espugna la città e catturala";"Vertreibe den Gegner aus der Stadt und erobere sie";"Expulsa al enemigo fuera de la ciudad y capturala";"Выбейте войска и захватите город";"Wyprzyj wroga z miasta i zajmij je";"Vyžeňte nepřítele z města a obsaďte jej";"Düşmanı şehir dışına çıkar ve esir al";"占\t领\t城\t市\t，\t驱\t逐\t城\t区\t内\t的\t敌\t军";"都市から\t敵を\t撃退・\t占領せよ";"Expulsa os inimigos da cidade e captura-a";"Expel the enemy out of the city and capture it";"Знищте ворожі війська та захопіть місто";"Izbaci neprijatelje iz grada i zauzmi ga";"Űzd ki az ellenséget a városból, majd foglald el azt";"적을 도시 밖으로 격퇴하고 도시를 점령하라.";"Знішчыце войскі і захапіце горад";"Expulzează inamicul din oraș și capturează-l";"佔領城市，驅逐城區內的敵軍";"占\t领\t城\t市\t，\t驱\t逐\t城\t区\t内\t的\t敌\t军";;
"t2_stop_breakthrough";"Prevent the enemy's break out of the entrapment, destroy their armored reinforcements";"Empêchez l’ennemie de sortir du piège et détruisez les renforts blindés";"Impedisci l'uscita del nemico dall'intrappolamento, distruggi i corazzati di rinforzo";"Verhindere den Ausbruch des Gegners aus dem Kessel und zerstöre die gepanzerten Verstärkungstruppen";"Evita que el enemigo rompa el cerco defensivo, destruye sus refuerzos blindados";"Не допустите прорыва из котла, уничтожьте бронесилы подкрепления";"Nie pozwól wrogowi wydostać się z pułapki, zniszcz wojska pancerne, które przybyły mu na pomoc";"Zabraňte nepříteli v průlomu obklíčení, zničte obrněné posily";"Düşmanın tuzaktan kaçışını önle, zırhlı takviyelerini yok et";"摧\t毁\t敌\t方\t的\t增\t援\t装\t甲\t部\t队\t，\t阻\t止\t其\t突\t围\t行\t动";"敵からの\t攻撃を\t妨ぎ、\t敵の\t増援部隊を\t撃破せよ";"Prevent the enemy's break out of the entrapment, destroy their armored reinforcements";"Prevent the enemy's break out of the entrapment, destroy their armored reinforcements";"Не допустіть прориву з облоги, знищте бронесили підкріплення";"Spreči neprijateljski izlazak iz zamke, uništi njihova oklopna pojačanja";"Akadályozd meg az ellenség kitörését, semmisítsd meg a páncélosokból álló erősítésüket";"적이 함정에서 벗어나지 못하게 막고 놈들의 기갑 증원 병력을 격파하라";"Не дапусціце прарыву з катла, знішчыце войскі падмацавання";"Împiedică scăparea inamicului din încercuire și distruge-le blindatele de suport";"摧毀敵方的增援裝甲部隊，阻止其突圍行動";"摧\t毁\t敌\t方\t的\t增\t援\t装\t甲\t部\t队\t，\t阻\t止\t其\t突\t围\t行\t动";;
"avg_Dom_objective";"Capture and maintain superiority over the points ╸,╹,╺";"Capturez et maintenez la supériorité sur les points ╸,╹,╺";"Cattura e mantieni la superiorità sui punti ╸,╹,╺";"Erobere und Halte die Vorherrschaft über die Zielgebiete ╸,╹,╺";"Capturar y mantener la superioridad sobre los puntos ╸,╹,╺";"Захватите и удержите превосходство по точкам ╸,╹,╺";"Zajmij punkty ╸,╹,╺ i utrzymaj nad nimi przewagę";"Obsaďte a udržte oblasti ╸,╹,╺";"Noktaları ele geçir ve üstünlüğü sağla ╸,╹,╺";"占\t领\t并\t守\t住\t战\t区\t \t╸,╹,╺";"ゾーン ╸,╹,╺ を\t占領して\t優勢を\t維持せよ";"Captura e mantem a superioridade nos pontos ╸,╹,╺";"Capture and maintain superiority over the points ╸,╹,╺";"Захопіть точки та втримайте над ними перевагу ╸,╹,╺";"Zauzmi i održavaj superiornost nad tačkama ╸,╹,╺";"Foglald el és tartsd meg az ╸, ╹ és ╺ pontokat";"╸,╹,╺ 지점을 점령하고 우세를 유지하라";"Захапіце і ўтрымайце перавагу ў пунктах ╸,╹,╺";"Capturează și menține superioritatea asupra punctelor ╸,╹,╺";"佔領並守住戰區 ╸,╹,╺";"占\t领\t并\t守\t住\t战\t区\t \t╸,╹,╺";;
"avn_Dom_objective";"Capture and maintain superiority over the points ╸ and ╹";"Capturez et maintenez la supériorité sur les points ╸ et ╹";"Cattura e mantieni la superiorità sui punti ╸ e ╹";"Erobere und Halte die Vorherrschaft über die Zielgebiete ╸ und  ╹";"Capturar y mantener la superioridad sobre los puntos ╸  y  ╹";"Захватите и удержите превосходство по точкам ╸ и ╹";"Zajmij i utrzymaj punkty ╸ i ╹";"Obsaďte a udržte oblasti ╸ a ╹";"╸ve ╹ noktalarını ele geçir ve üstünlük sağla";"占\t领\t并\t守\t住\t海\t区\t \t╸,╹";"ゾーン ╸,╹,╺ を\t占領して\t優勢を\t維持せよ";"Captura e mantem superioridade nos pontos ╸e╹";"Capture and maintain superiority over the points ╸ and ╹";"Візьміть та утримуйте перевагу по точкам ╸ і ╹";"Zauzmi i održavaj superiornost nad tačkama ╸  i  ╹";"Foglald el és tartsd meg az ╸ és ╹ pontokat";"╸,╹지점을 점령하고 우세를 유지하라";"Захапіце і ўтрымайце перавагу ў пунктах ╸ і ╹";"Capturează și menține superioritatea asupra punctului ╸ și ╹";"佔領並守住海區 ╸,╹";"占\t领\t并\t守\t住\t海\t域\t \t╸,╹";;
"avg_Conq_objective";"Capture and keep hold of the point ╸";"Capturez et tenez le point ╸";"Cattura e mantieni il punto ╸";"Erobere und Halte das Zielgebiet ╸";"Capturar y mantener control del punto ╸";"Захватить и удержать под контролем точку ╸";"Przejmij i utrzymaj punkt ╸";"Obsaďte a udržte oblast ╸";"Noktayı ele geçir ve elde tut ╸";"占\t领\t并\t守\t住\t战\t区\t \t╸";"ゾーン ╸ を\t占領して\t維持せよ";"Capture e mantenha o controlo do ponto ╸";"Capture and keep hold of the point ╸";"Захопіть та утримайте точку ╸";"Zauzmi i sačuvaj tačku ╸";"Foglald el és tartsd meg az ╸ pontot";" ╸ 지점을 점령하고 사수하라";"Захапіць і ўтрымаць пад кантролем пункт ╸";"Capturează și menține controlul asupra punctului ╸";"佔領並守住戰區 ╸";"占\t领\t并\t守\t住\t战\t区\t \t╸";;
"avg_Bttl_objective_01";"Capture the enemy point <color=@teamRedColor>╶</color>";"Capturez le point ennemi <color=@teamRedColor> ╶</color>";"- Cattura il punto nemico <color=@teamRedColor>╶</color>";"Erobere das feindliche Zielgebiet <color=@teamRedColor>╶</color>";"Captura el punto enemigo <color=@teamRedColor>╶</color>";"Захватите вражескую точку <color=@teamRedColor>╶</color>";"Zajmij wrogi punkt <color=@teamRedColor>╶</color>";"Obsaďte nepřátelskou oblast <color=@teamRedColor>╶</color>";"Düşman noktasını ele geçir <color=@teamRedColor>╶</color>";"攻\t占\t敌\t方\t战\t区\t <color=@teamRedColor>\t╶\t</color>";"敵の\tゾーン <color=@teamRedColor>╶</color> を\t占領せよ";"Captura o ponto inimigo <color=@teamRedColor>╶</color>";"Capture the enemy point <color=@teamRedColor>╶</color>";"Захопіть ворожу точку <color=@teamRedColor>╶</color>";"Zauzmi neprijateljsku tačku <color=@teamRedColor>╶</color>";"Foglald el a <color=@teamRedColor>╶</color> ellenséges pontot";"적의 지점(<color=@teamRedColor>╶</color>)을 점령하라";"Захапіце варожы пункт <color=@teamRedColor>╶</color>";"Capturează punctul inamic <color=@teamRedColor>╶</color>";"攻占敵方戰區 <color=@teamRedColor>╶</color>";"攻\t占\t敌\t方\t战\t区\t <color=@teamRedColor>\t╶\t</color>";;
"avg_Bttl_objective_02";"Prevent the capture of the allied point <color=@teamBlueColor>╶</color>";"Évitez la capture des points alliés <color=@teamBlueColor> ╶</color>";"Impedisci la cattura del punto alleato <color=@teamBlueColor>╶</color>";"Verhindere die Eroberung des verbündeten Gebiets <color=@teamBlueColor>╶</color>";"Evitar la captura del punto aliado <color=@teamBlueColor>╶</color>";"Не допустите захвата союзной точки <color=@teamBlueColor>╶</color>";"Nie pozwól wrogowi zająć sojuszniczego punktu
<color=@teamBlueColor>╶</color>";"Zabraňte obsazení spojenecké oblasti <color=@teamBlueColor>╶</color>";"Müttefik noktasının ele geçirilmesini önle <color=@teamBlueColor>╶</color>";"防\t守\t己\t方\t战\t区\t <color=@teamBlueColor>\t╶\t</color>";"味方の\tゾーン <color=@teamBlueColor>╶</color> を\t防衛せよ";"Evita a captura do ponto aliado <color=@teamBlueColor>╶</color>";"Prevent the capture of the allied point <color=@teamBlueColor>╶</color>";"Не допустіть захвату союзної точки <color=@teamBlueColor>╶</color>";"Spreči zauzimanje savezničke tačke <color=@teamBlueColor>╶</color>";"Akadályozd meg, hogy elfoglalják a <color=@teamBlueColor>╶</color> szövetséges pontot";"아군 지점(<color=@teamBlueColor>╶</color>)이 점령되지 않게 하라";"Не дайце ворагу захапіць хаўрусны пункт <color=@teamBlueColor>╶</color>";"Împiedică capturarea punctului aliat <color=@teamBlueColor>╶</color>";"防守己方戰區 <color=@teamBlueColor>╶</color>";"防\t守\t己\t方\t战\t区\t <color=@teamBlueColor>\t╶\t</color>";;
"avg_Bto_objective_01";"Capture successively all enemy zones <color=@teamRedColor>╶</color>";"Capturez successivement toutes les zones ennemies <color=@teamRedColor> ╶</color>";"Cattura successivamente tutte le zone nemiche <color=@teamRedColor>╶</color>";"Erobere sukzessive alle feindlichen Zielgebiete <color=@teamRedColor>╶</color>";"Capturar sucesivamente todas las zonas enemigas <color=@teamRedColor>╶</color>";"Последовательно захватите все вражеские зоны <color=@teamRedColor>╶</color>";"Zajmuj wszystkie strefy wroga
<color=@teamRedColor>╶</color>";"Postupně obsaďte všechny nepřátelské oblasti <color=@teamRedColor>╶</color>";"Tüm düşman bölgelerini başarıyla ele geçir <color=@teamRedColor>╶</color>";"陆\t续\t攻\t占\t敌\t方\t的\t所\t有\t战\t区\t <color=@teamRedColor>\t╶\t</color>";"敵の\tゾーン <color=@teamRedColor>╶</color> を\t全て\t占領せよ";"Captura todas as zonas inimigas <color=@teamRedColor>╶</color>";"Capture successively all enemy zones <color=@teamRedColor>╶</color>";"Вдало захопіть усі ворожі зони <color=@teamRedColor>╶</color>";"Uspešno zauzmi sve neprijateljske zone <color=@teamRedColor>╶</color>";"Foglalj el minden <color=@teamRedColor>╶</color> ellenséges zónát";"모든 적 지역(<color=@teamRedColor>╶</color>)을 연속해서 점령하라";"Адну за адной захапіце ўсе варожыя зоны <color=@teamRedColor>╶</color>";"Capturează succesiv toate zonele inamice <color=@teamRedColor>╶</color>";"陸續攻占敵方的所有戰區 <color=@teamRedColor>╶</color>";"陆\t续\t攻\t占\t敌\t方\t的\t所\t有\t战\t区\t <color=@teamRedColor>\t╶\t</color>";;
"avg_Bto_objective_02";"Prevent the capture of the allied zones <color=@teamBlueColor>╶</color>";"Évitez la capture des zones alliées <color=@teamBlueColor> ╶</color>";"Impedisci la cattura delle zone alleate <color=@teamBlueColor>╶</color>";"Verhindere die Eroberung der verbündeten Gebiete <color=@teamBlueColor>╶</color>";"Evitar la captura de las zonas aliadas <color=@teamBlueColor>╶</color>";"Не допустите захвата союзных зон <color=@teamBlueColor>╶</color>";"Nie pozwól wrogowi zająć stref
<color=@teamBlueColor>╶</color>";"Zabraňte obsazení spojeneckých oblastí <color=@teamBlueColor>╶</color>";"Müttefik bölgelerinin ele geçirilmesini önle <color=@teamBlueColor>╶</color>";"防\t守\t己\t方\t战\t区\t <color=@teamBlueColor>\t╶\t</color>";"味方の\tゾーン <color=@teamBlueColor>╶</color> を\t防衛せよ";"Evita a captura das zonas aliadas <color=@teamBlueColor>╶</color>";"Prevent the capture of the allied zones <color=@teamBlueColor>╶</color>";"Не допустіть захвату союзних зон <color=@teamBlueColor>╶</color>";"Spreči zauzimanje savezničkih zona <color=@teamBlueColor>╶</color>";"Akadályozd meg, hogy elfoglalják a <color=@teamBlueColor>╶</color> szövetséges zónákat";"아군 지역(<color=@teamBlueColor>╶</color>)이 점령되지 않게 하라";"Не дайце ворагу захапіць хаўрусныя зоны <color=@teamBlueColor>╶</color>";"Împiedică capturarea zonelor aliate <color=@teamBlueColor>╶</color>";"防守己方戰區 <color=@teamBlueColor>╶</color>";"防\t守\t己\t方\t战\t区\t <color=@teamBlueColor>\t╶\t</color>";;
"avg_Capt_objective_01";"Capture the zones ╶ in different parts of the map before it's done by your opponent";"Capturez les zones - dans les différentes parties de la carte avant votre adversaire";"Cattura le zone╶ nei vari punti della mappa prima che sia fatto dal tuo avversario";"Erobere die Zielgebiete an verschiedenen Orten auf der Karte, bevor es dein Gegner tut";"Captura las zonas ╶ en diferentes partes del mapa antes que lo haga el oponente";"Захватывайте зоны ╶ в различных частях карты быстрее, чем это сделает команда противника";"Zajmij strefy ╶ w różnych częściach mapy, zanim zrobi to przeciwnik";"Obsaďte oblasti ╶ v různých částech mapy dříve než nepřítel";"Bölgeleri ele geçir - rakibiniz yapmadan önce haritanın farklı bölgelerinde olan";"抢\t在\t敌\t方\t之\t前\t占\t领\t各\t处\t的\t战\t区";"敵に\t味方の\tゾーンを\t占領される\t前に\t敵の\tゾーンを\t占領せよ";"Captura as zonas ╶ nas diferentes partes do mapa antes do teu opositor";"Capture the zones ╶ in different parts of the map before it's done by your opponent";"Захопіть зони ╶ у різних частинах карти до того як це зробить ваш ворог";"Zauzmi zone ╶ na različitim delovima mape pre tvog protivnika";"Foglald el a ╶ zónákat a térkép különböző részein, mielőtt az ellenséged tenné meg ugyanezt";"지도의 다른 부분에 있는 ╶ 지역을 적이 점령하기 전에 점령하라";"Захоплівайце зоны ╶ у розных частках карты перш, чым гэта зробіць каманда супраціўніка";"Capturează zonele - în diferite părți ale hărții înainte de a fi capturate de inamic";"搶在敵方之前佔領各處的戰區";"抢\t在\t敌\t方\t之\t前\t占\t领\t各\t处\t的\t战\t区";;
"flt_t1_battle_start";"Help to win the battle at";"Aidez à gagner la bataille de";"Aiuta a vincere la battaglia a";"Unterstütze, den Kampf bei";"Ayuda a ganar la batalla en";"Помогите выиграть сражение в квадрате";"Pomóż wygrać starcie w";"Pomozte vyhrát bitvu v";"Muharebeyi kazanmaya yardım et";"参\t与\t此\t处\t的\t作\t战\t：";"次の\t地点で\t戦闘を\t開始せよ:";"Ajuda a vencer a batalha em";"Help to win the battle at";"Допоможіть виграти битву на";"Pomozi da se dobije bitka na";"Segíts megnyerni a csatát a megadott zónában:";"다음 지역의 전투를 지원하라:";"Дапамажыце выйграць бітву ў квадраце";"Ajută la câștigarea bătăliei de la";"參與此處的作戰：";"参\t与\t此\t处\t的\t作\t战\t：";"square nubmer will be generated";
"flt_t2_battle_start";"Help to win the battle at";"Aidez à gagner la bataille de";"Aiuta a vincere la battaglia a";"Unterstütze, den Kampf bei";"Ayuda a ganar la batalla en";"Помогите выиграть сражение в квадрате";"Pomóż wygrać starcie w";"Pomozte vyhrát bitvu v";"Muharebeyi kazanmaya yardım et";"参\t与\t此\t处\t的\t作\t战\t：";"次の\t地点で\t戦闘を\t開始せよ:";"Ajuda a vencer a batalha em";"Help to win the battle at";"Допоможіть виграти битву на";"Pomozi da se dobije bitka na";"Segíts megnyerni a csatát a megadott zónában:";"다음 지역의 전투를 지원하라:";"Дапамажыце выйграць бітву ў квадраце";"Ajută la câștigarea bătăliei de la";"參與此處的作戰：";"参\t与\t此\t处\t的\t作\t战\t：";"square nubmer will be generated";
"lbt_t1_battle_start";"Help to win the battle at";"Aidez à gagner la bataille en";"Aiuta a vincere la battaglia in";"Trage dazu bei, den Kampf zu gewinnen bei";"Ayuda a ganar la batalla en";"Помогите выиграть сражение в квадрате";"Pomóż wygrać starcie w";"Pomozte vyhrát bitvu na";"Bölgede savaşı kazanmaya yardım et";"参\t与\t此\t处\t的\t作\t战\t：";"Help to win the battle at";"Ajuda a vencer a batalha em";"Help to win the battle at";"Допоможіть виграти бій у квадраті";"Pomozi da se dobije bitka na";"Segíts megnyerni a csatát a megadott zónában:";"다음 지역의 전투를 지원하라:";"Дапамажыце выйграць бітву ў квадраце";"Ajută la câștigarea bătăliei de la";"參與此處的作戰：";"参\t与\t此\t处\t的\t作\t战\t：";"square nubmer will be generated";
