"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"multiplayer/slotbarOverrided";"Crews are set in mission.";"Les équipages sont en mission.";"Gli equipaggi sono in missione.";"Besatzungen sind im Einsatz.";"Las tripulaciones están en misión.";"Экипажи берутся из миссии.";"Załoga jest na misji.";"Osádky jsou nastaveny na misi";"Mürettebatlar görevde.";"乘​员​组​仍​在​战​斗​中";"搭乗員は\t任務に\t就いています。";"Tripulações prontas para a missão.";"Екіпажі беруться з місії.";"Crews are set in mission.";"A legénységek küldetésen vannak.";"해당 승무원은 임무중입니다.";"Экіпажы вызначаюцца місіяй";"Echipajele sunt angrenate în misiune.";"乘​員​組​仍​在​戰​鬥​中";"乘​员​组​仍​在​战​斗​中";"Kíp lái đã được thiết lập trong nhiệm vụ.";;
"mpRadio/disable";"Disable Radio";"Désactiver la radio";"Disattivare la Radio";"Funk deaktivieren";"Desactivar Radio";"Отключить радио";"Wyłącz radio";"Vypnout rádio";"Radyo'yu Devre Dışı Bırak";"禁​用​无​线​电​消​息";"無線通信を\t無効にする";"Desligar o Rádio";"Вимкнути радіо";"Disable Radio";"Rádió kikapcsolása";"라디오를 비활성화";"Адключыць радыё";"Dezactivare radio";"禁​用​無​線​電​消​息";"禁​用​无​线​电​消​息";"Vô hiệu hóa Radio";;
"mpRadio/enable";"Enable Radio";"Activer la radio";"Attivare la Radio";"Funk aktivieren";"Activar Radio";"Включить радио";"Włącz radio";"Zapnout rádio";"Radyo'yu Etkinleştir";"启​用​无​线​电​消​息";"無線通信を\t有効にする";"Ligar o Rádio";"Увімкнути радіо";"Enable Radio";"Rádió bekapcsolása";"라디오를 활성화";"Уключыць радыё";"Activare radio";"啟​用​無​線​電​消​息";"启​用​无​线​电​消​息";"Kích hoạt Radio";;
"mpRadio/disabled/msg";"Radio disabled for {player}";"Radio désactivée pour {player}";"Radio disabilitata per {player}";"Funk deaktiviert für {player}";"Radio desactivada para {player}";"Радио отключено для {player}.";"Radio wyłączone dla {player}";"Rádio vypnuto pro {player}";"{player} için Radyo devre dışı bırakıldı";"禁​止 {player} 的​无​线​电​消​息";"{player}の\t無線通信は\t無効です";"Rádio desabilitado para {player}";"Радіо призупинено для {player}";"Radio disabled for {player}";"Rádió kikapcsolva {player} számára";"{player} 의 라디오 비활성화";"Радыё адключана для {player}";"Radio dezactivat pentru {player}";"禁​止 {player} 的​無​線​電​消​息";"禁​止 {player} 的​无​线​电​消​息";"Radio đã bị vô hiệu hóa cho {player}.";;
"mpRadio/enabled/msg";"Radio enabled for {player}";"Radio activée pour {player}";"Radio abilitata per {player}";"Funk aktiviert für {player}";"Radio habilitada para {player}";"Радио включено для {player}.";"Radio włączone dla {player}";"Rádio zapnuto pro {player}";"{player} için Radyo etkinleştirildi";"允​许 {player} 的​无​线​电​消​息";"{player}の\t無線通信は\t有効です";"Rádio habilitado para {player}";"Радіо включено для {player}";"Radio enabled for {player}";"Rádió bekapcsolva {player} számára";"{player} 의 라디오 활성화";"Радыё ўключана для {player}";"Radio activat pentru {player}";"允​許 {player} 的​無​線​電​消​息";"允​许 {player} 的​无​线​电​消​息";"Radio đã được kích hoạt cho {player}.";;
"multiplayer/football/goals";"Goals";"Buts";"Obiettivi";"Ziele";"Goles";"Голы";"Gole";"Góly";"Goller";"进​球";"目標";"Objetivos";"Цілі";"Goals";"Gólok";"골";"Галы";"Goluri";"進​球";"进​球";"Ghi bàn";;
"multiplayer/football/assists";"Assists";"Assistances";"Assist";"Abschusshilfen";"Asistencias";"Голевые передачи";"Asysty";"Asistence";"Asistler";"助​攻";"アシスト";"Assistências";"Допомога у знищенні";"Assists";"Gólpasszok";"어시스트";"Галявыя перадачы";"Asistări";"助​攻";"助​攻";"Kiến tạo";;
"multiplayer/football/saves";"Saves";"Arrêts";"Salvataggi";"Parade";"Salvadas";"Отражённые удары";"Obrony";"Zákroky";"Kurtarmalar";"救​球";"保存";"Defesas";"Зберігає";"Saves";"Mentések";"선방";"Адбітыя ўдары";"Lovituri parate";"救​球";"救​球";"Cứu thua";;
"multiplayer/football/totalActions";"Total actions";"Total des actions";"Azioni totali";"Aktionen insgesamt";"Acciones totales";"Суммарно действий";"Suma akcji";"Celkové akce";"Toplam aksiyon";"全​场​贡​献​行​为";"総\tアクション\t数 ";"Ações totais";"Сумарно дій";"Total actions";"Összes akció";"총 활동";"Агульна дзеянняў";"Total actions";"全​場​貢​獻​行​為";"Total actions";"Tổng hành động";;
"multiplayer/matches";"Matches";"Parties";"Partite";"Spiele";"Partidas";"Матчей";"Mecze";"Zápasy";"Maçlar";"对​战";"対戦";"Partidas";"Матчі";"Matches";"Csaták";"매치";"Матчаў";"Meciuri";"對​戰";"对​战";"Trận";;
"multiplayer/dr_era_arc";"Squadron rating: Arcade Battles";"Classement de l’Escadron: Batailles Arcades";"Punteggio Squadriglia: Battaglie Arcade";"Kampfgruppeneinstufung: Arcadeschlachten";"Clasificación del escuadrón: Batallas Árcade";"Рейтинг полка: Аркадные бои";"Klasyfikacja Dywizjonu: Bitwy Zręcznościowe";"Svazové hodnocení: Zjednodušené bitvy";"Filo Puanı: Arcade Savaşlar";"联​队​评​分：​街​机​娱​乐";"部隊\tレーティング：\tアーケードバトルモード";"Classificação do Esquadrão: Batalhas de Arcada";"Рейтинг полку: Аркадні бої";"Squadron rating: Arcade Battles";"Század értékelés: Árkád csaták";"비행대 레이팅: 아케이드 전투";"Рэйтынг палка: Аркадныя баі";"Cotare companie: Lupte arcade";"聯​隊​評​分：​街​機​娛​樂";"联​队​评​分：​街​机​娱​乐";"Mức đánh giá của quân đoàn: Trận đấu Arcade.";;
"multiplayer/dr_era_hist";"Squadron rating: Realistic Battles";"Classement de l’Escadron: Batailles Réalistes";"Punteggio Squadriglia: Battaglie Realistiche";"Kampfgruppeneinstufung: Realistische Schlachten";"Clasificación del escuadrón: Batallas Realistas";"Рейтинг полка: Реалистичные бои";"Klasyfikacja Dywizjonu: Bitwy Realistyczne";"Svazové hodnocení: Realistické bitvy";"Filo Puanı: Gerçekçi Savaşlar";"联​队​评​分：​历​史​性​能";"部隊\tレーティング：\tリアリスティックバトルモード";"Classificação do Esquadrão: Batalhas Realista";"Рейтинг полку: Реалістичні бої";"Squadron rating: Realistic Battles";"Század értékelés: Realisztikus csaták";"비행대 레이팅: 리얼리스틱 전투";"Рэйтынг палка: Рэалістычныя баі";"Cotare companie: Lupte realiste";"聯​隊​評​分：​歷​史​性​能";"联​队​评​分：​历​史​性​能";"Mức đánh giá của quân đoàn: Trận đấu Realistic.";;
"multiplayer/unitRank";"Vehicle rank";"Rang du véhicule";"Rango unità";"Fahrzeugrang";"Rango del vehículo";"Ранг техники";"Era jednostki";"Úroveň stroje";"Araç rütbesi";"载​具​等​级";"兵器の\tランク";"Patente do veículo";"Ранг техніки";"Vehicle rank";"Járművek rangja";"장비 랭크";"Ранг тэхнікі";"Vehicle rank";"載​具​等​級";"载​具​等​级";"Cấp bậc phương tiện";;
"multiplayer/cantChangeCountryInLobby";"Country not available for team.
{availableCountries}.";"Pays non valide pour l'équipe.
{availableCountries}.";"Nazione non disponibile per la squadra.
{availableCountries}.";"Die Nation ist für das Team nicht verfügbar.
{availableCountries}.";"País no disponible para el equipo.
{availableCountries}.";"Страна не доступна для команды.
{availableCountries}.";"Nie można dołączyć do drużyny tą nacją.
{availableCountries}.";"Daná země není pro tým dostupná.
{availableCountries}.";"Takımda bu ülke kullanılamıyor.
{availableCountries}.";"此​队​伍​无​法​使​用​所​选​阵​营。
{availableCountries}。";"チームでは\t国家を\t使用できません。\t
 {availableCountries}";"Nação não está disponível para a equipe.
{availableCountries}.";"Країна не доступна для команди.
{availableCountries}.";"Country not available for team.
{availableCountries}.";"A kiválasztott nemzet nem lehet a csapatodban.
{availableCountries}.";"선택한 국가를 사용할 수 없음 
사용 가능 국가 : {availableCountries}";"Краіна не даступна для каманды.
{availableCountries}.";"Country not available for team.
{availableCountries}.";"此​隊​伍​無​法​使​用​所​選​陣​營。
{availableCountries}。";"此​队​伍​无​法​使​用​所​选​阵​营
{availableCountries}。";"Quốc gia không có sẵn cho đội.
{availableCountries}.";;
"multiplayer/deathmatch/goal";"Goal";"Objectif";"Obiettivo";"Ziel";"Objetivo";"Цель";"Cel";"Cíl";"Hedef";"目​标";"目標";"Objetivos";"Ціль";"Goal";"Cél";"골";"Цэль";"Goal";"目​標";"目​标";"Mục tiêu";;
"multiplayer/deathmatch/goal/kills";"{killsCount} {killsCount=kill/kills}";"{killsCount} {killsCount=cible détruite/cibles détruites}";"{killsCount} {killsCount=kill/kills}";"{killsCount} {killsCount=kill/kills}";"{killsCount} {killsCount=baja/bajas}";"{killsCount} {killsCount=убийство/убийства/убийств}";"{killsCount} {killsCount=zabity/zabici/zabitych}";"{killsCount} {killsCount=zničeno/zničení/zničení}";"{killsCount} {killsCount=kill/kills}";"{killsCount} {killsCount=​歼​敌}";"{killsCount} {killsCount=キル}";"{killsCount} {killsCount=kill/kills}";"{killsCount} {killsCount=вбивство/вбивства/вбивств}";"{killsCount} {killsCount=ubistvo/ubistva/ubistava}";"{killsCount} {killsCount=kill/kills}";"{killsCount} {killsCount=격파}";"{killsCount} {killsCount=забойства/забойства/забойстваў}";"{killsCount} {killsCount=ucidere/ucideri/ucideri}";"{killsCount} {killsCount=​殲​敵}";"{killsCount} {killsCount=​歼​敌}";"{killsCount} {killsCount=Tiêu diệt}";;
"multiplayer/enemy/upper_case";"ENEMY";"ENNEMI ";"NEMICO";"FEIND";"ENEMIGO";"ВРАГ";"WRÓG";"NEPŘÍTEL";"DÜŞMAN";"敌​方";"敵";"INIMIGO";"ВОРОГ";"ENEMY";"ELLENSÉG";"적군";"ВОРАГ";"ENEMY";"敵​方";"敌​方";"ĐỊCH";;
"multiplayer/commander/short";"Comm";"Comm";"Com";"Komm";"Comm";"Ком";"Dow.";"Vel";"Kom";"指​挥​官";"指揮官";"Comte";"Ком";"Comm";"pk.";"대대장";"Кам";"Comm";"隊​長";"指​挥​官";"Chỉ huy";;
"multiplayer/unit_type";"Type";"Type";"Tipo";"Typ";"Tipo";"Тип";"Typ";"Typ";"Tip";"类​型";"タイプ";"Tipo";"Тип";"Type";"Típus";"종류";"Тып";"Type";"類​型";"类​型";"Loại";;
"multiplayer/missileEvade";"Missile evasions";"Esquives de missile";"Evasioni dai Missili";"Lenkraketen ausgewichen";"Evasiones de misiles";"Уклонений от ракет";"Unikanie pocisków";"Vyhýbání se raketám";"Atlatılan füzeler";"规​避​导​弹";"ミサイル\t回避";"Evasões de mísseis";"Ухилень від ракет";"Missile evasions";"Missile evasions";"미사일 회피";"Уклонений от ракет";"Missile evasions";"規​避​導​彈";"Missile evasions";"Né tên lửa";;
"multiplayer/shellInterception";"Munitions Eliminated";"Munitions détruites";"Munizioni eliminate";"Munitionen vernichtet";"Municiones Eliminadas";"Уничтожений боеприпасов";"Zniszczono amunicję";"Munice zničena";"Mühimmatlar Etkisizleştirildi";"弹​药​拦​截​数";"弾薬排除";"Munições Eliminadas";"Знищень боєприпасів";"Munitions Eliminated";"Munitions Eliminated";"탄약 요격";"Уничтожений боеприпасов";"Munitions Eliminated";"彈​藥​攔​截​數";"Munitions Eliminated";"Đã đánh chặn đạn dược";;
"multiplayer/distance/short";"Dist";"Dist";"Dist";"Dist";"Dist";"Дист";"Odl.";"Vzdál";"Mes";"距​离";"距離";"Dist";"Дист";"Dist";"Táv";"거리";"Дыст";"Dist";"距​離";"距​离";"Khoảng cách";;
"multiplayer/lowVehicleRank";"In this mission you cannot use vehicle with a Battle Rating lower than {minSessionRank}.";"Dans cette mission vous ne pouvez pas utiliser un véhicule avec un Battle Rating plus faible que {minSessionRank}.";"In questa missione non puoi usare unità con un Livello di Combattimento inferiore a {minSessionRank}.";"In dieser Mission kannst du kein Fahrzeug verwenden, dessen Kampfeinstufung niedriger ist als {minSessionRank}.";"En esta misión no puedes usar un vehículo con un Índice de Batalla inferior a {minSessionRank}.";"В этой миссии нельзя использовать технику с Боевым рейтингом ниже {minSessionRank}.";"W tej misji nie możesz wykorzystać maszyn o Klasyfikacji bitewnej poniżej {minSessionRank}.";"V této misi nelze použít vozidlo s BR nižším než {minSessionRank}.";"Bu görevde kullanacağın aracın Muharebe Puanı en az {minSessionRank} olmalıdır.";"本​任​务​中​无​法​使​用​权​重​低​于 {minSessionRank} 的​载​具。";"この\tミッションでは\tバトルレーティングが{minSessionRank}よりも\t低い\t兵器を\t使用できません。";"Nesta missão você não pode utilizar um veículo com Battle Rating menor do que {minSessionRank}.";"У цій місії не можна використовувати техніку з Бойовим рейтингом нижче {minSessionRank}.";"In this mission you cannot use vehicle with a Battle Rating lower than {minSessionRank}.";"Ebben a küldetésben nem használhatsz olyan járművet aminek a harci besorolása kisebb mint {minSessionRank}.";"배틀 레이팅이 {minSessionRank} 보다 낮은 장비는 이 임무에서 사용할 수 없습니다.";"У гэтай місіі нельга выкарыстоўваць тэхніку з Баявым рэйтынгам ніжэй за {minSessionRank}.";"In this mission you cannot use vehicle with a Battle Rating lower than {minSessionRank}.";"本​任​務​中​無​法​使​用​分​房​低​於 {minSessionRank} 的​載​具。";"本​任​务​中​无​法​使​用​权​重​低​于 {minSessionRank} 的​载​具。";"Trong nhiệm vụ này, bạn không thể sử dụng phương tiện có Mức đánh giá Trận đấu thấp hơn {minSessionRank}.";;
"expEventScore/captureZone";"Capture of zones";"Capture de zones";"Cattura delle zone";"Eroberung von Gebieten";"Captura de zonas";"Захват зон";"Zajęte strefy";"Obsazování zón";"Ele geçirilen bölgeler";"占​领​战​区";"ゾーンの\t占拠";"Captura de zonas";"Захоплення зон";"Capture of zones";"Zónák elfoglalása";"지역을 점령하여 얻은 점수";"Захоп зон";"Capture of zones";"佔​領​戰​區";"占​领​战​区";"Chiếm giữ các vùng";;
"expEventScore/destroyZone";"Destruction of bases";"Destruction de bases";"Distruzione delle basi";"Zerstörung von Basen";"Destrucción de bases";"Уничтожение баз";"Zniszczone bazy";"Ničení základen";"Yok edilen üsler";"摧​毁​基​地";"基地の\t破壊";"Destruição de bases";"Знищення баз";"Destruction of bases";"Bázisok megsemmisítése";"기지를 파괴하여 얻은 점수";"Знішчэнне баз";"Destruction of bases";"摧​毀​基​地";"摧​毁​基​地";"Tiêu diệt các căn cứ";;
"expEventScore/damageZone";"Damage to bases";"Dégâts aux bases";"Danneggiamento alle basi";"Schaden an Basen";"Daño a bases";"Повреждение баз";"Uszkodzenia baz";"Poškození základnám";"Üslere verilen hasar";"轰​炸​基​地";"基地への\tダメージ";"Danos a bases";"Пошкодження баз";"Damage to bases";"Bázisokban okozott károk";"기지에 피해를 가하여 얻은 점수";"Пашкоджанне баз";"Damage to bases";"轟​炸​基​地";"轰​炸​基​地";"Gây thiệt hại cho các căn cứ";;
"expEventScore/kill";"Destruction of aircraft";"Destruction d'avions";"Abbattimento degli aerei";"Zerstörung von Flugzeugen";"Destrucción de aeronaves";"Уничтожение авиации";"Niszczenie statków powietrznych";"Ničení letadel";"Yok edilen uçaklar";"摧​毁​空​中​目​标";"航空機の\t破壊";"Destruição de aeronaves";"Знищення авіації";"Destruction of aircraft";"Repülőgépek megsemmisítése";"항공기를 격추하여 얻은 점수";"Знішчэнне авіяцыі";"Destruction of aircraft";"摧​毀​空​中​目​標";"摧​毁​空​中​目​标";"Máy bay đã bị tiêu diệt";;
"expEventScore/killGround";"Destruction of ground targets and fleets";"Destruction de cibles terrestres et navales ";"Distruzione dei mezzi terrestri e flotta";"Zerstörung von Bodenfahrzeugen und Schiffen";"Destrucción de objetivos terrestres y flotas";"Уничтожение наземных целей и флота";"Niszczenie celów naziemnych oraz flot";"Ničení pozemních cílů a plavidel";"Yok edilen kara hedefleri ve donanma araçları";"摧​毁​地​面​与​水​面​单​位";"地上目標と\t艦艇の\t破壊";"Destruição de alvos terrestres e navais";"Знищення наземних цілей та флоту";"Destruction of ground vehicles and fleets";"Harckocsik és flották megsemmisítése";"지상 목표 혹은 해상 목표를 격파하여 얻은 점수";"Знішчэнне наземнай тэхнікі і флота";"Destruction of ground targets and fleets";"摧​毀​地​面​與​水​面​單​位";"摧​毁​地​面​／​水​面​单​位";"Tiêu diệt mục tiêu trên mặt đất và hạm đội";;
"expEventScore/killOnlyGround";"Destruction of ground targets";"Destruction de cibles terrestres";"Distruzione dei mezzi terrestri";"Zerstörung von Bodenfahrzeugen";"Destrucción de objetivos terrestres";"Уничтожение наземных целей";"Niszczenie celów naziemnych";"Zničení pozemních cílů";"Kara hedeflerinin yok edilmesi";"摧​毁​地​面​单​位";"地上目標の\t破壊";"Destruição de alvos terrestres";"Знищення наземних цілей";"Destruction of ground vehicles";"Destruction of ground targets";"지상 장비 격파";"Знішчэнне наземнай тэхнікі";"Destruction of ground targets";"摧​毀​地​面​單​位";"Destruction of ground targets";"Tiêu diệt mục tiêu trên mặt đất";;
"expEventScore/killOnlyShips";"Destruction of naval vehicles";"Destruction de navires";"Distruzione dei mezzi navali";"Zerstörung von Schiffen";"Destrucción de vehículos navales";"Уничтожение флота";"Niszczenie okrętów";"Zničení námořních plavidel";"Donanma araçlarının yok edilmesi";"摧​毁​水​面​单​位";"艦艇の\t破壊";"Destruição de veículos navais";"Знищення морської техніки";"Destruction of naval vehicles";"Destruction of naval vehicles";"해상 장비 격파";"Знішчэнне марской тэхнікі";"Destruction of naval vehicles";"摧​毀​水​面​單​位";"Destruction of naval vehicles";"Tiêu diệt phương tiện hải quân";;
"expEventScore/killHuman";"Neutralization of infantry";"Neutralisation de soldats";"Neutralizzazione dei soldati";"Soldaten ausgeschaltet";"Neutralización de soldados";"Нейтрализация пехотинцев";"Neutralizacja żołnierzy";"Neutralizace vojáků";"Askerlerin etkisiz hale getirilmesi";"消​灭​士​兵";"兵士の\t無力化";"Neutralização de soldados";"Нейтралізація піхотинців";"Neutralization of infantry";"Neutralization of infantry";"병사 무력화";"Нейтрализация пехотинцев";"Neutralization of infantry";"消​滅​士​兵";"Neutralization of infantry";"Vô hiệu hoá binh lính";;
"expEventScore/criticalHit";"Critical damage to the enemy";"Coups critiques infligés aux ennemis";"Danni critici al nemico";"Kritischer Schaden am Feind";"Daño crítico al enemigo";"Критические повреждения противника";"Uszkodzenia krytyczne zadane przeciwnikom";"Kritické poškození nepřítele";"Düşmana kritik hasar";"造​成​致​命​伤​害";"敵への\tクリティカルダメージ";"Dano crítico no inimigo";"Критичні пошкодження противника";"Critical damage to the enemy";"Ellenségnek okozott kritikus veszteségek";"적에게 치명타를 입혀서 얻은 점수";"Крытычныя пашкоджанні супраціўніка";"Critical damage to the enemy";"造​成​致​命​傷​害";"造​成​致​命​伤​害";"Gây thiệt hại quan trọng cho đối thủ";;
"expEventScore/hit";"Damage to the enemy";"Dégâts infligés aux ennemis ";"Danni al nemico";"Schaden am Feind";"Daño al enemigo";"Повреждения противника";"Uszkodzenia zadane przeciwnikom";"Poškození nepřítele";"Düşmana verilen hasar";"造​成​伤​害";"敵への\tダメージ";"Dano no inimigo";"Пошкодження противника";"Damage to the enemy";"Ellenségben okozott károk";"적에게 피해를 입혀서 얻은 점수";"Пашкоджанні супраціўніка";"Damage to the enemy";"造​成​傷​害";"造​成​伤​害";"Gây thiệt hại cho đối thủ";;
"expEventScore/assist";"Assistance in destroying the enemy";"Assistance à la destruction d'adversaires";"Assistenza nella distruzione del nemico";"Unterstützung bei der Zerstörung von Feinden";"Asistencia en destruir al enemigo";"Помощь в уничтожении противника";"Asysty";"Asistence se zničením nepřítele";"Düşman yok etme yardımı";"助​攻";"敵の\t破壊支援";"Assistência em destruir o inimigo";"Допомога в знищенні противника";"Assistance in destroying the enemy";"Ellenség megsemmisítéséhez asszisztálás";"격파 도움으로 얻은 점수";"Дапамога ў знішчэнні супраціўніка";"Assistance in destroying the enemy";"助​攻";"助​攻";"Hỗ trợ trong việc tiêu diệt đối thủ";;
"expEventScore/unitDamage";"Receiving damage";"Recevoir des dégats";"Danno ricevuto";"Schaden erhalten";"Daño recibido";"Получение повреждений";"Otrzymane obrażenia";"Obdržení poškození";"Alınan hasar";"受​到​伤​害";"受けた\tダメージ";"Dano recebido";"Отримання пошкоджень";"Receiving damage";"Elszenvedett sérülések";"피해를 받아서 얻은 점수";"Атрыманне пашкоджанняў";"Receiving damage";"受​到​傷​害";"受​到​伤​害";"Nhận sát thương";;
"expEventScore/scout";"Scouting of the enemy";"Repérage des adversaires";"Avvistamento del nemico";"Aufklärung des Feindes";"Reconocimiento del enemigo";"Разведка противника";"Wykrywanie przeciwników";"Zpozorování nepřítele";"Gözetlenen düşman";"侦​察​目​标";"敵の\t偵察";"Reconhecimento do inimigo";"Розвідка противника";"Scouting of the enemy";"Ellenség felderítése";"적을 정찰하여 얻은 점수";"Выведка супраціўніка";"Scouting of the enemy";"偵​察​目​標";"侦​察​目​标";"Trinh sát kẻ địch";;
"expEventScore/scoutCriticalHit";"Damage taken by scouted enemies";"Dégâts reçus par les ennemis repérés. ";"Danni inflitti ai nemici avvistati";"Erlittener Schaden durch aufgeklärte Feinde";"Daño recibido por enemigos avistados";"Получение урона разведанными противниками";"Uszkodzenia otrzymane przez wykrytych wrogów";"Poškození způsobené zpozorovanému nepříteli";"Gözetlenen düşmana verilen hasar";"侦​察​的​目​标​受​到​伤​害";"偵察した\t敵からの\tダメージ";"Dano recebido por inimigos reconhecidos";"Отримані пошкодження розвіданими противниками";"Damage taken by scouted enemies";"Felderített ellenségekben okozott sérülések";"정찰한 적이 피격당하여 얻은 점수";"Атрыманне пашкоджанняў разведанымі супраціўнікамі";"Damage taken by scouted enemies";"偵​察​的​目​標​受​到​傷​害";"侦​察​的​目​标​受​到​伤​害";"Sát thương nhận được từ kẻ địch đã bị trinh sát";;
"expEventScore/scoutKill";"Destruction by allies of scouted enemies (by intelligence)";"Destruction par des alliés d'ennemis repérés (par renseignement)";"Distruzione dei nemici avvistati dagli alleati (intelligence)";"Zerstörung von aufgeklärten Feinden durch Verbündete (durch Informationen)";"Destrucción por aliados de vehículos avistados (por inteligencia)";"Уничтожение союзниками разведанных противников (по разведданным)";"Niszczenie wykrytych wrogich maszyn przez sojuszników (według danych wywiadu)";"Zničení zpozorovaných nepřátel spoluhráči (dle průzkumu)";"Gözetlenen düşmanın müttefikler tarafından imhası (istihbarat ile)";"侦​察​的​目​标​被​摧​毁​（提​供​情​报）";"偵察していた\t敵の\t味方（AI）\tによる\t破壊";"Destruição por aliados de inimigos reconhecidos (pela inteligência)";"Знищення союзниками розвіданих противників (за розвідданими)";"Destruction by allies of scouted enemies (by intelligence)";"Szövetségesek által megsemmisített, felderített ellenségek (hírszerzés által)";"아군이 정찰 정보를 바탕으로 적을 격파하여 얻은 점수";"Знішчэнне хаўруснікамі разведаных супраціўнікаў (па разведдадзеных)";"Destruction by allies of scouted enemies (by intelligence)";"偵​察​的​目​標​被​摧​毀​（提​供​情​報）";"侦​察​的​目​标​被​摧​毁​（提​供​情​报）";"Tiêu diệt bởi đồng đội của kẻ địch đã được trinh sát (qua thông tin trinh sát)";;
"expEventScore/scoutKillUnknown";"Destruction by allies of scouted enemies (not by intelligence)";"Destruction par des alliés d'ennemis repérés (sans renseignement)";"Distruzione dei nemici avvistati dagli alleati (non intelligence)";"Zerstörung von aufgeklärten Feinden durch Verbündete (nicht durch Informationen)";"Destrucción por aliados de vehículos avistados (no por inteligencia)";"Уничтожение союзниками разведанных противников (не по разведданным)";"Niszczenie wykrytych wrogich maszyn przez sojuszników (nie według danych wywiadu)";"Zničení zpozorovaných nepřátel spoluhráči (ne dle průzkumu)";"Gözetlenen düşmanın müttefikler tarafından imhası (istihbarat olmadan)";"侦​察​的​目​标​被​摧​毁​（未​提​供​情​报）";"偵察していた\t敵の\t味方（AIでない）\tによる\t破壊";"Destruição por aliados de inimigos reconhecidos (não pela inteligência)";"Знищення союзниками розвіданих противників (не за розвідданими)";"Destruction by allies of scouted enemies (not by intelligence)";"Szövetségesek által megsemmisített, felderített ellenségek (nem hírszerzés által)";"아군이 정찰 정보를 받지 않은 채 정찰된 적을 격파하여 얻은 점수";"Знішчэнне хаўруснікамі разведаных супраціўнікаў (не па разведдадзеных)";"Destruction by allies of scouted enemies (not by intelligence)";"偵​察​的​目​標​被​摧​毀​（未​提​供​情​報）";"侦​察​的​目​标​被​摧​毁​（未​提​供​情​报）";"Tiêu diệt bởi đồng đội của kẻ địch đã được trinh sát (không qua thông tin trinh sát)";;
"expEventScore/scoutKillAny";"Destruction by allies of scouted enemies";"Destruction d'ennemis repérés par des alliés ";"Distruzione dei nemici avvistati da parte degli alleati";"Zerstörung von aufgeklärten Feinden durch Verbündete";"Destrucción por aliados de enemigos detectados";"Уничтожение союзниками разведанных противников";"Za wykrytych wrogów zniszczonych potem przez sojuszników";"Zničení prozkoumaných nepřátel spoluhráči";"Gözetlenen düşmanın müttefikler tarafından imhası";"侦​查​的​目​标​被​友​军​击​毁";"偵察していた\t敵の\t味方による\t破壊";"Destruição por aliados de inimigos reconhecidos";"Знищення союзниками розвіданих ворогів";"Destruction by allies of scouted enemies";"Szövetségesek által megsemmisített, felderített ellenségek";"정찰한 적을 아군이 격파하여 얻은 점수";"Знішчэнне хаўруснікамі разведаных супраціўнікаў";"Destruction by allies of scouted enemies";"偵​查​的​目​標​被​友​軍​擊​毀";"Destruction by allies of scouted enemies";"Mục tiêu trinh sát bị phá hủy bởi đồng minh";;
"expEventScore/death";"Deaths";"Morts";"Morti";"Tode";"Muertes";"Смерти";"Zgony";"Smrti";"Ölümler";"死​亡";"被撃数";"Mortes";"Смерті";"Deaths";"Halálok";"피격";"Смерці";"Deaths";"死​亡";"死​亡";"Bị tiêu diệt";;
"expEventScore/missionAction";"Mission objectives and conditions";"Objectifs et conditions de la mission";"Obiettivi e condizioni missione";"Missionsziele und -bedingungen";"Objetivos y condiciones de la misión";"Задачи и условия миссии";"Cele i warunki misji";"Cíle a podmínky mise";"Görev hedefleri ve şartlar";"任​务​目​标";"任務目標と\t達成条件";"Objetivos e condições da missão";"Завдання та умови місії";"Mission objectives and conditions";"A küldetés céljai és feltételei";"임무 목표 및 조건";"Задачы і ўмовы місіі";"Mission objectives and conditions";"任​務​目​標​與​狀​況";"Mission objectives and conditions";"Mục tiêu và điều kiện nhiệm vụ.";;
"expEventScore/helpToAllies";"Help to allies";"Aide aux alliés";"Aiuta gli alleati";"Hilfe für Verbündete";"Ayuda a aliados";"Помощь союзникам";"Pomoc sojusznikom";"Pomoc spolhráčům";"Müttefiklere yardım";"帮​助​友​军";"味方を\t支援する";"Ajuda aos aliados";"Допомога союзникам";"Help to allies";"Szövetségeseknek nyújtott segítség ";"아군 도움";"Дапамога хаўруснікам";"Help to allies";"幫​助​友​軍";"Help to allies";"Hỗ trợ đồng đội.";;
"expEventScore/severeDamage";"Severe damage to the enemy";"Dégâts importants infligés à l'ennemi";"Danno critico al nemico";"Schwerer Schaden am Feind";"Daño grave al enemigo";"Фатальные повреждения противника";"Poważne uszkodzenie przeciwnika";"Vážné poškození protivníka";"Düşmana ciddi hasar";"重​创​敌​方​单​位";"敵への\tシビアダメージ";"Dano crítico no inimigo";"Фатальні пошкодження противника";"Severe damage to the enemy";"Ellenségnek okozott súlyos sérülések";"적에게 입힌 심각한 손상";"Моцныя пашкоджанні супраціўніка";"Severe damage to the enemy";"重​創​敵​方​單​位";"Severe damage to the enemy";"Thiệt hại nghiêm trọng cho đối thủ";;
