"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"76mm_br_361";"BR-361";"BR-361";"BR-361";"BR-361";"BR-361";"БР-361";"BR-361";"BR-361";"BR-361";"BR-361";"BR-361";"BR-361";"БР-361";"BR-361";"BR-361";"BR-361";"БР-361";"BR-361";"BR-361";"BR-361";"BR-361";;
"76mm_o_361";"O-361";"O-361";"O-361";"O-361";"O-361";"О-361";"O-361";"O-361";"O-361";"O-361";"O-361";"O-361";"O-361";"O-361";"O-361";"O-361";"О-361";"O-361";"O-361";"O-361";"O-361";;
"90mm_t142e3";"T142E3";"T142E3";"T142E3";"T142E3";"T142E3";"T142E3";"T142E3";"T142E3";"T142E3";"T142E3";"T142E3";"T142E3";"T142E3";"T142E3";"T142E3";"T142E3";"T142E3";"T142E3";"T142E3";"T142E3";"T142E3";;
"weapons/76mm_3inch_howitzer_MkI_tog_user_cannon";"76 mm OQF 3-inch Howitzer Mk I";"Obusier de 76 mm OQF 3-inch Mk I";"Obice da 76mm OQF 3"" Mk.I";"7,6 cm QQF 3-inch Mk.I Haubitze ";"Obús OQF de 3 pulgadas Mk I de 76 mm";"76-мм гаубица OQF 3-inch Mk.I";"Haubica Mk I OQF kalibru 76 mm";"3"" [76 mm] houfnice Ordnance QF Mk.I";"76 mm OQF 3-inch Howitzer Mk I";"76 毫\t米 QF 3 英\t寸 Mk I 榴\t弹\t炮";"76mm QQF 3\tインチ 榴弾砲 Mk I";"Morteiro de 76 mm OQF 3-inch Mk I";"76-мм гаубиця OQF 3-inch Mk.I";"76 mm OQF 3-inch Howitzer Mk I";"76 mm OQF 3-inch Howitzer Mk I";"76 mm OQF 3인치 곡사포 Mk I";"76-мм гаубица OQF 3-inch Mk.I";"76 mm OQF 3-inch Howitzer Mk I";"76 毫\t米 QF 3 英\t寸 Mk I 榴\t彈\t炮";"76 mm OQF 3-inch Howitzer Mk I";"Lựu pháo nòng 76 mm OQF 3-inch Mk I";;
"weapons/76mm_3inch_howitzer_MkI_user_cannon";"76 mm OQF 3-inch Howitzer Mk I";"Obusier de 76 mm OQF 3-inch Mk I";"Obice da 76mm OQF 3"" Mk.I";"76 mm OQF 3-Inch Howitzer Mk I";"Obús OQF de 3 pulgadas Mk I de 76 mm";"76-мм гаубица OQF 3-inch Mk.I";"Haubica Mk I OQF kalibru 76 mm";"3"" [76 mm] houfnice Ordnance QF Mk.I";"76 mm OQF 3-inch Mk I Obüs";"76 毫\t米 QF 3 英\t寸 Mk I 榴\t弹\t炮";"76 mm QQF 3\tインチ 榴弾砲 Mk I";"Morteiro de 76 mm OQF 3-inch Howitzer Mk I";"76-мм гаубиця OQF 3-inch Mk.I";"76 mm OQF 3-inča Haubica Mk I";"76 mm-es OQF 3 hüvelykes Mk I tarack";"76 mm OQF 3인치 곡사포 Mk I";"76-мм гаўбіца OQF 3-inch Mk.I";"Obuzier OQF 3 inch Mk I, cal. 76 mm";"76 毫\t米 QF 3 英\t寸 Mk I 榴\t彈\t炮";"76 毫\t米 QF 3 英\t寸 Mk I 榴\t弹\t炮";"Lựu pháo nòng 76 mm OQF 3-inch Mk I";;
"76mm_howitzer_shell_he";"3-inch Mark II";"3-inch HE";"HE da 3"" Mark II";"3 inch HE";"3-inch Mark II";"3-inch Mark II";"3-inch Mark II";"3"" Mark II";"3-inch Mark II";"HE Mk II";"3 インチ HE";"3-inch Mark II";"3-inch HE";"3-inča HE";"3 hüvelykes Mark II";"3인치 마크 II";"3-inch HE";"3 inch Mark II, cal. 76 mm";"HE Mk II";"榴\t弹";"3-inch Mark II";;
"weapons/152mm_M64_user_cannon";"152 mm М-64 cannon";"Canon de 152 mm M-64";"Cannone M-64 da 152mm";"15,2cm M-64 Geschütz";"Cañón М-64 de 152 mm";"152-мм пушка М-64";"Działo M-64 kal. 152 mm";"152 mm kanón M-64";"152 mm М-64 top";"152 毫\t米 M-64 反\t坦\t克\t炮";"152 mm М-64 砲";"Canhão de 152 mm М-64";"152-мм гармата М-64";"Top 152 mm М-64";"152 mm-es M-64 ágyú";"152 mm М-64 야포";"152-мм гармата М-64";"Tun М-64, cal. 152 mm ";"152 毫\t米 M-64 反\t坦\t克\t炮";"152 毫\t米 M-64 反\t坦\t克\t炮";"Pháo nòng 152 mm M-64";;
"weapons/152mm_M69_user_cannon";"152 mm М-69 cannon";"Canon de 152 mm M-69";"Cannone da 152 mm М-69";"15,2cm M-69 Geschütz";"Cañón М-69 de 152 mm";"152-мм пушка М-69";"Działo M-69 kal. 152 mm";"152 mm kanón M-69";"152 mm М-69 top";"152 毫\t米 M-69 反\t坦\t克\t炮";"152 mm М-69 砲";"Canhão de 152 mm М-69";"152-мм гармата М-69";"Top 152 mm М-69";"152 mm-es M-69 ágyú";"152 mm М-69 야포";"152-мм гармата М-69";"Tun М-69, cal. 152 mm";"152 毫\t米 M-69 反\t坦\t克\t炮";"152 毫\t米 M-69 反\t坦\t克\t炮";"Pháo nòng 152 mm M-69";;
"152mm_m69_he_fs";"152 mm HE";"152 mm HE";"HE da 152 mm";"152mm HE";"152 mm HE";"152-мм ОФ";"152 mm HE";"HE";"152 mm HE";"HE";"152 mm HE";"152 mm HE";"152-мм ОФС";"152 mm HE";"HE";"152 mm HE";"152-мм АФ";"PE, cal. 152 mm";"高\t爆\t彈";"榴\t弹";"152 mm HE";;
"152mm_m69_apds_fs";"152 mm APDS-FS";"152 mm APDS-FS";"APDS-FS da 152 mm";"152mm APDS-FS";"152 mm APDS-FS";"152-мм ОБПС";"152 mm APDS-FS";"APDSFS";"152 mm APDS-FS";"尾\t翼\t稳\t定\t脱\t壳\t穿\t甲\t弹";"152 mm APDS-FS";"152 mm APDS-FS";"152-мм БОПС";"152 mm APDS-FS";"APFSDS";"152 mm APDS-FS";"152-мм АБПС";"ABSD-SA, cal. 152 mm";"尾\t翼\t穩\t定\t脫\t殼\t穿\t甲\t彈";"尾\t翼\t稳\t定\t脱\t壳\t穿\t甲\t弹";"152 mm APDS-FS";;
"152mm_m69_heat";"152 mm HEAT-FS";"152 mm HEAT-FS";"HEAT-FS da 152 mm";"152mm HEAT-FS";"152 mm HEAT-FS";"152-мм КС";"152 mm HEAT-FS";"HEATFS";"152 mm HEAT-FS";"HEATFS";"152 mm HEAT-FS";"152 mm HEAT-FS";"152-мм КС";"152 mm HEAT-FS";"HEATFS";"152 mm HEAT-FS";"152-мм КС";"ATPE-SA, cal. 152 mm";"尾\t翼\t稳\t定\t反\t坦\t克\t高\t爆\t彈";"尾\t翼\t稳\t定\t破\t甲\t弹";"152 mm HEAT-FS";;
"weapons/152mm_LP83_user_cannon";"152 mm LP-83 cannon";"Canon de 152 mm LP-83";"Cannone da 152mm LP-83";"15,2cm M-83 Kanone";"Cañón LP-83 de 152 mm";"152-мм пушка ЛП-83";"Działo kal. 152mm LP-83";"152 mm dělo LP-83";"152 mm LP-83 top";"152 毫\t米 LP-83 坦\t克\t炮";"152mm LP-83砲";"Canhão de 152 mm LP-83";"152-мм гармата ЛП-83";"152 mm LP-83 cannon";"152 mm LP-83 cannon";"152 mm LP-83 전차포";"152-мм пушка ЛП-83";"152 mm LP-83 cannon";"152 毫\t米 LP-83 坦\t克\t炮";"152 mm LP-83 cannon";"Pháo nòng 152 mm LP-83";;
"152mm_lp_83_apfsds";"152 mm APFSDS";"152 mm APFSDS";"APFSDS da 152mm";"152mm APFSDS";"152 mm APFSDS";"152-мм ОБПС";"152 mm APFSDS";"152 mm APFSDS";"152 mm APFSDS";"APFSDS";"152mm APFSDS";"152 mm APFSDS";"152-мм БОПС";"152 mm APFSDS";"152 mm APFSDS";"152 mm APFSDS";"152-мм ОБПС";"152 mm APFSDS";"APFSDS";"152 mm APFSDS";"152 mm APFSDS";;
"152mm_lp_83_he_fs";"152 mm HE";"152 mm HE";"HE da 152 mm";"152 mm HE";"152 mm HE";"152-мм ОФ";"152 mm HE";"152 mm HE";"152 mm HE";"HE";"152mm HE";"152 mm HE";"152-мм ОФС";"152 mm HE";"152 mm HE";"152 mm HE";"152-мм ОФ";"152 mm HE";"HE";"152 mm HE";"152 mm HE";;
"weapons/132mm_M13_rocket_launcher";"132 mm M13 rocket";"Roquette de 132mm M13";"Razzo da 132 mm M13";"13,2cm M13-Rakete";"Cohete M13 de 132 mm";"132-мм ракета М-13";"Rakieta M13 kal. 132 mm";"raketa M13";"132 mm M13 roket";"132 毫\t米 M-13 火\t箭\t弹";"132 mm M13 ロケット";"Foguete de 132 mm M13";"132-мм ракета М13";"132 mm M13 raketa";"132 mm-es M13 rakéta";"132 mm M13 로켓";"132-мм ракета М-13";"Rachete M13, cal. 132 mm";"132 毫\t米 M-13 火\t箭\t炮";"132 毫\t米 M-13 火\t箭\t炮";"Rocket 132 mm M13";;
"weapons/132mm_M13_rocket_launcher/short";"M-13";"M-13";"M-13";"M-13";"M-13";"М-13";"M-13";"M13";"M-13";"M-13";"M-13";"M-13";"M-13";"M-13";"M13";"M-13";"М-13";"M-13";"M-13";"M-13";"M-13";;
"weapons/132mm_m13_m1_naval_rocket_launcher";"132 mm M13 rocket";"Roquette M13 de 132 mm";"Razzo da 132 mm M13";"13,2cm M13-Rakete";"Cohete M13 de 132 mm";"132-мм ракета М-13";"Rakieta M13 kal. 132 mm";"132 mm raketa M13";"132 mm M13 roket";"132 毫\t米 M-13 火\t箭\t弹";"132 mm M13 ロケット";"Foguete de 132 mm M13";"132-мм ракета М-13";"132 mm M13 raketa";"132 mm-es M13 rakéta";"132 mm M13 로켓";"132-мм ракета М-13";"Rachetă M13, cal. 132 mm";"132 毫\t米 M13 火\t箭\t炮";"132 毫\t米 M13 火\t箭\t炮";"Rocket 132 mm M13";;
"weapons/132mm_m13_m1_naval_rocket_launcher/short";"M-13";"M-13";"M-13";"M-13";"M-13";"М-13";"M-13";"M-13";"M-13";"M-13";"M-13";"M-13";"М-13";"M-13";"M13";"M-13";"М-13";"M-13";"M-13";"M-13";"M-13";;
"weapons/300mm_M31_rocket_launcher";"300 mm M-31 rocket";"Roquette de 300 mm M-31";"Razzo da 300mm M-31";"300 mm M-31 Rakete";"Cohete M-31 de 300 mm";"300-мм ракета М-31";"Rakieta M-31 kal. 300 mm";"300 mm raketa M-31";"300 mm M-31 roket";"300 毫\t米 M-31 火\t箭\t弹";"300mm M-31\tロケット";"Foguete de 300 mm M-31";"300-мм ракета М-31";"300 mm M-31 rocket";"300 mm M-31 rocket";"300 mm M-31 로켓";"300-мм ракета М-31";"300 mm M-31 rocket";"300 毫\t米 M-31 火\t箭\t彈";"300 mm M-31 rocket";"Rocket 300 mm M-31";;
"weapons/300mm_M31_rocket_launcher/short";"M-31";"M-31";"M-31";"M-31";"M-31";"М-31";"M-31";"M-31";"M-31";"M-31";"M-31";"M-31";"М-31";"M-31";"M-31";"M-31";"М-31";"M-31";"M-31";"M-31";"M-31";;
"132mm_m_13";"M-13";"M-13";"M-13";"M-13";"M-13";"М-13";"M-13";"M13";"M-13";"M-13";"M-13";"M-13";"M-13";"M-13";"M13";"M-13";"М-13";"M-13";"М\t-13";"M-13";"M-13";;
"300mm_m_31_uk";"M-31-UK";"M-31-UK";"M-31-UK";"M-31-UK";"M-31-UK";"М-31-УК";"M-31-UK";"M-31-UK";"M-31-UK";"M-31-UK";"M-31-UK";"M-31-UK";"М-31-УК";"M-31-UK";"M-31-UK";"M-31-UK";"М-31-УК";"M-31-UK";"M-31-UK";"M-31-UK";"M-31-UK";;
"weapons/100mm_D54TS_user_cannon";"100 mm D-54TS cannon";"Canon de 100 mm D-54TS";"Cannone da 100 mm D-54TS";"100 mm D-54TS Geschütz";"Cañón D-54TS de 100 mm";"100-мм пушка Д-54ТС";"Działo D-54TS kal. 100 mm";"100 mm kanón D-54TS";"100 mm D-54TS top";"100 毫\t米 D-54TS 坦\t克\t炮";"100mm D-54TS\t機関砲";"Canhão de 100 mm D-54TS";"100-мм гармата Д-54ТС";"100 mm D-54TS cannon";"100 mm D-54TS cannon";"100 mm D-54TS 전차포";"100-мм пушка Д-54ТС";"100 mm D-54TS cannon";"100 毫\t米 D-54TS 坦\t克\t炮";"100 mm D-54TS cannon";"Pháo nòng 100 mm D-54TS";;
"100mm_d54ts_apds";"D-54 APDS";"APDS D-54";"APDS D-54";"D-54 APDS";"D-54 APDS";"Д-54 БПС";"D-54 APDS";"D-54 APDS";"D-54 APDS";"D-54 脱\t壳\t穿\t甲\t弹";"D-54 APDS";"D-54 APDS";"Д-54 БПС";"D-54 APDS";"D-54 APDS";"D-54 APDS";"Д-54 БПС";"D-54 APDS";"D-54 APDS";"D-54 APDS";"D-54 APDS";;
"100mm_d54ts_he";"D-54 HE";"HE D-54";"HE D-54";"D-54 HE";"D-54 HE";"Д-54 ОФ";"D-54 HE";"D-54 HE";"D-54 HE";"D-54 高\t爆\t弹";"D-54 HE";"D-54 HE";"Д-54 ОФС";"D-54 HE";"D-54 HE";"D-54 HE";"Д-54 ОФ";"D-54 HE";"D-54 HE";"D-54 HE";"D-54 HE";;
"100mm_d54ts_apcbc";"D-54 AP";"AP D-54";"AP D-54";"D-54 AP";"D-54 AP";"Д-54 БР";"D-54 AP";"D-54 AP";"D-54 AP";"D-54 被\t帽\t风\t帽\t穿\t甲\t弹";"D-54 AP";"D-54 AP";"Д-54 БС";"D-54 AP";"D-54 AP";"D-54 AP";"Д-54 БР";"D-54 AP";"D-54 AP";"D-54 AP";"D-54 AP";;
"100mm_d54ts_heat";"D-54 HEAT";"HEAT D-54";"HEAT D-54";"D-54 HEAT";"D-54 HEAT";"Д-54 БКС";"D-54 HEAT";"D-54 HEAT";"D-54 HEAT";"D-54 破\t甲\t弹";"D-54 HEAT";"D-54 HEAT";"Д-54 БКС";"D-54 HEAT";"D-54 HEAT";"D-54 HEAT";"Д-54 БКС";"D-54 HEAT";"D-54 HEAT";"D-54 HEAT";"D-54 HEAT";;
"weapons/100mm_D10T2S_user_cannon";"100 mm D-10T2S cannon";"Canon de 100 mm D-10T2S";"Cannone D-10T2S da 100mm";"100 mm D-10T2S Geschütz";"Cañón D-10T2S de 100 mm";"100-мм пушка Д-10Т2С";"Działo D-10T2S kal. 100 mm";"100 mm kanón D-10T2S";"100 mm D-10T2S top";"100 毫\t米 D-10T2S 坦\t克\t炮";"100 mm D-10T2S 砲";"Canhão de 100 mm D-10T2S";"100-мм гармата Д-10Т2С";"100 mm D-10T2S top";"100 mm-es D-10T2Sz ágyú";"100 mm D-10T2S 전차포";"100-мм гармата Д-10Т2С";"Tun D-10T2S, cal. 100 mm";"100 毫\t米 D-10T2S 坦\t克\t炮";"100 毫\t米 D-10T2S 坦\t克\t炮";"Pháo nòng 100 mm D-10T2S";;
"weapons/100mm_D10T2S_fin_user_cannon";"100 mm D-10T2S cannon";"Canon de 100 mm D-10T2S";"Cannone D-10T2S da 100mm";"100 mm D-10T2S Geschütz";"Cañón D-10T2S de 100 mm";"100-мм пушка Д-10Т2С";"Działo D-10T2S kal. 100 mm";"100 mm dělo D-10T2S";"100 mm D-10T2S top";"100 毫\t米 D-10T2S 坦\t克\t炮";"100mm D-10T2S\t砲";"Canhão de 100 mm D-10T2S";"100-мм гармата Д-10Т2С";"100 mm D-10T2S cannon";"100 mm-es D-10T2S ágyú";"100 mm D-10T2S 전차포";"100-мм пушка Д-10Т2С";"100 mm D-10T2S cannon";"100 毫\t米 D-10T2S 坦\t克\t炮";"100 mm D-10T2S cannon";"Pháo nòng 100 mm D-10T2S";;
"weapons/100mm_2A70_user_cannon";"100 mm 2A70 cannon";"Canon de 100 mm 2A70";"Cannone da 100mm 2A70";"100 mm 2A70 Geschütz";"Cañón 2A70 de 100 mm";"100-мм пушка 2А70";"Działo 2A70 kal. 100 mm";"100 mm kanón 2A70";"100 mm 2A70 top";"100 毫\t米 2A70 坦\t克\t炮";"100 mm 2A70 砲";"Canhão de 100 mm 2A70";"100-мм гармата 2А70";"100 mm 2A70 top";"100 mm-es 2A70 ágyú";"100 mm 2A70 전차포";"100-мм пушка 2А70";"100 mm 2A70 cannon";"100 毫\t米 2A70 坦\t克\t炮";"100 毫\t米 2A70 坦\t克\t炮";"Pháo nòng 100 mm 2A70";;
"weapons/100mm_2a70_zbd_user_cannon";"100 mm ZPL04 cannon";"Canon de 100 mm ZPL04";"Cannone da 100mm ZPL04";"100 mm ZPL04 Geschütz";"Cañón ZPL04 de 100 mm";"100-мм пушка ZPL04";"Działo ZPL04 kal. 100 mm";"100 mm kanón ZPL04";"100 mm ZPL04 top";"100 毫\t米 ZPL04 坦\t克\t炮";"100mm ZPL04砲";"Canhão de 100 mm ZPL04";"100-мм гармата ZPL04";"100 mm ZPL04 cannon";"100 mm ZPL04 cannon";"100 mm ZPL04 전차포";"100-мм пушка ZPL04";"100 mm ZPL04 cannon";"100 毫\t米 ZPL04 坦\t克\t炮";"100 mm ZPL04 cannon";"Pháo nòng 100 mm ZPL04";;
"100mm_aps_03";"APS03";"APS03";"APS03";"APS03";"APS03";"APS03";"APS03";"APS03";"APS03";"APS03";"APS03";"APS03";"APS03";"APS03";"APS03";"APS03";"APS03";"APS03";"APS03";"APS03";"APS03";;
"weapons/100mm_2A70_BMD_user_cannon";"100 mm 2A70 cannon";"Canon de 100 mm 2A70";"Cannone da 100mm 2A70";"100 mm 2A70 Geschütz";"Cañón 2A70 de 100 mm";"100-мм пушка 2А70";"Działo 2A70 kal. 100 mm";"100 mm kanón 2A70";"100 mm 2A70 top";"100 毫\t米 2A70 坦\t克\t炮";"100mm 2A70砲";"Canhão de 100 mm 2A70";"100-мм гармата 2А70";"100 mm 2A70 cannon";"100 mm-es 2A70 ágyú";"100 mm 2A70 전차포";"100-мм пушка 2А70";"100 mm 2A70 cannon";"100 毫\t米 2A70 坦\t克\t炮";"100 mm 2A70 cannon";"Pháo nòng 100 mm 2A70";;
"weapons/30mm_2A72_BMD_user_cannon";"30 mm 2A72 cannon";"Canon de 30 mm 2A72";"Cannone da 30mm 2A72";"30 mm 2A72 Maschinenkanone";"Cañón 2A72 de 30 mm";"30-мм пушка 2А72";"Działko 2A72 kal. 30 mm";"30 mm kanón 2A72";"30 mm 2A72 top";"30 毫\t米 2A72 机\t炮";"30mm 2A72砲";"Canhão de 30 mm 2A72";"30-мм гармата 2А72";"30 mm 2A72 cannon";"30 mm-es 2A72 gépágyú";"30 mm 2A72 기관포";"30-мм пушка 2А72";"30 mm 2A72 cannon";"30 毫\t米 2A72 機\t炮";"30 mm 2A72 cannon";"Pháo nòng 30 mm 2A72";;
"100mm_3bk_17m";"3BK17M";"3BK17M";"3BK17M";"3BK17M";"3BK17M";"3БК17М";"3BK17M";"3BK-17M";"3BK17M";"3BK17M";"3BK17M";"3BK17M";"3BK17M";"3BK17M";"3BK17M";"3BK17M";"3БК17М";"3BK17M";"3BK17M";"3BK17M";"3BK17M";;
"100mm_m1000a1";"M1000A1";"M1000A1";"M1000A1";"M1000A1";"M1000A1";"M1000A1";"M1000A1";"M1000A1";"M1000A1";"M1000A1";"M1000A1";"M1000A1";"M1000A1";"M1000A1";"M1000A1";"M1000A1";"M1000A1";"M1000A1";"M1000A1";"M1000A1";"M1000A1";;
"100mm_3bm25";"3BM25";"3BM25";"3BM25";"3BM25";"3BM25";"3БМ25";"3BM25";"3BM-25";"3BM25";"3BM25";"3BM25";"3BM25";"3БМ25";"3BM25";"3BM25";"3BM25";"3БМ25";"3BM25";"3BM25";"3BM25";"3BM25";;
"100mm_3of_32";"3OF32";"3OF32";"3OF32";"3OF32";"3OF32";"3ОФ32";"3OF32";"3OF32";"3OF32";"3OF32";"3OF32";"3OF32";"3ОФ32";"3OF32";"3OF32";"3OF32";"3ОФ32";"3OF32";"3OF32";"3OF32";"3OF32";;
"100mm_3of_70";"3OF70";"3OF70";"3OF70";"3OF70";"3OF70";"3ОФ70";"3OF70";"3OF70";"3OF70";"3OF70";"3OF70";"3OF70";"3ОФ70";"3OF70";"3OF70";"3OF70";"3ОФ70";"3OF70";"3OF70";"3OF70";"3OF70";;
"weapons/20mm_MG151_20_user_cannon";"20 mm MG151/20 cannon";"Canon MG151/20 de 20 mm";"Cannone da 20mm MG 151/20";"20mm MG151/20 Maschinenkanone";"Cañón MG151/20 de 20 mm";"20-мм пушка MG151/20";"Działko MG151/20 kal. 20mm";"20 mm kanón MG 151/20";"20 mm MG 151 top";"20 毫\t米 MG 151/20 机\t炮";"20 mm MG151/20 砲";"Canhão de 20 mm MG151/20";"20-мм гармата MG151/20";"20 mm MG151/20 top";"20 mm-es MG 151/20 gépágyú";"20 mm MG151/20 기관포";"20-мм пушка MG151/20";"Tun MG151/20, cal. 20 mm";"20 毫\t米 MG 151/20 機\t炮";"20 毫\t米 MG 151/20 机\t关\t炮";"Pháo nòng 20 mm MG151/20";;
"20mm_brgr";"2cm Brgr.L'Spur 151";"Brgr.L'Spur 151 de 2 cm";"2cm Brgr.L'Spur 151";"2cm Brgr.L'Spur 151";"2cm Brgr.L'Spur 151";"2cm Brgr.L'Spur 151";"2cm Brgr.L'Spur 151";"Brgr L'spur 151";"2cm Brgr.L'Spur 151";"BrGr. L'Supr 151";"2cm Brgr.L'Spur 151";"2cm Brgr.L'Spur 151";"2cm Brgr.L'Spur 151";"2cm Brgr.L'Spur 151";"Brgr. L'Spur 151";"2cm Brgr.L'Spur 151";"2cm Brgr.L'Spur 151";"Brgr. L'Spur 151, cal. 20 mm";"BrGr. L'Supr 151";"BrGr. L'Supr 151";"2cm Brgr.L'Spur 151";;
"20mm_pzbrgr_ph";"2cm Pzbrgr.(Ph) 151";"Pzbrgr.(Ph) 151 de 2 cm";"2cm Pzbrgr.(Ph) 151";"2cm Pzbrgr.(Ph) 151";"2cm Pzbrgr.(Ph) 151";"2cm Pzbrgr.(Ph) 151";"2cm Pzbrgr.(Ph) 151";"Pzbrgr (Ph) 151";"2cm Pzbrgr.(Ph) 151";"PzBrGr. (Ph) 151";"2cm Pzbrgr.(Ph) 151";"2cm Pzbrgr.(Ph) 151";"2cm Pzbrgr.(Ph) 151";"2cm Pzbrgr.(Ph) 151";"Pzbrgr. (Ph) 151";"2cm Pzbrgr.(Ph) 151";"2cm Pzbrgr.(Ph) 151";"Pzbrgr. (Ph) 151, cal. 20 mm";"PzBrGr. (Ph) 151";"PzBrGr. (Ph) 151";"2cm Pzbrgr.(Ph) 151";;
"weapons/105mm_ZPL98A_user_cannon";"105 mm ZPL98A cannon";"Canon de 105 mm ZPL98A";"Cannone da 105mm ZPL98A";"105 mm ZPL98A Geschütz";"Cañón ZPL98A de 105 mm";"105-мм пушка ZPL98A";"Działo ZPL98A kal. 105 mm";"105 mm kanón ZPL98A";"105 mm ZPL98A top";"105 毫\t米 ZPL98A 式\t坦\t克\t炮";"105mm ZPL98A\t砲";"Canhão de 105 mm ZPL98A";"105-мм гармата ZPL98A";"105 mm ZPL98A cannon";"105 mm-es ZPL98A ágyú";"105 mm ZPL98A 전차포";"105-мм пушка ZPL98A";"105 mm ZPL98A cannon";"105 毫\t米 ZPL98A 式\t坦\t克\t炮";"105 mm ZPL98A cannon";"Pháo nòng 105 mm ZPL98A";;
"weapons/20mm_GAI_CO1_user_cannon";"20 mm GAI C01 cannon";"Canon de 20 mm GAI C01";"Cannone da 20mm GAI C01";"20 mm GAI C01 Maschinenkanone";"Cañón GAI C01 de 20 mm";"20-мм пушка GAI-C01";"Działko GAI C01 kal. 20 mm";"20 mm kanón GAI C01";"20 mm GAI C01 top";"20 毫\t米 GAI-CO1 机\t炮";"20mm GAI C01機関砲";"Canhão de 20 mm GAI C01";"20-мм гармата GAI-C01";"20 mm GAI C01 cannon";"20 mm-es GAI C01 gépágyú";"20 mm GAI-C01 기관포";"20-мм пушка GAI-C01";"20 mm GAI C01 cannon";"20 毫\t米 GAI-CO1 機\t炮";"20 mm GAI C01 cannon";"Pháo nòng 20 mm GAI C01";;
"weapons/20mm_Rh_202_Wiesel_user_cannon";"20 mm Rh202 cannon";"Canon de 20 mm Rh202";"Cannone da 20 mm Rh202";"20 mm Rh202 Maschinenkanone";"Cañón Rh202 de 20 mm";"20-мм пушка Rh202";"Działko Rh202 kal. 20 mm";"20 mm kanón Rh202";"20 mm Rh202 top";"20 毫\t米 Rh202 机\t炮";"20mm Rh202機関砲";"Canhão de 20 mm Rh202";"20-мм гармата Rh202";"20 mm Rh202 cannon";"20 mm-es Rh202 gépágyú";"20 mm Rh202 기관포";"20-мм пушка Rh202";"20 mm Rh202 cannon";"20 毫\t米 Rh202 機\t炮";"20 mm Rh202 cannon";"Pháo nòng 20 mm Rh202";;
"weapons/20mm_Rh_202_Marder_user_cannon";"20 mm Rh202 cannon";"Canon de 20 mm Rh202";"Cannone da 20 mm Rh202";"20 mm Rh202 Maschinenkanone";"Cañón Rh202 de 20 mm";"20-мм пушка Rh202";"Działko Rh202 kal. 20 mm";"20 mm kanón Rh202";"20 mm Rh202 top";"20 毫\t米 Rh202 机\t炮";"20 mm Rh202 砲";"Canhão de 20 mm Rh202";"20-мм гармата Rh202";"20 mm Rh202 cannon";"20 mm-es Rh202 gépágyú";"20 mm Rh202 기관포";"20-мм пушка Rh202";"20 mm Rh202 cannon";"20 毫\t米 Rh202 機\t炮";"20 mm Rh202 cannon";"Pháo nòng 20 mm Rh202";;
"weapons/20mm_Rh_202_user_cannon";"20 mm Rh202 cannon";"Canon de 20 mm Rh202";"Cannone da 20 mm Rh202";"2cm Rh202 Geschütz";"Cañón Rh202 de 20 mm";"20-мм пушка Rh202";"Działko Rh202 kal. 20 mm";"20 mm kanón Rh202";"20 mm Rh202 top";"20 毫\t米 Rh202 机\t炮";"20 mm Rh202 砲";"Canhão de 20 mm Rh202";"20-мм гармата Rh202";"20 mm Rh202 cannon";"20 mm-es Rh202 gépágyú";"20 mm Rh202 기관포";"20-мм гармата Rh202";"Tun Rh202, cal. 20 mm";"20 毫\t米 Rh202 機\t炮";"20 毫\t米 Rh202 机\t关\t炮";"Pháo nòng 20 mm Rh202";;
"weapons/20mm_luchs_a2_user_cannon";"20 mm Rh202 cannon";"Canon de 20 mm Rh202";"Cannone da 20 mm Rh202";"20 mm Rh202 Maschinenkanone";"Cañón Rh202 de 20 mm";"20-мм пушка Rh202";"Działko Rh202 kal. 20 mm";"20 mm kanón Rh202";"20 mm Rh202 top";"20 毫\t米 Rh202 机\t炮";"20mm Rh202機関砲";"Canhão de 20 mm Rh202";"20-мм гармата Rh202";"20 mm Rh202 cannon";"20 mm Rh202 cannon";"20 mm Rh202 기관포";"20-мм пушка Rh202";"20 mm Rh202 cannon";"20 毫\t米 Rh202 機\t炮";"20 mm Rh202 cannon";"Pháo nòng 20 mm Rh202";;
"20mm_dm63";"DM63";"DM63";"DM63";"DM63";"DM63";"DM63";"DM63";"DM63";"DM63";"DM63";"DM63";"DM63";"DM63";"DM63";"DM63";"DM63";"DM63";"DM63";"DM63";"DM63";"DM63";;
"20mm_dm43";"DM43";"DM43 ";"DM43";"DM43";"DM43 ";"DM43";"DM43 ";"DM43 ";"DM43";"DM43";"DM43";"DM43";"DM43";"DM43";"DM43";"DM43 ";"DM43";"DM43 ABI-T";"DM43 ";"DM43";"DM43";;
"20mm_dm51a1";"DM51A1";"DM51A1";"DM51A1";"DM51A1";"DM51A1";"DM51A1";"DM51A1";"DM51A1";"DM51A1";"DM51A1";"DM51A1";"DM51A1";"DM51A1";"DM51A1";"DM51A1";"DM51A1";"DM51A1";"DM51A1 PEI-T";"DM51A1";"DM51A1";"DM51A1";;
