"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"squad/application_disabled";"Acceptance of applications closed";"Acceptation des adhésions clôturée";"Arruolamenti chiusi";"Für Bewerbungen geschlossen";"Aceptación de solicitudes cerrada";"Приём заявок закрыт";"Przyjmowanie zgłoszeń zamknięte";"Přijímání žádostí uzavřeno";"Başvuruların kabulü kapatıldı";"无\t法\t接\t受\t入\t队\t申\t请";"入隊申請の\t受付終了";"Admissão de aplicações fechada";"Прийом запитів закритий";"Prihvaćanje prijava zatvoreno";"A jelentkezési kérelmek elfogadása tiltva";"편대 가입 신청을 받지 않습니다.";"Прыём заяў адкрыты";"Nu se mai acceptă solicitări de aplicare.";"無\t法\t接\t受\t入\t隊\t申\t請";"无\t法\t接\t受\t入\t队\t申\t请";"Ngừng nhận thêm đơn kết nạp";;
"squad/ConfirmDenyApplications";"Do you want to reject all membership applications?";"Voulez vous rejeter toutes les demandes d'adhésion?";"Vuoi respingere tutte le richieste di arruolamento?";"Möchtest du alle ausstehenden Bewerbungen ablehnen?";"¿Desea rechazar todas las solicitudes de membresía?";"Вы хотите отклонить все заявки?";"Czy chcesz odrzucić wszystkie wnioski o członkostwo?";"Chceš odmítnout všechny žádosti o členství?";"Bütün üyelik başvurularını reddetmek istiyor musunuz?";"确\t定\t要\t拒\t绝\t所\t有\t入\t队\t申\t请\t吗？";"全ての\t入隊申請を\t拒否しますか？";"Quer rejeitar todas os pedidos de adesão?";"Ви хочете відхилити всі запити?";"Želite li odbiti sve prijave za članstvo?";"Biztosan el akarod utasítani az összes jelentkezési kérelmet?";"모든 가입 신청을 거절하시겠습니까?";"Ці хочаце адхіліць усе заявы?";"Dorești să refuzi toate solicitările de aplicare?";"確\t定\t要\t拒\t絕\t所\t有\t入\t隊\t申\t請\t嗎？";"确\t定\t要\t拒\t绝\t所\t有\t入\t队\t申\t请\t吗？";"Bạn có muốn từ chối tất cả đơn kết nạp thành viên?";;
"squad/rank";"Squad rank: %d";"Rang de l'escouade : %d";"Rango del plotone: %d";"Staffelrang: %d";"Rango del escuadrón: %d";"Ранг отряда: %d";"Stopień oddziału: %d";"Úroveň skupiny: %d";"Manga seviyesi: %d";"小\t队\t等\t级：%d";"分隊\tランク:%d";"Patente da esquadrilha: %d";"Ранг загону: %d";"Nivo odreda: %d";"Osztag rangja: %d";"편대 랭크: %d";"Ранг звязу: %d";"Rang detașament: %d";"小\t隊\t等\t級: %d";"小\t队\t等\t级：%d";"Cấp độ biên đội: %d";;
"squad/need_reload";"Re-login is required for the correct functioning of squads";"Une reconnexion est nécessaire pour le bon fonctionnement de l’escouade";"Bisogna effettuare nuovamente l'accesso per il corretto funzionamento dei plotoni";"Bitte neu mit dem Spiel verbinden, um die korrekte Funktionalität von Staffeln zu gewährleisten";"Se requiere reingresar para el correcto funcionamiento de escuadrones";"Для корректной работы отрядов необходимо перелогиниться";"W celu poprawnego funkcjonowania oddziałów wymagane jest ponowne zalogowanie się";"Pro správnou funkci skupiny je potřeba se znovu přihlásit";"Mangaların doğru şekilde çalışması için yeniden giriş yapılması gerekiyor";"需\t要\t重\t新\t登\t录\t才\t能\t正\t常\t使\t用\t组\t队\t功\t能";"分隊を\t正常に\t機能させるため\t再\tログインが\t必要です";"Relogar é necessário para o funcionamento correto dos esquadrões";"Для коректної роботи загонів необхідно перелогініться";"Re-logovanje je potrebno za korektno funkcionisanje odreda";"Az osztagok helyes működéséhez újra be kell jelentkezned.";"편대가 올바르게 작동하려면 다시 로그인해야 합니다.";"Для карэктнай працы атрадаў неабходна пералагініцца";"Este necesară reautentificarea pentru funcționarea corectă a detașamentului.";"需\t要\t重\t新\t登\t入\t才\t能\t正\t常\t使\t用\t小\t隊\t功\t能";"需\t要\t重\t新\t登\t录\t才\t能\t正\t常\t使\t用\t组\t队\t功\t能";"Cần đăng nhập lại để các chức năng của tổ đội hoạt động";;
"squad/maximum_intitations_sent";"You have sent the maximum invitations to the squad";"Vous avez envoyé le nombre maximum d'invitations à l'escouade";"Hai mandato il numero massimo di inviti al plotone";"Du hast die maximale Anzahl an Staffeleinladungen verschickt";"Ya ha enviado el máximo de invitaciones al escuadrón";"Вы разослали максимально возможное количество приглашений в отряд";"Wysłałeś maksymalną liczbę zaproszeń do oddziału";"Poslal jsi maximální počet pozvánek do skupiny";"Manga için davet sınırına ulaştınız";"发\t送\t的\t邀\t请\t数\t量\t已\t达\t上\t限";"部隊への\t招待状の\t送信数が\t上限に\t達しています。";"Você enviou o máximo de convites para o esquadrão";"Ви розіслали максимально можливу кількість запрошень в загін";"Poslali ste maksimalan broj pozivnica za odred";"Nem küldhetsz több meghívót";"최대 개수의 초대를 보냈습니다.";"Вы адправілі максімальную колькасць запрашэнняў у звяз";"Ai trimis numărul maxim de invitații în detașament";"發\t送\t的\t邀\t請\t數\t量\t已\t達\t上\t限";"发\t送\t的\t邀\t请\t数\t量\t已\t达\t上\t限";"Bạn đã gửi tối đa số lời mời vào tổ đội";;
"squad/xbox/friendsOnly";"Only friends can be invited to the squad";"Seuls vos amis peuvent être invités à rejoindre l'escouade";"Solo gli amici possono essere invitati nel plotone";"Nur Freunde können in die Staffel eingeladen werden";"Solo amigos pueden ser invitados al escuadrón";"Вы можете пригласить в отряд только друзей";"Tylko znajomi mogą być zaproszeni do oddziału";"Do skupiny lze pozvat pouze přátele";"Sadece arkadaşlar mangaya davet edilebilir";"仅\t能\t够\t邀\t请\t好\t友\t至\t小\t队";"分隊に\t招待できるのは\tフレンドのみです";"Apenas amigos conseguem ser convidados para o Esquadrão";"Тільки друзі можуть бути запрошені в команду";"U odred možete pozvati samo prijatelje";"Csak a barátlistádon szereplőket hívhatod meg az osztagba.";"친구만 편대에 초대할 수 있습니다.";"Вы можаце запрасіць у атрад толькі сяброў";"Numai prietenii pot fi invitați în detașament.";"只\t有\t好\t友\t才\t能\t被\t邀\t請\t加\t入\t小\t隊";"只\t有\t好\t友\t才\t能\t被\t邀\t请\t加\t入\t小\t队";"Chỉ có bạn bè mới được mời vào tổ đội";;
"squad/xbox/onlineOnly";"You cannot invite a player to the squad while he is not in the hangar";"Vous ne pouvez pas inviter un joueur à rejoindre l'escouade tant qu'il n'est pas au hangar";"Non puoi invitare un giocatore nel plotone quando non è nell'hangar";"Du kannst einen Spieler nicht in die Staffel einladen, wenn er sich nicht im Hangar befindet";"No puede invitar a un jugador al escuadrón mientras él esté fuera del hangar";"Вы не можете пригласить в отряд игрока, пока он не в ангаре";"Nie możesz zaprosić do oddziału gracza, który jest poza hangarem";"Nemůžeš pozvat hráče do skupiny, když není v hangáru";"Hangarda olmayan bir oyuncuyu mangaya davet edemezsiniz";"仅\t能\t邀\t请\t位\t于\t基\t地\t界\t面\t的\t玩\t家\t至\t小\t队";"格納庫以外にいる\tプレイヤーを\t分隊に\t招待することはできません";"Não pode convidar um jogador para esquadrilha enquanto ele não esteja no hangar";"Ви не можете запросити гравця до загону, поки він не в ангарі";"Ne možete igrača pozvati u odred dok on nije u hangaru";"Nem hívhatsz meg olyan játékost az osztagba, aki nincs a hangárban.";"격납고 밖에 있는 플레이어를 편대에 초대할 수 없습니다.";"Вы не можаце запрасіць у атрад гульца, пакуль ён не ў ангары";"Nu poți invita în detașament un jucător care nu se află în hangar.";"無\t法\t邀\t請\t未\t處\t於\t機\t庫\t界\t面\t的\t玩\t家\t至\t小\t隊";"玩\t家\t不\t在\t车\t库\t时\t无\t法\t邀\t请\t加\t入\t小\t队";"Bạn không thể mời người chơi trong tổ đội khi họ không ở trong phòng chờ";;
"squad/sameCrossPlayConditionAsLeader/enabled";"The following players do not have the Cross-Network Play option enabled:
{names}";"Les joueurs suivants n'ont pas l'option Multi-plateforme activée:
{names}";"I seguenti giocatori non hanno l'opzione Cross-Network Play attivata:
{names}";"Die folgenden Spieler haben nicht die Option des plattformübergreifendes Spielen aktiviert:
{names}";"Los siguientes jugadores no tienen la opción de Cross-Network Play habilitada:
{names}";"У следующих игроков не включена опция Cross-Network Play:
{names}";"Następujący gracze nie mają włączonej opcji Cross-Network Play: {names}";"Následující hráči nemají povolenou možnost Cross-Network Play:
{names}";"Bu oyuncuların Çapraz-Ağ Oynama ayarı etkin değil:
{names}";"部\t分\t玩\t家\t未\t启\t用\t跨\t平\t台\t游\t戏：
{names}";"""次の\tプレイヤーは、\tクロスネットワークプレイの\tオプションを\t有効にしていません：\t
{names}""";"Os seguintes jogadores não tem a opção de 'Cross-Network Play' ativada:
{names}";"У наступних гравців не ввімкнено опцію Cross-Network Play:
{names}";"Sledeći igrači nemaju omogućenu opciju za Cross-Network igranje:
{names}";"A következő játékosoknál nincs bekapcsolva a hálózatok közötti játékmód:
{names}";"다음 플레이어가 크로스-네트워크 플레이 옵션이 활성화되어있지 않습니다:
{names}";"У наступных гульцоў не ўключаная опцыя Cross-Network Play:
{names}";"Următorii jucători nu au activat opțiunea de jucare între platforme diferite:
{names}";"部\t分\t玩\t家\t未\t啟\t用\t跨\t平\t台\t遊\t戲：
{names}";"以\t下\t玩\t家\t没\t有\t启\t用\t跨\t网\t络\t游\t戏\t选\t项:
{names}";"Các người chơi sau đã bật tình năng Chơi thông qua nhiều nền tảng:
{names}";;
"squad/sameCrossPlayConditionAsLeader/disabled";"The following players do not have the Cross-Network Play option disabled:
{names}";"Les joueurs suivants n'ont pas l'option Multi-plateforme activée:
{names}";"I seguenti giocatori non hanno l'opzione Cross-Network Play disattivata:
{names}";"Die folgenden Spieler haben nicht die Option des plattformübergreifendes Spielen aktiviert:
{names}";"Los siguientes jugadores no tienen la opción de Cross-Network Play habilitada:
{names}";"У следующих игроков не выключена опция Cross-Network Play:
{names}";"Następujący gracze nie mają włączonej opcji Cross-Network Play: {names}";"Následující hráči nemají povolenou možnost Cross-Network Play:
{names}";"Bu oyuncuların Çapraz-Ağ Oynama ayarı devre dışı değil:
{names}";"部\t分\t玩\t家\t未\t禁\t用\t跨\t平\t台\t游\t戏：
{names}";"""次の\tプレイヤーは、\tクロスネットワークプレイの\tオプションを\t無効にしていません：\t
{names}""";"Os seguintes jogadores não tem a opção de 'Cross-Network Play' desativada:
{names}";"У наступних гравців не виключена опція Cross-Network Play:
{names}";"Sledeći igrači imaju omogućenu opciju za Cross-Network igranje:
{names}";"A következő játékosoknál nincs kikapcsolva a hálózatok közötti játékmód:
{names}";"다음 플레이어가 크로스-네트워크 플레이 옵션이 활성화되어있지 않습니다:
{names}";"У наступных гульцоў не выключана опцыя Cross-Network Play:
{names}";"Următorii jucători nu au activat opțiunea de jucare între platforme diferite:
{names}";"部\t分\t玩\t家\t未\t禁\t用\t跨\t平\t台\t遊\t戲：
{names}";"以\t下\t玩\t家\t没\t有\t启\t用\t跨\t网\t络\t游\t戏\t选\t项:
{names}";"Các người chơi sau đã tắt tính năng Chơi thông qua nhiều nền tẳng:
{names}";;
"chat/backToMainChannels";"Return to the main channel list";"Retour à la liste principale des canaux";"Torna all'elenco principale dei canali";"Zurück zur Liste mit den Hauptkanälen";"Regresar a la lista principal de canales";"Вернуться к списку основных каналов";"Powróć do głównej listy kanałów";"Zpět na hlavní seznam kanálů";"Ana kanal listesine dön";"返\t回\t主\t频\t道\t列\t表";"メインチャット\t一覧に\t戻ります";"Retornar à lista de canais principais";"Повернутися до списку основних каналів";"Povratak u listu glavnih kanala";"Visszatérés a csatornalista főmenüjébe";"대화방 목록으로 되돌아갑니다";"Вярнуцца да спісу асноўных каналаў";"Revenire la lista principală de canale";"返\t回\t主\t頻\t道\t列\t表";"返\t回\t主\t频\t道\t列\t表";"Trở về danh sách kênh chính";;
"chat/channel/___empty___";"System";"Système";"Sistema";"System";"Sistema";"Системный";"System";"Systém";"Sistem";"系\t统";"システム";"Sistema";"Системний";"Sistem";"Rendszer";"시스템";"Сістэмны";"Sistem";"系\t統";"系\t统";"Hệ thống";;
"chat/channel/general_ru";"Общий";"Général";"Общий";"Общий";"Общий";"Общий";"Ogólny";"Общий";"Общий";"О\tб\tщ\tи\tй";"一般";"Общий";"Загальний";"Общий";"Общий";"Общий";"Агульны";"Общий";"О\tб\tщ\tи\tй";"О\tб\tщ\tи\tй";"Chung";;
"chat/channel/general_en";"General";"Général";"General";"General";"General";"General";"Ogólne";"General";"General";"General";"一般";"General";"General";"Opšti";"General";"일반";"General";"General";"一\t般";"General";"Chung";;
"chat/channel/general_de";"Üblich";"Habituel";"Üblich";"Allgemein (DE)";"Üblich";"Üblich";"Zwykle";"Üblich";"Üblich";"Üblich";"一般";"Üblich";"Üblich";"Üblich";"Üblich";"Üblich";"Üblich";"Üblich";"Üblich";"Üblich";"Chung";;
"chat/channel/general_zh";"中文";"中文";"中文";"中文";"中文";"中文";"中文";"中文";"中文";"中\t文";"中国語";"中文";"中文";"中文";"中文";"中文";"中文";"中文";"中\t文";"公\t共";"Chung";;
"chat/channel/lfg_ru";"Ищу отряд";"Recherche lien";"Ищу отряд";"Ищу отряд";"Ищу отряд";"Ищу отряд";"Ищу отряд";"Ищу звено";"Ищу отряд";"И\tщ\tу з\tв\tе\tн\tо";"Ищу отряд";"Ищу отряд";"Шукаю загін";"Ищу звено";"Ищу отряд";"Ищу звено";"Шукаю звяз (RU)";"Ищу отряд";"И\tщ\tу з\tв\tе\tн\tо";"И\tщ\tу з\tв\tе\tн\tо";"Tìm kiếm đội bay";;
"chat/channel/lfg_en";"Looking for Squad";"À la recherche d'une escouade";"Looking for Squad";"Looking for Squad";"Buscando Escuadrón";"Looking for Squad";"Looking for Squad";"Looking for Squad
(Hledání skupiny)";"Manga Aranıyor";"寻\t觅\t小\t队";"Looking for Squad";"Looking for Squad";"Шукає загін";"Traženje grupe";"Looking for Squad";"편대 찾기";"Looking for Squad";"Looking for Squad";"尋\t找\t小\t隊";"寻\t觅\t小\t队";"Tìm kiếm biên đội";;
"chat/channel/historical_ru";"Реалистичные бои";"Batailles réalistes";"Реалистичные бои";"Реалистичные бои";"Реалистичные бои";"Реалистичные бои";"Реалистичные бои";"Реалистичные бои";"Реалистичные бои";"历\t史\t模\t式";"リアリスティックバトル";"Реалистичные бои";"Реалістичні бої";"Реалистичные бои";"Реалистичные бои";"리얼리스틱 전투";"Рэалістычныя баі (RU)";"Реалистичные бои";"歷\t史\t模\t式";"历\t史\t模\t式";"РЕАЛИСТИЧНЫЕ БОИ";;
"chat/channel/historical_en";"Realistic Battles";"Batailles réalistes";"Battaglie Realistiche";"Realistic Battles";"Batallas Realistas";"Realistic Battles";"Realistic Battles";"Realistic Battles";"Realistic Battles";"历\t史\t模\t式";"Realistic Battles";"Realistic Battles";"Realistic Battles";"Realne bitke";"Realistic Battles";"리얼리스틱 전투";"Realistic Battles";"Realistic Battles";"歷\t史\t模\t式";"历\t史\t模\t式";"Chế độ Thực tế";;
"chat/channel/realistic_ru";"Симуляторные бои";"Batailles réalistes";"Симуляторные бои";"Симуляторные бои";"Симуляторные бои";"Симуляторные бои";"Симуляторные бои";"Симуляторные бои";"Симуляторные бои";"全\t真\t模\t式";"Симуляторные бои";"Симуляторные бои";"Симуляторні бої";"Симуляторные бои";"Симуляторные бои";"시뮬레이터 전투";"Сімуляцыйныя баі (RU)";"Симуляторные бои";"全\t真\t模\t式";"全\t真\t模\t式";"Chế độ Giả Lập";;
"chat/channel/realistic_en";"Simulator Battles";"Batailles en mode simulateur";"Simulatore";"Simulator Battles";"Batallas Simulador";"Simulator Battles";"Simulator Battles";"Simulator Battles";"Simulator Battles";"全\t真\t模\t式";"Simulator Battles";"Simulator Battles";"Simulator Battles";"Simulatorske bitke";"Simulator Battles";"시뮬레이터 전투";"Simulator Battles";"Simulator Battles";"全\t真\t模\t式";"全\t真\t模\t式";"Chế độ Giả Lập";;
"chat/channel/radio_ru";"Радио Улитка";"Радио Улитка";"Radio Gaijin";"Радио Улитка";"Радио Улитка";"Радио Улитка";"Радио Улитка";"Радио Улитка";"Радио Улитка";"Р\tа\tд\tи\tо У\tл\tи\tт\tк\tа";"Радио Улитка";"Радио Улитка";"Радіо ""Равлик""";"Радио Улитка";"Радио Улитка";"Радио Улитка";"Радыё «Улитка»";"Радио Улитка";"Р\tа\tд\tи\tо У\tл\tи\tт\tк\tа";"Р\tа\tд\tи\tо У\tл\tи\tт\tк\tа";"Radio Nga";"Общий";
"chat/cantChatWithBlocked";"You can't talk to %s. This user is in your Blacklist.";"Vous ne pouvez pas parler à %s. Cet utilisateur figure dans votre liste noire.";"Non puoi parlare con %s. Questo utente è nella tua lista nera.";"Du kannst mit %s nicht reden, da sich der Benutzer auf deiner Blockierliste befindet.";"No puedes hablar con %s. Este usuario está en tu Lista Negra.";"Пользователь %s находится в списке заблокированных. Переписка с ним невозможна.";"Nie możesz skontaktować się z graczem %s. Znajduje się on na twojej czarnej liście.";"S hráčem %s nemůžeš mluvit, protože ho máš na Černé listině";"%s ile konuşamazsın. Bu kullanıcı kara listende.";"玩\t家 %s 在\t黑\t名\t单\t中，\t无\t法\t与\t之\t交\t谈。";"%s は\tブラックリストに\t登録されているため\tチャットできません。";"Não podes falar com %s. Este jogador está na sua Lista Negra.";"Користувач %s знаходиться в чорному списку. Листування з ним неможливе.";"Ne možete slati poruke %s . Osoba je na vašoj crnoj listi.";"Nem válthatsz üzenetet a(z) %s nevű felhasználóval, mivel a feketelistádon van.";"당신은 %s와 대화할 수 없습니다. 이 사용자는 당신의 차단목록에 들어있습니다.";"Карыстальнік %s знаходзіцца ў чорным спісе. Перапіска з ім немагчымая.";"Nu poți vorbi cu %s. Jucătorul este în lista ta neagră.";"無\t法\t與 %s 聊\t天，\t這\t位\t玩\t家\t在\t黑\t名\t單\t中";"玩\t家 %s 在\t黑\t名\t单\t中，\t无\t法\t与\t之\t交\t谈。";"Bạn không thể nói chuyện với %s. Người dùng này trong danh sách đen của bạn.";;
"chat/cantWriteInSystem";"You can't write in the system channel.
To chat, you can join any other channel from the list on the right.";"Vous ne pouvez pas écrire sur le canal de système. Pour parler, vous pouvez rejoindre n'importe quel autre canal dans la liste sur la droite.";"Non puoi scrivere sul canale di sistema.
Per parlare puoi accedere a qualsiasi altro canale nell'elenco sulla destra.";"Du hast im System-Kanal keine Schreibrechte.
Um mit anderen Spielern zu kommunizieren, tritt einem Kanal aus der Liste (rechts) bei.";"No puedes escribir en el canal del sistema.
Para hablar, puedes unirte a cualquier otro canal de la lista de la derecha.";"Нельзя писать в системный канал.
Для общения вы можете присоединиться к любому другому каналу из списка справа.";"Nie możesz pisać na kanale systemowym.
Aby porozmawiać, dołącz do jednego z pozostałych kanałów znajdujących się na liście po prawej stronie.";"Do systémového kanálu nemůžeš psát
Pokud chceš mluvit, musíš se připojit ke kanálu ze seznamu napravo";"Sistem kanalına yazamazsın.
Konuşmak için sağdaki listeden farklı bir kanal seç.";"无\t法\t在\t系\t统\t频\t道\t发\t送\t消\t息。
可\t加\t入\t右\t侧\t列\t表\t中\t的\t其\t他\t频\t道\t自\t由\t发\t言。";"システムチャンネルには\t入力できません。\t
話すには、\t右側の\t一覧から\t他の\tチャンネルに\t参加しましょう。";"Não podes escrever no canal do sistema. 
Para falar, podes participar em qualquer outro canal na lista à direita.";"Не можна писати в системний канал.
Для спілкування ви можете приєднатися до будь-якого іншого каналу зі списку праворуч.";"Ne možete slati poruke u sistem kanalu.
Da bi ste ćaskali, pristupite bilo kom kanalu sa liste desno.";"Nem tudsz írni a rendszercsatornába.
A csevegéshez csatlakozz bármely másik csatornához a jobb oldali listából.";"시스템 방에서는 메시지를 입력할 수 없습니다.
오른쪽 목록에서 다른 방에 들어가면 채팅할 수 있습니다.";"Нельга пісаць у сістэмны канал.
Для зносін вы можаце далучыцца да любога іншага канала са спісу справа.";"Nu poți scrie în canalul de sistem.
Pentru a vorbi, te poți alătura oricărui alt canal din lista din dreapta.";"無\t法\t在\t系\t統\t頻\t道\t輸\t入\t訊\t息。
可\t加\t入\t右\t側\t列\t表\t中\t的\t其\t他\t頻\t道\t發\t送\t訊\t息。";"无\t法\t在\t系\t统\t频\t道\t发\t送\t消\t息。
可\t加\t入\t右\t侧\t列\t表\t中\t的\t其\t他\t频\t道\t自\t由\t发\t言。";"Bạn không thể ghi vào hệ thống kênh.
Để nói chuyện, bạn có thể tham gia bất kỳ kênh khác từ danh sách bên phải.";;
"chat/createRoom";"Create a chat room";"Créer un salon";"Crea una chat";"Einen Kanal erstellen";"Crear una sala de chat";"Создать чат";"Stwórz pokój";"Vytvořit konverzační místnost";"Oda oluştur";"创\t建\t频\t道";"ルームを\t作成する";"Criar uma sala";"Створити кімнату";"Kreiraj sobu";"Csatorna létrehozása";"대화방 만들기";"Стварыць чат";"Creare canal de discuții";"創\t建\t頻\t道";"创\t建\t频\t道";"Tạo kênh";;
"chat/roomCreating";"Creating a chat room";"Création d'un salon";"Creazione della chat";"Eigenen Kanal erstellen";"Creando una sala de chat";"Создание чата";"Tworzenie pokoju";"Vytváření konverzační místnosti";"Bir oda kuruluyor";"正\t在\t创\t建\t频\t道";"チャットルームを\t作成";"Criando uma sala de chat.";"Створення кімнати";"Soba za ćaskanje se kreira";"Csatorna létrehozása";"대화방을 생성하고 있습니다.";"Стварэнне чата";"Creare canal de discuții";"正\t在\t創\t建\t頻\t道";"正\t在\t创\t建\t频\t道";"Đang tạo kênh";;
"chat/roomName";"Name";"Nom";"Nome";"Name";"Nombre";"Название";"Nazwa";"Název";"Ad";"频\t道\t名";"ルーム\t名";"Nome";"Ім'я";"Ime";"Név";"대화방 제목";"Назва";"Nume";"名\t稱";"频\t道\t名";"Tên";;
"chat/roomName/limits";"Name (no more than {maxSymbols} characters and no more than {maxDigits} digits)";"Nom (pas plus de {maxSymbols} caractères et pas plus de {maxDigits} chiffres)";"Il nome (non può avere più di {maxSymbols} simboli e non più di {maxDigits} lettere)";"Name (nicht mehr als {maxSymbols} Zeichen und nicht mehr als {maxDigits} Zahlen)";"Nombre (no más de {maxSymbols} caracteres y no más de {maxDigits} dígitos)";"Название (не больше {maxSymbols} символов и не больше {maxDigits} цифр)";"Nazwa (najwyżej {maxSymbols} znaków i nie więcej niż {maxDigits} cyfr)";"Název (maximálně {maxSymbols} znaků a {maxDigits} číslic)";"İsim ({maxSymbols} fazlası karakter ve {maxDigits} fazlası rakam içermemelidir)";"频\t道\t名\t（不\t长\t于 {maxSymbols} 字\t符\t或 {maxDigits} 数\t字）";"名前（{maxSymbols}文字以下、\t{maxDigits}桁以下）";"Nome (não mais que {maxSymbols} caracteres e não mais que {maxDigits} dígitos)";"Назва (не більше {maxSymbols} символів і не більше {maxDigits} цифр)";"Ime (ne više od {maxSymbols} znakova i ne više od {maxDigits} znamenki)";"Név (nem lehet több mint {maxSymbols}  karakter és mint {maxDigits} szám)";"이름 ( {maxSymbols} 보다 적은 글자수 및 {maxDigits} 보다 적은 자릿수여야 함)";"Назва (не больш за {maxSymbols}￼ сімвалаў і не больш за￼ {maxDigits} лічбаў)";"Nume (maxim {maxSymbols} caractere și maxim {maxDigits} cifre)";"頻\t道\t名 (不\t可\t超\t過 {maxSymbols} 字\t元\t以\t及\t不\t可\t超\t過 {maxDigits} 數\t字)";"频\t道\t名\t称\t(不\t可\t超\t过 {maxSymbols}\t限\t制\t以\t及\t不\t可\t超\t过 {maxDigits} 个\t字)";"Tên (không quá {maxSymbols} ký tự và không quá {maxDigits} chữ số)";;
"chat/roomPassword";"Password";"Mot de passe";"Password";"Passwort";"Contraseña";"Пароль";"Hasło";"Heslo";"Şifre";"密\t码";"パスワード";"Senha";"Пароль";"Šifra";"Jelszó";"비밀번호";"Пароль";"Parola";"密\t碼";"密\t码";"Mật khẩu";;
"chat/create";"Create";"Créer";"Crea";"Erstellen";"Crear";"Создать";"Stwórz";"Vytvořit";"Oluştur";"创\t建";"作成";"Criar";"Створити";"Kreirati";"Létrehozás";"만들기";"Стварыць";"Creare";"創\t建";"创\t建";"Tạo";;
"chat/invitationsOnly";"Invitations Only";"Uniquement sur invitations";"Solo su invito";"Nur auf Einladung";"Solo Invitaciones";"Только по приглашениям";"Tylko dla zaproszonych";"Pouze pro zvané";"Yalnızca Davetli Girişi";"需\t要\t邀\t请";"招待者のみ\t参加可能";"Somente convites";"Тільки по запрошеннях";"Samo po pozivu";"Meghívásos csatorna";"초대받은 사람만 입장가능";"Толькі па запрашэннях";"Doar cu invitații";"僅\t限\t邀\t請";"需\t要\t邀\t请";"Chỉ dành cho lời mời";;
"chat/noRoomCreating";"A name is required to create a room.";"Nom requis pour la création d'un salon.";"Nome richiesto per la creazione";"Zum Erstellen eines Kanals ist ein Name erforderlich.";"Se necesita un nombre para crear una sala.";"Для создания необходимо название";"Niezbędna jest nazwa";"K vytvoření místnosti je potřeba jméno";"Oda oluşturmak için bir ad gerekli.";"需\t要\t输\t入\t频\t道\t名\t才\t能\t创\t建";"ルーム\t名を\t記入してください。";"É necessário um nome para criar uma sala.";"Для створення потрібна назва";"Potrebno je ime da bi se soba kreirala.";"A létrehozáshoz szükséges nevet adni a csatornának.";"대화방 제목을 입력해 주십시오.";"Каб стварыць канал, трэба ўвесці назву";"Este necesar un nume pentru a crea un canal de discuții.";"需\t要\t輸\t入\t頻\t道\t名\t才\t能\t創\t建。";"需\t要\t输\t入\t频\t道\t名\t才\t能\t创\t建";"Cần đặt tên để tạo kênh.";;
"chat/wrongPassword";"Wrong password entered to join the room <color=@white>%s</color>";"Mot de passe incorrect pour rejoindre la salle <color=@white>%s</color>";"Password errata per entrare nella chat<color=@white>%s</color>";"Falsches Passwort für den Kanal <color=@white>%s</color>";"Contraseña errónea para unirse a la sala <color=@white> %s</color>";"Введён неверный пароль для присоединения к комнате <color=@white>%s</color>";"Nieprawidłowe hasło podczas łączenia się z <color=@white>%s</color>";"Nesprávné heslo pro vstup do místnosti <color=@white>%s</color>";"Yanlış Parola! : <color=@white>%s</color>";"密\t码\t输\t入\t错\t误，\t无\t法\t加\t入 <color=@white>%s</color> 频\t道";"パスワードが\t正しくありません。: <color=@white>%s</color>";"Palavrapasse de entrada para se juntar à sala <color=@white>%s</color> errada";"Введений невірний пароль для приєднання до кімнати <color=@white>%s</color>";"Ukucali ste pogrešnu šifru za sobu <color=@white>%s</color>";"Rossz jelszót adtál meg a(z) <color=@white>%s</color> csatornához való csatlakozáshoz.";"비밀번호가 잘못되었습니다: <color=@white>%s</color>";"Уведзены памылковы пароль пакоя <color=@white>%s</color>";"Parola introdusă pentru intrarea în canalul <color=@white>%s</color> este greșită.";"密\t碼\t輸\t入\t錯\t誤\t無\t法\t進\t入 <color=@white>%s</color>";"密\t码\t输\t入\t错\t误，\t无\t法\t加\t入 <color=@white>%s</color> 频\t道";"Sai mật khẩu vào kênh <color=@white>%s</color>";;
"chat/enterPassword";"Enter the password for the room %s";"Entrez le mot de passe pour la salle %s";"Immetti la password per la stanza %s";"Gib das Kennwort für den Kanal %s ein";"Introduzca la contraseña para la sala %s";"Введите пароль для комнаты %s";"Wprowadź hasło do pokoju %s";"Zadej heslo pro místnost %s";"%s odası için şifreyi giriniz";"请\t输\t入 %s 频\t道\t的\t密\t码";"パスワードを\t入力する %s";"Digite a senha para o quarto %s";"Введіть пароль для кімнати %s";"Unesite šifru za sobu %s";"Add meg a(z) %s csatorna jelszavát";"%s 방의 비밀번호를 입력하십시오";"Увядзіце пароль для пакою %s";"Introdu parola pentru canalul %s.";"請\t輸\t入 %s 頻\t道\t的\t密\t碼";"请\t输\t入 %s 频\t道\t的\t密\t码";"Nhập mật khẩu để vào phòng %s";;
