"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Vietnamese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Comments>";"<max_chars>"
"cutscene_text/us_guadalcanal_m4_t2";"VT-6, Enterprise strike group
About 30 miles from TF-17 fleet";"VT-6, frappe du groupe Enterprise
Environ 48,28 km de la flotte TF-17";"VT-6, gruppo di attacco dell'Enterprise
Circa 30 miglia dalla flotta della TF-17";"VT-6, Enterprise-Angriffsgruppe
Etwa 30 Meilen vor der Einsatzgruppe 17";"VT-6, Grupo de ataque del Enterprise
A alrededor de 30 millas de la flota del TF-17";"VT-6, ударная группа ""Энтерпрайза""
Около 30 миль от Оперативной Группы 17";"6 Dywizjon Torpedowy, grupa uderzeniowa Enterprise
Około 30 mil od floty 17 Zespołu Operacyjnego";"VT-6, úderná skupina Enterprise
Asi 30 mil od flotily Operačního svazu 17";"VT-6, Enterprise saldırı grubu
TF-17 filosundan yaklaşık 30 mil uzaklıkta";"“企\t业”\t号 VT-6 中\t队
距\t第 17 特\t混\t舰\t队\t约 30 英\t里";"VT-6\tエンタープライズ\t攻撃\tグループ、\t
TF-17艦隊より\t約\t30\tマイル";"VT-6, grupo de ataque Enterprise
A cerca de 30 milhas da armada TF-17";"VT-6, Enterprise strike group
About 30 miles from TF-17 fleet";"VT-6, ударна група ""Ентерпрайзу"" 
Близько 30 миль від Оперативної Групи 17";"VT-6, udarna grupa sa Enterprajza
Oko 30 milja od TF-17 flote";"VT-6, Enterprise csapásmérő csoport
Körülbelül 30 mérföldre a 17. alkalmi harci kötelék flottájától";"VT-6, 엔터프라이즈 강습전단
제17기동대로부터 30마일 지점";"6-я эскадрылля начных тарпеданосцаў ударнай групы «Энтэрпрайз»
Прыблізна 30 міль ад флатыліі аператыўнай групы 17";"VT-6, grupul de atac Enterprise.
Aproximativ 30 de mile de flota Forţei Operaţionale 17.";"企\t業 號 VT-6 中\t隊
距\t第 17 特\t混\t艦\t隊\t約 30 英\t里";"相\t关\t字\t幕\t内\t容，\t暂\t不\t展\t示";;
"cutscene_text/wake_m2_p1";"Morning, December 11, 1941
Wake Island";"Matin, 11.12.41
Île Wake";"11 dicembre 1941, mattina
Isola di Wake";"Morgen des 11. Dezember 1941
Wake-Insel";"Mañana, 11 de diciembre de 1941
Isla Wake";"Утро, 11 декабря, 1941
Остров Уэйк";"Ranek, 11 grudnia 1941
Wyspa Wake";"11. prosince 1941 ráno
Wake Island";"Sabah, 11 Aralık 1941
Wake Adası";"1941 年 12 月 11 日，\t清\t晨
威\t克\t岛";"1941年\t12月\t11日朝
ウェーク\t島";"Manhã, 11 de dezembro de 1941
Ilha Wake";"Morning, December 11, 1941
Wake Island";"Ранок, 11 грудня, 1941 
Острів Уейк";"Jutro, 11. decembar 1941.
Ostrvo Vejk";"1941. december 11., reggel
Wake-sziget";"1941년 12월 11일 아침
웨이크 섬";"Раніца, 11 снежня 1941 г.
Востраў Уэйк";"Dimineaţa, 11 decembrie 1941
Insula Wake";"1941 年 12 月 11 日，\t清\t晨
威\t克\t島";"相\t关\t字\t幕\t内\t容，\t暂\t不\t展\t示";;
"cutscene_text/wake_m3_p1";"2 hours after the first landing attempt
Wake Island";"2 heures après la première tentative d'atterrissage
Île Wake";"2 ore dopo il primo tentativo di sbarco
Isola di Wake";"2 Stunden nach dem ersten Landungsversuch
Wake-Insel";"2 horas luego del primer intento de desembarco
Isla Wake";"2 часа после первой попытки высадки
Остров Уэйк";"2 godziny po pierwszej próbie lądowania
Wyspa Wake";"2 hodiny po prvním pokusu o vylodění
Wake Island";"İlk çıkarma denemesinden 2 saat sonra
Wake Adası";"第\t一\t次\t登\t岛\t尝\t试\t后 2 小\t时\t…\t…
威\t克\t岛";"初回上陸試行後\t2時間
ウェーク\t島";"2 horas depois da primeira tentativa de desembarque
Ilha Wake";"2 hours after the first landing attempt
Wake Island";"2 години після першої спроби висадки 
Острів Уейк";"2 sata nakon prvog pokušaja iskrcavanja
Ostrvo Vejk";"Két órával az első partraszállási kísérlet után
Wake-sziget";"첫 상륙 시도로부터 2시간 후
웨이크 섬";"2 гадзіны пасля першай спробы высадкі
Востраў Уэйк";"2 ore după prima încercare de debarcare
Insula Wake";"第\t一\t次\t登\t島\t嘗\t試\t後 2 小\t時\t…\t…
威\t克\t島";"相\t关\t字\t幕\t内\t容，\t暂\t不\t展\t示";;
"cutscene_text/wake_m5_p1";"December 22, 1941
Wake Island";"22.12.41
Île Wake";"22 dicembre 1941
Isola di Wake";"22. Dezember 1941
Wake-Insel";"22 de diciembre de 1941
Isla Wake";"22 декабря 1941
Остров Уэйк";"22 grudnia 1941
Wyspa Wake";"22. prosince 1941
Wake Island";"22 Aralık 1941
Wake Adası";"1941 年 12 月 22 日
威\t克\t岛";"1941年\t12月\t22日
ウェーク\t島";"22 de dezembro de 1941
Ilha Wake";"December 22, 1941
Wake Island";"22 грудня 1941 
Острів Уейк";"22. decembar 1941.
Ostrvo Vejk";"1941. december 22.
Wake-sziget";"1941년 12월 22일
웨이크 섬";"22 снежня 1941 г.
Востраў Уэйк";"22 decembrie 1941
Insula Wake";"1941 年 12 月 22 日
威\t克\t島";"相\t关\t字\t幕\t内\t容，\t暂\t不\t展\t示";;
"cutscene_text/coral_m0_p1";"May 4, 1942
Task Force 17, about 100 miles from Tulagi Island";"04.05.42
Force opérationnelle 17, 160,93 km de l'île de Tulagi";"4 maggio 1942
Task Force 17, circa 100 miglia dall'isola di Tulagi";"4. Mai 1942
Einsatzgruppe 17, etwa 100 Meilen vor der Insel Tulagi";"4 de mayo de 1942
Task Force 17, a alrededor de 100 millas
de distancia de la isla Tulagi";"4 мая 1942
Оперативная Группа 17, около 100 миль от острова Тулаги";"4 maja 1942
17 Zespół Operacyjny, około 100 mil od wyspy Tulagi";"4. května 1942
Operační svaz 17, asi 100 mil od ostrova Tulagi";"4 Mayıs 1942
17. Görev Kuvveti, Tulagi Adası'ndan yaklaşık 100 mil uzaklıkta";"1942 年 5 月 4 日
第 17 特\t混\t舰\t队，\t距\t图\t拉\t吉\t岛\t约 100 英\t里";"1942年\t5月\t4日
第\t17任務部隊、\tツラギ\t島沖\t100\tマイル";"4 de maio de 1942
Task Force 17, a cerca de 100 milhas da ilha Tugali";"May 4, 1942
Task Force 17, about 100 miles from Tulagi Island";"4 травня 1942 
Оперативна Група 17, Близько 100 миль від острову Тулагі";"4. maj 1942.
Operativna grupa 17, oko 100 milja od ostrva Tulagi";"1942. május 4.
17. alkalmi harci kötelék, 100 mérföldre Tulagitól";"1942년 5월 4일
제17기동대, 툴라기 섬으로부터 100마일 떨어진 지점";"4 мая 1942 г.
Аператыўная група 17, прыблізна 100 міль ад вострава Тулагі";"4 mai 1942
Forţa Operaţională 17, aproximativ 100 de mile de insula Tulagi.";"1942 年 5 月 4 日
第 17 特\t混\t艦\t隊，\t距\t圖\t拉\t吉\t島\t約 100 英\t里";"相\t关\t字\t幕\t内\t容，\t暂\t不\t展\t示";;
"cutscene_text/coral_m1_p1";"May 7, 1942
Task Force 17 fleet";"07.05.42
Flotte 17 force opérationnelle";"7 maggio 1942
Flotta Task Force 17";"7. Mai 1942
Einsatzgruppe 17";"7 de mayo de 1942
Flota de Task Force 17";"7 мая 1942
Оперативная Группа 17";"7 maja 1942
Flota 17 Zespołu Operacyjnego";"7. května 1942
Flotila operačního svazu 17";"7 Mayıs 1942
17. Görev Kuvveti filosu";"1942 年 5 月 7 日
第 17 特\t混\t舰\t队";"1942年\t5月\t7日
第\t17任務部隊艦隊";"7 de maio de 1942
Armada Task Force 17";"May 7, 1942
Task Force 17 fleet";"7 травня 1942 
Оперативна Група 17";"7. maj 1942.
Flota operativne grupe 17";"1942. május 7.
A 17. alkalmi harci kötelék flottája";"1942년 5월 7일
제17기동대";"7 мая 1942 г.
Аператыўная група 17";"7 mai 1942
Flota Forţei Operaţionale 17";"1942 年 5 月 7 日
第 17 特\t混\t艦\t隊";"相\t关\t字\t幕\t内\t容，\t暂\t不\t展\t示";;
"cutscene_text/coral_m1_p2";"1 hour later...
About 35 miles from Misima Island";"1 heure plus tard...
Environ 56,33 km de l'île Misima";"1 ora dopo...
Circa 35 miglia dall'isola di Misima";"1 Stunde später ...
Etwa 35 Meilen vor der Insel Misima";"1 hora más tarde...
A alrededor de 35 millas de la isla Misima";"1 час спустя...
Около 35 миль от острова Мисима";"Godzinę później...
Około 35 mil od wyspy Misima";"O hodinu později…
Asi 35 mil od ostrova Misima";"1 saat sonra...
Misima Adasından yaklaşık 35 mil uzaklıkta";"1 小\t时\t后\t…\t…
距\t米\t西\t马\t岛\t约 35 英\t里";"1時間後...
ミシマ\t島沖約\t35\tマイル";"1 hora depois...
A cerca de 35 milhas da ilha Misima";"1 hour later...
About 35 miles from Misima Island";"1 година потому... 
Близько 35 миль від острову Місіма";"1 sat kasnije...
Oko 35 milja od ostrva Misima";"Egy órával később…
Körülbelül 35 mérföldre a Misima-szigettől";"1시간 후...
미시마 섬으로부터 35마일 지점";"1 гадзіну пазней...
Прыблізна 35 міль ад вострава Місіма";"1 oră mai târziu...
Aproximativ 35 de mile de insula Misima.";"1 小\t時\t後\t…\t…
距\t米\t西\t馬\t島\t約 35 英\t里";"相\t关\t字\t幕\t内\t容，\t暂\t不\t展\t示";;
"cutscene_text/coral_m2_p1";"May 8, 1942
About 20 miles from Japanese carrier fleet";"08.05.42
Environ 32,19 km du porte-flottes japonais";"8 maggio 1942
Circa 20 miglia dalla flotta portaerei giapponese";"8. Mai 1942
Etwa 20 Meilen vor der japanischen Trägerflotte";"8 de mayo de 1942
A alrededor de 20 millas de la flota
de portaaviones japonesa";"8 мая 1942
Около 20 миль от авианосного флота Японии";"8 maja 1942
Około 20 mil od japońskiej floty lotniskowców";"8. května 1942
Asi 20 mil od japonské flotily letadlových lodí";"8 Mayıs 1942
Japon uçak gemisi filosundan yaklaşık 20 mil uzaklıkta";"1942 年 5 月 8 日
距\t日\t军\t航\t母\t舰\t队\t约 20 英\t里";"1942年\t5月\t8日
日本軍空母艦隊より\t約\t20\tマイル";"8 de maio de 1942
A cerca de 20 milhas da frota Japonesa de porta-aviões";"May 8, 1942
About 20 miles from Japanese carrier fleet";"8 травня 1942 
Близько 20 миль від авіаносного флоту Японії";"8. maj 1942.
Oko 20 milja od japanske flote nosača aviona";"1942. május 8.
Nagyjából 20 mérföldre a japán repülőgép-hordozó flottától";"1942년 5월 8일
일본 항공함대로부터 20마일 떨어진 지점";"8 мая 1942 г.
Прыблізна 20 міль ад авіяноснага флоту Японіі";"8 mai 1942
Aproximativ 20 de mile de flota de portavioane japoneze.";"1942 年 5 月 8 日
距\t日\t軍\t航\t母\t艦\t隊\t約 20 英\t里";"相\t关\t字\t幕\t内\t容，\t暂\t不\t展\t示";;
"cutscene_text/coral_m2_p2";"May 8, 1942
Japanese carrier fleet";"08.05.42
Porte-flotte japonais";"8 maggio 1942
Flotta portaerei giapponese";"8. Mai 1942
Japanische Trägerflotte";"8 de mayo de 1942
Flota de portaaviones japonesa";"8 мая 1942
Авианосный флот Японской Империи";"8 maja 1942
Japońska flota lotniskowców";"8. května 1942
Japonská flotila letadlových lodí";"8 Mayıs 1942
Japonya uçak gemisi filosu";"1942 年 5 月 8 日
日\t军\t航\t母\t舰\t队";"1942年\t5月\t8日
日本軍空母艦隊";"8 de maio de 1942
Frota Japonesa de porta-aviões";"May 8, 1942
Japanese carrier fleet";"8 травня 1942 
Авіаносний флот Японської Імперії";"8. maj 1942.
Japanska flota nosača aviona";"1942. május 8.
Japán repülőgép-hordozó flotta";"1942년 5월 8일
일본 항공함대";"8 мая 1942 г.
Авіяносны флот Японіі";"8 mai 1942
Flota de portavioane japoneze.";"1942 年 5 月 8 日
日\t軍\t航\t母\t艦\t隊";"相\t关\t字\t幕\t内\t容，\t暂\t不\t展\t示";;
"cutscene_text/coral_m2_p3";"Half an hour later...";"Une demi-heure plus tard...";"Mezz'ora dopo...";"Eine halbe Stunde später ...";"Media hora más tarde...";"Полчаса спустя...";"Pół godziny później…";"O půl hodiny později…";"Yarım saat sonra...";"半\t小\t时\t后\t…\t…";"30分後...";"Meia hora depois...";"Half an hour later...";"Півгодини потому...";"Pola sata kasnije...";"Fél órával később…";"30분 후...";"Паўгадзіны пазней...";"O jumătate de oră mai târziu...";"半\t小\t時\t後\t…\t…";"相\t关\t字\t幕\t内\t容，\t暂\t不\t展\t示";;
"cutscene_text/coral_m3_p1";"May 8, 1942
Japanese carrier fleet before the American air forces' attack";"08.05.42
Porte-flotte japonais est devant
l'attaque aérienne des forces américaines";"8 maggio 1942
Flotta portaerei giapponese prima
dell'attacco delle forze aeree statunitensi";"8. Mai 1942
Japanische Trägerflotte vor dem Angriff der amerikanischen Luftwaffe";"8 de mayo de 1942
Flota de portaaviones japonesa frente
al ataque de las fuerzas aéreas norteamericanas";"8 мая 1942
Авианосный флот Японии до атаки американской авиации";"8 maja 1942
Japońska flota lotniskowców przed atakiem amerykańskich sił powietrznych";"8. května 1942
Japonská flotila letadlových lodí před útokem amerických letadel";"8 Mayıs 1942
Amerikan hava kuvvetlerinin saldırısından önce Japon uçak gemisi filosu";"1942 年 5 月 8 日
受\t到\t美\t军\t攻\t击\t之\t前\t的\t日\t本\t航\t母\t舰\t队";"1942年\t5月\t8日
日本軍空母艦隊、\t米空軍の\t攻撃前";"8 de maio de 1942
Frota Japonesa de porta-aviões antes de ataque da força aérea Americana";"May 8, 1942
Japanese carrier fleet before the American air forces' attack";"8 травня 1942
Авіаносний флот Японії до атаки американскої авіації";"8. maj 1942.
Japanska flota nosača aviona pre napada američkih vazdušnih snaga";"1942. május 8.
A japán repülőgép-hordozó flotta az amerikai légitámadás előtt";"1942년 5월 8일
미 항공대의 공격을 받기 전의 일본 항공함대";"8 мая 1942 г.
Авіяносны флот Японіі да атакі амерыканскай авіяцыі";"8 mai 1942
Flota de portavioane japoneze înainte de atacul forţelor aeriene americane.";"1942 年 5 月 8 日
受\t到\t美\t軍\t攻\t擊\t之\t前\t的\t日\t本\t航\t母\t艦\t隊";"相\t关\t字\t幕\t内\t容，\t暂\t不\t展\t示";;
"cutscene_text/coral_m3_p2";"May 8, 1942
About 30 km from the target";"8 Mai 1942 à 30 km de la cible";"8 Maggio 1942,
A circa 30 km dall'obbiettivo";"8. Mai, 1942
Etwa 30 Kilometer vor dem Ziel";"08 De mayo de 1942 
A unos 30 km del objetivo";"8 мая 1942
Около 30 км от цели";"8 maj, 1942
Około 30 km od celu";"8. května 1942
Zhruba 30 kilometrů od cíle";"8 Mayıs 1942
Hedeften 30 km uzakta";"1942 年 5 月 8 日
距\t目\t标\t约 30 千\t米";"1942年\t5月\t8日
目標までおよそ\t30 km";"8 de maio de 1942
A cerca de 30 km do alvo";"May 8, 1942
About 30 km from the target";"8 травня 1942 
Близько 30 км від цілі";"8. maj 1942.
Oko 30 km od cilja";"1942. május 8.
Nagyjából 30 kilométerre a célponttól";"1942년 5월 8일
목표물로부터 30km 지점";"8 мая 1942 г.
Прыблізна 30 км ад цэлі";"8 mai 1942
Aproximativ 30 km faţă de ţintă.";"1942 年 5 月 8 日
距\t目\t標\t約 30 公\t里";"相\t关\t字\t幕\t内\t容，\t暂\t不\t展\t示";;
"cutscene_text/hon_m1_p1";"Morning, December 7, 1941
Enterprise on scheduled exercise";"Matin, 7 décembre 1941
Enterprise sur les exercices prévus";"Mattino, 7 dicembre 1941
Enterprise in esercitazione prevista";"Morgens, 7. Dezember 1941
Die Enterprise auf geplanter Übung";"Mañana, 7 de diciembre de 1941
Enterprise en ejercicio programado";"Утро 7 декабря 1941
""Энтерпрайз"" на плановых учениях";"Ranek, 7 grudnia 1941
Enterprise na zaplanowanych ćwiczeniach wojskowych";"7. prosince 1941 ráno
Enterprise na pravidelném cvičení";"7 Aralık 1941, Sabah
Sabah Enterprise tatbikatta";"1941 年 12 月 7 日，\t清\t晨
“企\t业”\t号\t正\t进\t行\t常\t规\t演\t练";"1941年\t12月\t7日朝
定期演習中の\tエンタープライズ";"Manhã de 7 de dezembro de 1941
Enterprise em testes programados";"Morning, December 7, 1941
Enterprise on scheduled exercise";"Ранок 7 грудня 1941 
""Ентерпрайз"" на планових навчаннях";"Jutro, 7. decembar 1941.
Enterprajz na redovnoj vežbi";"1941. december 7., reggel
Az Enterprise betervezett gyakorlaton";"1941년 12월 7일 월요일
예정된 훈련을 수행하던 엔터프라이즈호";"Раніца, 7 снежня 1941 г.
«Энтэрпрайз» на планавых вучэннях";"Dimineaţa, 7 decembrie 1941
Enterprise la un exerciţiu programat.";"1941 年 12 月 7 日，\t清\t晨
企\t業 號\t正\t進\t行\t常\t規\t演\t練";"相\t关\t字\t幕\t内\t容，\t暂\t不\t展\t示";;
"cutscene_text/hon_m2_p1";"Morning, December 7, 1941
Second Carrier Division, North from Oahu Island";"Matin du 7 décembre 1941 
Deuxième Division de porte-avions, nord de l'île de Oahu";"Mattina, 7 Dicembre 1941
Seconda divisione portaerei, a nord dell'Isola Oahu";"Morgens, 7. Dezembers, 1941
Trägerdivision 2, nördlich der Insel O'ahu";"Por la mañana, 7 de diciembre de 1941
Segunda División de Portaaviones,
Al norte desde la isla de Oahu";"Утро 7 декабря 1941
Вторая авианосная дивизия, к северу от острова Оаху";"Ranek, 7 grudnia 1941
2 Dywizjon Lotniskowców, na północ od wyspy Oahu";"Ráno, 7. prosince 1941
2. divize letadlových lodí, severně od ostrova Oahu";"7 Aralık 1941, Sabah
İkinci Uçak Gemisi Tümeni, Oahu Adası'nın Kuzeyi";"1941 年 12 月 7 日，\t清\t晨
第\t二\t飞\t行\t战\t队，\t位\t于\t瓦\t胡\t岛\t以\t北";"1942年\t12月\t7日朝
第二航空戦隊、\tオアフ\t島北方";"Manhã de 7 de dezembro de 1941
Second Carrier Division, a norte da ilha Oahu";"Morning, December 7, 1941
Second Carrier Division, North from Oahu Island";"Ранок 7 грудня 1941
Друга авіаносна дивізія, на північ від острову Оаху";"Jutro, 7. decembar 1941.
Druga divizija nosača aviona, severno od ostrva Oahu";"1941. december 7., reggel
2. repülőgép-hordozó hadosztály, Oahutól északra";"1941년 12월 7일 아침
제2항모전단, 오아후 섬 북쪽";"Раніца, 7 снежня 1941 г.
Другая авіяносная дывізія, на поўнач ад вострава Ааху";"Dimineaţa, 7 decembrie 1941
Divizia a doua de portavioane, la nord de insula Oahu.";"1941 年 12 月 7 日，\t清\t晨
第\t二\t飛\t行\t戰\t隊，\t位\t於\t歐\t胡\t島\t以\t北";"相\t关\t字\t幕\t内\t容，\t暂\t不\t展\t示";;
